run,model,data_spec,prior_spec,constraint_spec,restriction,unit,prior_mean,prior_sd,sddr_bf01
ces_output_gap_bn_baseline_annual_q4_20260702_132557,ces,output_gap_bn,baseline,unrestricted,kappa=0,inflation points per x point,0.1,0.2,2.3727173161959167
hsa_dynamic_output_gap_bn_baseline_annual_q4_20260702_132600,hsa_dynamic,output_gap_bn,baseline,unrestricted,kappa=0,inflation points per x point,0.1,0.2,1.4589240263262635
hsa_dynamic_output_gap_bn_baseline_annual_q4_20260702_132600,hsa_dynamic,output_gap_bn,baseline,unrestricted,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,1.1548726091240227
hsa_full_output_gap_bn_baseline_annual_q4_20260702_132603,hsa_full,output_gap_bn,baseline,unrestricted,kappa_0=0,inflation points per x point at average Nbar,0.1,0.2,3.2933689838501445
hsa_full_output_gap_bn_baseline_annual_q4_20260702_132603,hsa_full,output_gap_bn,baseline,unrestricted,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,0.452609820185291
hsa_full_output_gap_bn_baseline_annual_q4_20260702_132603,hsa_full,output_gap_bn,baseline,unrestricted,theta_0=0,inflation effect per +10 log-point Nhat deviation at average Nbar,0.1,0.2,1.3557423693783637
hsa_full_output_gap_bn_baseline_annual_q4_20260702_132603,hsa_full,output_gap_bn,baseline,unrestricted,gamma=0,change in theta_t per +10 log-point Nbar deviation,0.0,0.02,0.8684185367426127
hsa_steady_output_gap_bn_baseline_annual_q4_20260702_132557,hsa_steady,output_gap_bn,baseline,unrestricted,kappa_0=0,inflation points per x point at average Nbar,0.1,0.2,3.9686395686007088
hsa_steady_output_gap_bn_baseline_annual_q4_20260702_132557,hsa_steady,output_gap_bn,baseline,unrestricted,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,0.5112661612318248
