run,model,data_spec,prior_spec,constraint_spec,restriction,unit,prior_mean,prior_sd,sddr_bf01
hsa_steady_unemployment_gap_weak_20260622_205804,hsa_steady,unemployment_gap,weak,unrestricted,kappa_0=0,inflation points per x point at average Nbar,0.1,0.5,0.864147298332267
hsa_steady_unemployment_gap_weak_20260622_205804,hsa_steady,unemployment_gap,weak,unrestricted,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.1,0.3193139187731189
