"date","original_series","trend","cycle","cycle_conf_int_lower_bound","cycle_conf_int_upper_bound","trend_conf_int_lower_bound","trend_conf_int_upper_bound"
"1974-01-01","1332.185317","1323.7779399122878","8.407362822087148","3.5447404026066973","13.269985241567598","1318.9153174928074","1328.6405623317683"
"1975-01-01","1276.988291","1305.5815008409768","-28.593219590976805","-33.45584201045725","-23.730597171496356","1300.7188784214964","1310.4441232604572"
"1976-01-01","1258.193699","1291.5919133483824","-33.39818776244496","-38.260810181925414","-28.53556534296451","1286.729290928902","1296.4545357678628"
"1977-01-01","1279.333237","1284.207012636237","-4.873760683111985","-9.736383102592434","-0.011138263631534251","1279.3443902167567","1289.0696350557175"
"1978-01-01","1294.731707","1278.958118180883","15.773571272241885","10.910948852761434","20.636193691722333","1274.0954957614026","1283.8207406003635"
"1979-01-01","1306.697463","1277.9234498443138","28.774059921311142","23.91143750183069","33.636682340791594","1273.0608274248334","1282.7860722637943"
"1980-01-01","1309.17995","1277.4665463005247","31.713385340100388","26.850762920619935","36.57600775958084","1272.6039238810442","1282.329168720005"
"1981-01-01","1311.037386","1280.1845568988003","30.852796616824605","25.990174197344153","35.71541903630506","1275.32193447932","1285.0471793182808"
"1982-01-01","1308.52582","1282.7020000584055","25.823878847844536","20.961256428364088","30.686501267324985","1277.839377638925","1287.564622477886"
"1983-01-01","1328.089704","1290.6790511552174","37.41067052447011","32.54804810498966","42.273292943950565","1285.816428735737","1295.5416735746978"
"1984-01-01","1330.340897","1294.3264150903865","36.01452729242612","31.15190487294567","40.877149711906576","1289.463792670906","1299.189037509867"
"1985-01-01","1225.997227","1269.2318859864072","-43.234693603594614","-48.09731602307507","-38.37207118411416","1264.3692635669267","1274.0945084058876"
"1986-01-01","1079.984326","1220.6945105420941","-140.710135542094","-145.57275796157447","-135.84751312261355","1215.8318881226137","1225.5571329615746"
"1987-01-01","1064.628403","1186.027769911788","-121.39935194303807","-126.26197436251852","-116.53672952355763","1181.1651474923076","1190.8903923312685"
"1988-01-01","1084.83818","1152.4687720707923","-67.6306373051673","-72.49325972464774","-62.768014885686846","1147.6061496513119","1157.3313944902727"
"1989-01-01","1124.796748","1134.2173554789802","-9.420602549292601","-14.283224968773052","-4.557980129812151","1129.3547330594997","1139.0799778984606"
"1990-01-01","1142.863999","1119.1615411268929","23.702472544982054","18.839850125501606","28.565094964462503","1114.2989187074124","1124.0241635463733"
"1991-01-01","1141.412246","1110.59471606419","30.817515381122675","25.954892961642223","35.68013780060313","1105.7320936447095","1115.4573384836704"
"1992-01-01","1129.116657","1106.4895062095702","22.6271930091797","17.764570589699247","27.48981542866015","1101.6268837900898","1111.3521286290506"
"1993-01-01","1086.207843","1094.4411689319516","-8.233283189764052","-13.095905609244502","-3.3706607702836013","1089.5785465124711","1099.303791351432"
"1994-01-01","1054.580723","1079.7173297177364","-25.136641241173926","-29.99926366065438","-20.274018821693474","1074.854707298256","1084.5799521372169"
"1995-01-01","1050.882962","1068.798179516632","-17.915244946319383","-22.777867365799835","-13.052622526838933","1063.9355570971516","1073.6608019361124"
"1996-01-01","1033.208255","1055.7997446081565","-22.59149265503155","-27.454115074512004","-17.7288702355511","1050.937122188676","1060.662367027637"
"1997-01-01","1044.689115","1049.8687522874102","-5.179665373347576","-10.042287792828027","-0.31704295386712555","1045.0061298679298","1054.7313747068906"
"1998-01-01","1102.861932","1056.0533860678297","46.808552408732766","41.94592998925231","51.67117482821322","1051.1907636483493","1060.9160084873101"
"1999-01-01","1176.182828","1076.8684576260769","99.31440370204818","94.45178128256774","104.17702612152863","1072.0058352065964","1081.7310800455573"
"2000-01-01","1257.513464","1114.0421394169123","143.47128831746275","138.6086658979823","148.3339107369432","1109.1795169974318","1118.9047618363927"
"2001-01-01","1355.269159","1171.230649202039","184.0385158370233","162.4832564735659","205.59377520048074","1149.6753898385816","1192.7859085654966"
"2002-01-01","1449.967827","1242.3539078022743","207.6138656352257","197.93765715175724","217.29007411869415","1232.677699318806","1252.0301162857427"
"2003-01-01","1450.576253","1298.19261752632","152.38367641899254","24.572547518668344","280.19480531931674","1170.3814886259959","1426.003746426644"
"2004-01-01","1461.740852","1356.2559473361052","105.4848973904572","47.78634882447873","163.1834459564357","1298.5573987701268","1413.9544959020836"
"2005-01-01","1479.020154","1403.5043494085467","75.51579219301578","23.3296578830545","127.70192650297707","1351.3182150985854","1455.690483718508"
"2006-01-01","1478.366287","1438.8854345414154","39.48089846639711","-13.601581334767793","92.563378267562","1385.8029547402505","1491.9679143425803"
"2007-01-01","1511.008774","1475.3372601367237","35.67152892577624","-11.930023145787906","83.27308099734037","1427.7357080651595","1522.9388122082878"
"2008-01-01","1569.58042","1512.1125785065833","57.46786582935424","26.713623129873376","88.2221085288351","1481.3583358071025","1542.866821206064"
"2009-01-01","1601.691377","1543.2924604091208","58.39894584087909","55.20496154448912","61.59293013726905","1540.0984761127309","1546.4864447055108"
"2010-01-01","1613.66021","1571.5433314164488","42.11682483355109","1.202526098837609","83.03112356826458","1530.6290326817355","1612.4576301511622"
"2011-01-01","1642.127291","1602.444879246294","39.682440089643556","14.401090807743753","64.96378937154336","1577.1635299643942","1627.7262285281938"
"2012-01-01","1667.15395","1631.8614326491218","35.292498014940655","-27.72675911554331","98.31175514542463","1568.8421755186378","1694.8806897796057"
"2013-01-01","1678.134699","1659.8668037058403","18.267839848847203","15.38758001945578","21.148099678238623","1656.9865438764489","1662.7470635352317"
