parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
alpha,0.5749117658376305,0.06857996300624158,0.4354112515551621,0.704979147350381,0.0036815808099526035,346.9970781136951,803.137699534141,1.0002309397563234,bulk ESS < 400
kappa,0.05181368732445232,0.14953007624489378,-0.23845715190230665,0.33698491739964975,0.0064409401801180655,538.9625363562222,2710.1633297582243,0.9996992883203284,
theta,0.29062303471420564,0.5094692321681662,-0.7827207065190505,1.100103234898393,0.06325605508301008,64.86818021150313,280.3198215087813,1.001662541945136,bulk ESS < 400; tail ESS < 400
phi_1,0.6605533180194237,0.07178023523859259,0.5193237655038236,0.7973512614336583,0.0012789878767100265,3149.755904582805,2706.59832606597,0.999835095353398,
rho_1,0.8004050331364232,0.15175103233934778,0.48783161829296245,1.0879854558073652,0.003249655846490211,2180.6630718390948,2736.03886090312,0.9997852441613021,
rho_2,0.07083326494501209,0.14491813711028168,-0.20071188184718336,0.37104296106130635,0.002947153375518149,2417.9093205117365,2721.3068062163,1.0001658678271943,
n,-0.017653146009645623,0.03249198555338898,-0.08391651719768428,0.044834691586872595,0.001803269986396899,324.6616520331073,1461.2702915316293,1.0003245145778428,bulk ESS < 400
sigma_e,0.6082397357468134,0.05279810202351032,0.5022042954908821,0.7117690402484649,0.0018134920840007498,847.6279977971911,1716.2560907855311,1.0000887527129818,
sigma_zeta,0.5162217129738147,0.031980105347297394,0.45936677833726164,0.5840153469031472,0.0005653337338533538,3200.0,3083.3948490449143,0.9999831283573428,
sigma_u,0.3097312189752551,0.027076759730732473,0.26087405130724417,0.36724228795612524,0.0005229042300030632,2681.3226222238186,2764.056575098972,0.9996883284180189,
sigma_eps,0.32268427974429637,0.028871277527999072,0.2711077688604278,0.3837885425215105,0.0005618653978576126,2640.3860439958958,2831.9204721988212,0.9997108758809113,
sigma_N,0.23347635286072058,0.022630717194731927,0.1936683627566649,0.2813814219162194,0.0004333640047596562,2727.036577071762,3115.8902913520024,0.9996903389346034,
