run,model,data_spec,prior_spec,constraint_spec,n_transform,sample_start,sample_end,parameter,unit,posterior_mean,posterior_sd,ci_2.5,ci_97.5,p_gt_0,p_lt_0
hsa_dynamic_output_gap_bn_full_baseline_20260623_025331,hsa_dynamic,output_gap_bn_full,baseline,unrestricted,log100_centered10,1982-03-31,2012-12-31,rho_1,AR(2) coefficient,0.9121291683784734,0.11577184467672298,0.66384130644145,1.1180470693652076,1.0,0.0
hsa_dynamic_output_gap_bn_full_baseline_20260623_025331,hsa_dynamic,output_gap_bn_full,baseline,unrestricted,log100_centered10,1982-03-31,2012-12-31,rho_2,AR(2) coefficient,0.01728476953417654,0.10159449556737425,-0.17708448295205242,0.23547261500624533,0.551875,0.448125
hsa_full_output_gap_bn_baseline_20260622_131737,hsa_full,output_gap_bn,baseline,unrestricted,log100,1982-03-31,2012-12-31,alpha,share,0.6623576043897899,0.05465698419048067,0.5625316885811991,0.7575000641226114,1.0,0.0
hsa_full_output_gap_bn_baseline_20260622_131737,hsa_full,output_gap_bn,baseline,unrestricted,log100,1982-03-31,2012-12-31,kappa_0,inflation points per x point at average Nbar,0.24757691913077357,0.18427885399526928,-0.03924071823703064,0.5474474790341604,0.9,0.1
hsa_full_output_gap_bn_baseline_20260622_131737,hsa_full,output_gap_bn,baseline,unrestricted,log100,1982-03-31,2012-12-31,delta,change in kappa_t per +10 log-point Nbar deviation,-0.0009645121901654174,0.0009532318497475304,-0.002309143664778376,0.000511656948244175,0.2,0.8
hsa_full_output_gap_bn_baseline_20260622_131737,hsa_full,output_gap_bn,baseline,unrestricted,log100,1982-03-31,2012-12-31,theta_0,inflation effect per +10 log-point Nhat deviation at average Nbar,0.10090551818228528,0.17953359506409508,-0.1749177578254083,0.40862507672565257,0.65,0.35
hsa_full_output_gap_bn_baseline_20260622_131737,hsa_full,output_gap_bn,baseline,unrestricted,log100,1982-03-31,2012-12-31,gamma,change in theta_t per +10 log-point Nbar deviation,-0.0002556963812046744,0.0008574524550045054,-0.0017120268634425314,0.0011800777837351517,0.5,0.5
hsa_full_output_gap_bn_baseline_20260622_131737,hsa_full,output_gap_bn,baseline,unrestricted,log100,1982-03-31,2012-12-31,rho_1,AR(2) coefficient,1.191203467174778,0.11279101286787234,1.0032212254267983,1.3881561003717557,1.0,0.0
hsa_full_output_gap_bn_baseline_20260622_131737,hsa_full,output_gap_bn,baseline,unrestricted,log100,1982-03-31,2012-12-31,rho_2,AR(2) coefficient,-0.26894766287337213,0.11958707960579942,-0.47016126012532533,-0.06665601766816096,0.0,1.0
hsa_full_output_gap_bn_baseline_20260623_011030,hsa_full,output_gap_bn,baseline,unrestricted,log100_centered10,1982-03-31,2012-12-31,alpha,share,0.6043464721849415,0.06118302536191168,0.4842908632082613,0.7253959428649294,1.0,0.0
hsa_full_output_gap_bn_baseline_20260623_011030,hsa_full,output_gap_bn,baseline,unrestricted,log100_centered10,1982-03-31,2012-12-31,kappa_0,inflation points per x point at average Nbar,0.08768732699329711,0.049103203632490156,-0.008766547058891664,0.17908114981603107,0.96125,0.03875
hsa_full_output_gap_bn_baseline_20260623_011030,hsa_full,output_gap_bn,baseline,unrestricted,log100_centered10,1982-03-31,2012-12-31,delta,change in kappa_t per +10 log-point Nbar deviation,-0.021934211742128742,0.01693364121518273,-0.05132550990331451,0.014767638139186457,0.1065625,0.8934375
hsa_full_output_gap_bn_baseline_20260623_011030,hsa_full,output_gap_bn,baseline,unrestricted,log100_centered10,1982-03-31,2012-12-31,theta_0,inflation effect per +10 log-point Nhat deviation at average Nbar,0.07550886667431053,0.28155972396874884,-0.2827978772985377,0.5375328968865063,0.4996875,0.5003125
hsa_full_output_gap_bn_baseline_20260623_011030,hsa_full,output_gap_bn,baseline,unrestricted,log100_centered10,1982-03-31,2012-12-31,gamma,change in theta_t per +10 log-point Nbar deviation,0.0008215024418950262,0.017096066059539613,-0.03613170616196245,0.03307723962798207,0.54375,0.45625
hsa_full_output_gap_bn_baseline_20260623_011030,hsa_full,output_gap_bn,baseline,unrestricted,log100_centered10,1982-03-31,2012-12-31,rho_1,AR(2) coefficient,0.988042975548882,0.11782805405193035,0.7555865970493727,1.216363799458036,1.0,0.0
hsa_full_output_gap_bn_baseline_20260623_011030,hsa_full,output_gap_bn,baseline,unrestricted,log100_centered10,1982-03-31,2012-12-31,rho_2,AR(2) coefficient,-0.04207897690257265,0.11228324715925486,-0.2565247909582655,0.17907558687649153,0.355,0.645
hsa_full_output_gap_bn_full_baseline_20260623_031022,hsa_full,output_gap_bn_full,baseline,unrestricted,log100_centered10,1982-03-31,2012-12-31,alpha,share,0.6043464721849415,0.06118302536191168,0.4842908632082613,0.7253959428649294,1.0,0.0
hsa_full_output_gap_bn_full_baseline_20260623_031022,hsa_full,output_gap_bn_full,baseline,unrestricted,log100_centered10,1982-03-31,2012-12-31,kappa_0,inflation points per x point at average Nbar,0.08768732699329711,0.049103203632490156,-0.008766547058891664,0.17908114981603107,0.96125,0.03875
hsa_full_output_gap_bn_full_baseline_20260623_031022,hsa_full,output_gap_bn_full,baseline,unrestricted,log100_centered10,1982-03-31,2012-12-31,delta,change in kappa_t per +10 log-point Nbar deviation,-0.021934211742128742,0.01693364121518273,-0.05132550990331451,0.014767638139186457,0.1065625,0.8934375
hsa_full_output_gap_bn_full_baseline_20260623_031022,hsa_full,output_gap_bn_full,baseline,unrestricted,log100_centered10,1982-03-31,2012-12-31,theta_0,inflation effect per +10 log-point Nhat deviation at average Nbar,0.07550886667431053,0.28155972396874884,-0.2827978772985377,0.5375328968865063,0.4996875,0.5003125
hsa_full_output_gap_bn_full_baseline_20260623_031022,hsa_full,output_gap_bn_full,baseline,unrestricted,log100_centered10,1982-03-31,2012-12-31,gamma,change in theta_t per +10 log-point Nbar deviation,0.0008215024418950262,0.017096066059539613,-0.03613170616196245,0.03307723962798207,0.54375,0.45625
hsa_full_output_gap_bn_full_baseline_20260623_031022,hsa_full,output_gap_bn_full,baseline,unrestricted,log100_centered10,1982-03-31,2012-12-31,rho_1,AR(2) coefficient,0.988042975548882,0.11782805405193035,0.7555865970493727,1.216363799458036,1.0,0.0
hsa_full_output_gap_bn_full_baseline_20260623_031022,hsa_full,output_gap_bn_full,baseline,unrestricted,log100_centered10,1982-03-31,2012-12-31,rho_2,AR(2) coefficient,-0.04207897690257265,0.11228324715925486,-0.2565247909582655,0.17907558687649153,0.355,0.645
hsa_steady_output_gap_bn_baseline_20260622_132042,hsa_steady,output_gap_bn,baseline,unrestricted,log100,1982-03-31,2012-12-31,alpha,share,0.6551779808056757,0.06616741713025731,0.5340335575192884,0.7544827809186169,1.0,0.0
hsa_steady_output_gap_bn_baseline_20260622_132042,hsa_steady,output_gap_bn,baseline,unrestricted,log100,1982-03-31,2012-12-31,kappa_0,inflation points per x point at average Nbar,0.1364361197042062,0.19599096802808716,-0.2434797849121711,0.4294515073711298,0.8,0.2
hsa_steady_output_gap_bn_baseline_20260622_132042,hsa_steady,output_gap_bn,baseline,unrestricted,log100,1982-03-31,2012-12-31,delta,change in kappa_t per +10 log-point Nbar deviation,-0.0004144635393631503,0.000955063799117975,-0.0017417970200029195,0.0016271055068464348,0.25,0.75
hsa_steady_output_gap_bn_baseline_20260622_132042,hsa_steady,output_gap_bn,baseline,unrestricted,log100,1982-03-31,2012-12-31,rho_1,AR(2) coefficient,1.802457607091473,0.05015762854883398,1.7002124528906268,1.893109316361288,1.0,0.0
hsa_steady_output_gap_bn_baseline_20260622_132042,hsa_steady,output_gap_bn,baseline,unrestricted,log100,1982-03-31,2012-12-31,rho_2,AR(2) coefficient,-0.8061260424809141,0.05054834386140869,-0.899586080554971,-0.702759589716165,0.0,1.0
hsa_steady_output_gap_bn_baseline_20260623_004947,hsa_steady,output_gap_bn,baseline,unrestricted,log100_centered10,1982-03-31,2012-12-31,alpha,share,0.6573260709157008,0.05875596660382027,0.5411978541143744,0.7708134422426827,1.0,0.0
hsa_steady_output_gap_bn_baseline_20260623_004947,hsa_steady,output_gap_bn,baseline,unrestricted,log100_centered10,1982-03-31,2012-12-31,kappa_0,inflation points per x point at average Nbar,0.046057446759024415,0.045739413750545646,-0.042789265425805086,0.13260862161689352,0.8428125,0.1571875
hsa_steady_output_gap_bn_baseline_20260623_004947,hsa_steady,output_gap_bn,baseline,unrestricted,log100_centered10,1982-03-31,2012-12-31,delta,change in kappa_t per +10 log-point Nbar deviation,-0.022908768926576978,0.017032934665246757,-0.055927463340132724,0.010493189847907697,0.09125,0.90875
hsa_steady_output_gap_bn_baseline_20260623_004947,hsa_steady,output_gap_bn,baseline,unrestricted,log100_centered10,1982-03-31,2012-12-31,rho_1,AR(2) coefficient,0.7362089038924791,0.17663609567746044,0.36433362630926475,1.0468626285282594,1.0,0.0
hsa_steady_output_gap_bn_baseline_20260623_004947,hsa_steady,output_gap_bn,baseline,unrestricted,log100_centered10,1982-03-31,2012-12-31,rho_2,AR(2) coefficient,-0.02782786738671579,0.14171454890165763,-0.3187749911733829,0.24186671311688251,0.435625,0.564375
hsa_steady_output_gap_bn_full_baseline_20260622_132124,hsa_steady,output_gap_bn_full,baseline,unrestricted,log100,1982-03-31,2012-12-31,alpha,share,0.6551779808056757,0.06616741713025731,0.5340335575192884,0.7544827809186169,1.0,0.0
hsa_steady_output_gap_bn_full_baseline_20260622_132124,hsa_steady,output_gap_bn_full,baseline,unrestricted,log100,1982-03-31,2012-12-31,kappa_0,inflation points per x point at average Nbar,0.1364361197042062,0.19599096802808716,-0.2434797849121711,0.4294515073711298,0.8,0.2
hsa_steady_output_gap_bn_full_baseline_20260622_132124,hsa_steady,output_gap_bn_full,baseline,unrestricted,log100,1982-03-31,2012-12-31,delta,change in kappa_t per +10 log-point Nbar deviation,-0.0004144635393631503,0.000955063799117975,-0.0017417970200029195,0.0016271055068464348,0.25,0.75
hsa_steady_output_gap_bn_full_baseline_20260622_132124,hsa_steady,output_gap_bn_full,baseline,unrestricted,log100,1982-03-31,2012-12-31,rho_1,AR(2) coefficient,1.802457607091473,0.05015762854883398,1.7002124528906268,1.893109316361288,1.0,0.0
hsa_steady_output_gap_bn_full_baseline_20260622_132124,hsa_steady,output_gap_bn_full,baseline,unrestricted,log100,1982-03-31,2012-12-31,rho_2,AR(2) coefficient,-0.8061260424809141,0.05054834386140869,-0.899586080554971,-0.702759589716165,0.0,1.0
hsa_steady_output_gap_bn_full_baseline_20260623_023556,hsa_steady,output_gap_bn_full,baseline,unrestricted,log100_centered10,1982-03-31,2012-12-31,alpha,share,0.6573260709157008,0.05875596660382027,0.5411978541143744,0.7708134422426827,1.0,0.0
hsa_steady_output_gap_bn_full_baseline_20260623_023556,hsa_steady,output_gap_bn_full,baseline,unrestricted,log100_centered10,1982-03-31,2012-12-31,kappa_0,inflation points per x point at average Nbar,0.046057446759024415,0.045739413750545646,-0.042789265425805086,0.13260862161689352,0.8428125,0.1571875
hsa_steady_output_gap_bn_full_baseline_20260623_023556,hsa_steady,output_gap_bn_full,baseline,unrestricted,log100_centered10,1982-03-31,2012-12-31,delta,change in kappa_t per +10 log-point Nbar deviation,-0.022908768926576978,0.017032934665246757,-0.055927463340132724,0.010493189847907697,0.09125,0.90875
hsa_steady_output_gap_bn_full_baseline_20260623_023556,hsa_steady,output_gap_bn_full,baseline,unrestricted,log100_centered10,1982-03-31,2012-12-31,rho_1,AR(2) coefficient,0.7362089038924791,0.17663609567746044,0.36433362630926475,1.0468626285282594,1.0,0.0
hsa_steady_output_gap_bn_full_baseline_20260623_023556,hsa_steady,output_gap_bn_full,baseline,unrestricted,log100_centered10,1982-03-31,2012-12-31,rho_2,AR(2) coefficient,-0.02782786738671579,0.14171454890165763,-0.3187749911733829,0.24186671311688251,0.435625,0.564375
