parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
alpha,0.6391330602311451,0.05037413501635818,0.5414768680177816,0.7415052779573722,0.0009048931430925426,3098.9930986510653,2785.389006864244,0.9999041795168389,
kappa_0,0.005370220236690645,0.11380370871766222,-0.21465143437247072,0.2289618776459445,0.0020161837731243674,3186.0500993137903,2986.595755012479,1.00097006066265,
delta,-0.0006515018363690917,0.019019624411323172,-0.03829448323459269,0.038256679718710294,0.0003410795833472289,3109.51334780392,3000.393093266842,0.9999790155511191,
kappa_t_mean,0.005200996434601859,0.11383900323239537,-0.2156333519390425,0.2265645178926055,0.0020142851617190693,3194.0393470419153,2991.344460826301,1.0008811220633635,
kappa_t_start,0.004410147765334717,0.1181077423154385,-0.2254795427004918,0.24634927757973565,0.002087869637546998,3200.0,3080.4091531764793,1.0003555006979457,
kappa_t_mid,0.004110325351051853,0.11824656879198535,-0.22582317945671113,0.23868174340413675,0.0020973327015039005,3178.648006677314,3054.0346617587393,1.0006228314138375,
kappa_t_end,0.00710845524449506,0.12476916557302307,-0.23472376543518403,0.2590579721236598,0.002223319955844096,3149.2751700626313,3006.9353239968323,1.0011672943945578,
phi_1,0.6655208159588969,0.06646035030265383,0.5352051678202793,0.796936741634843,0.0011877432254200735,3130.978808016521,3041.979937011083,0.9997150342446637,
rho_1,0.2755837336187181,0.12495554763432964,0.06628062009810748,0.6088223483259803,0.013705105648929582,83.12780420753052,101.3401190073381,1.0136859719656635,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
rho_2,-0.8187258873525333,0.16130565224569543,-0.961857689719947,-0.2727502973715647,0.021306267920473427,57.317125687794885,100.31536555342802,1.0088235718294178,bulk ESS < 400; tail ESS < 400
n,-0.03306679166712236,0.016581003228696368,-0.06338935208051229,0.0021722757298103046,0.0008478130950285505,382.4911290847744,863.4023840570364,1.0016172779586607,bulk ESS < 400
lambda_ez,-0.019140046580220445,0.15877271334149948,-0.33889752030142745,0.2861466846038944,0.0029349523659256867,2926.5073505512655,3200.0,0.9996891610138421,
rho,-0.014124875655887256,0.11575950498466193,-0.24452398961977515,0.207119603050103,0.002135448203597087,2938.564571258479,3200.0,0.999690593530472,
sigma_eta,0.6699431083555342,0.0423886019015819,0.5940044733367984,0.7574800077599229,0.0007593554992400479,3116.0749863414394,3136.45682804163,0.9999152915758777,
sigma_e,0.674639200502858,0.04319213471842503,0.5977566576647287,0.7637800932114426,0.0007737900369021594,3115.7533523157763,2629.6379453571185,0.9999209694114055,
sigma_zeta,0.4989446258424231,0.03190115228973138,0.44160698652119523,0.5636784297276516,0.0005757313197169901,3070.244975632095,3200.0,1.000679602414758,
sigma_u,0.10964148088746253,0.04322437661203237,0.056860615841913015,0.21897602817623332,0.004465582083988671,93.69174410548968,174.14951211948105,1.0067536695895176,bulk ESS < 400; tail ESS < 400
sigma_eps,0.14910838259400838,0.038433904668855025,0.06691273211304384,0.22926635238810092,0.0041049723894112265,87.6614270869151,134.71374218216783,1.0093871129966354,bulk ESS < 400; tail ESS < 400
sigma_N,0.07021281263352815,0.022012585318326335,0.04028551323725398,0.12338327669291341,0.0005849215787923855,1416.2724835149102,1869.007870696583,0.9997042577051434,
