severity,parameter,warning
warning,rho_1,R-hat 1.014 > 1.01
warning,rho_1,bulk ESS 83.1 < 400
warning,rho_1,tail ESS 101.3 < 400
warning,rho_2,bulk ESS 57.3 < 400
warning,rho_2,tail ESS 100.3 < 400
warning,n,bulk ESS 382.5 < 400
warning,sigma_u,bulk ESS 93.7 < 400
warning,sigma_u,tail ESS 174.1 < 400
warning,sigma_eps,bulk ESS 87.7 < 400
warning,sigma_eps,tail ESS 134.7 < 400
