parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
alpha,0.6646465843099862,0.05312223420412562,0.5720996687633542,0.7566563982720428,0.008399362724096951,40.0,40.0,1.0753505066025066,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
kappa_0,0.08882071879611847,0.02964645307392152,0.045726496539968416,0.13683381445223133,0.00468751581294461,40.0,23.291713961407492,1.023604469741522,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
delta,0.025657767653811957,0.014627220138391486,0.0003522495230021582,0.047390399223852915,0.002312766573700021,40.0,40.0,0.9810894427124234,bulk ESS < 400; tail ESS < 400
kappa_t_mean,0.09108130998725861,0.030164511068304044,0.04814294624978444,0.13854554476440742,0.004769427974059984,40.0,23.291713961407492,1.0221449053053013,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
kappa_t_start,0.08720222945781705,0.028494684795193754,0.0436892040903033,0.13873010311708486,0.00450540525806904,40.0,40.0,0.9997806429134901,bulk ESS < 400; tail ESS < 400
kappa_t_mid,0.1400641186875665,0.051804308998740514,0.05854690490501812,0.22951155221025596,0.008190980452358844,40.0,40.0,0.9789745202135847,bulk ESS < 400; tail ESS < 400
kappa_t_end,0.02175244599335348,0.03806484549283829,-0.04035859569634603,0.0870380167482919,0.006018580526988177,40.0,40.0,1.0426153989328368,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
phi_1,0.9461826761744971,0.022422404222741832,0.9129397974406872,0.9942233361584227,0.003545293398042081,40.0,40.0,1.0893731238423046,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
rho_1,0.36253015873623956,0.19988808956738813,0.026256913765424796,0.6356762303028813,0.06180646623028041,10.45938157937537,24.207628784899725,1.2455480458382677,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
rho_2,-0.26957817235242676,0.14395492036770083,-0.4835673206166975,0.005572045975714172,0.047741207282743815,9.092142477706275,21.729615248852806,1.2990782278813653,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
n,-0.015993068209903084,0.019178999390278288,-0.05890926534947532,0.011112472139816741,0.0038274409677977366,25.10931635546051,40.0,0.9985831428086133,bulk ESS < 400; tail ESS < 400
lambda_ez,0.06192391181955446,0.10490347494624991,-0.13910521906816214,0.25629008054702435,0.016586695764827967,40.0,40.0,1.02058841704283,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
rho,0.05397502668347069,0.09342877025582287,-0.13423431016459988,0.23190891769418143,0.01477238564984963,40.0,23.291713961407492,1.0100026525479826,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
sigma_eta,0.649614521176815,0.040385907157984666,0.5764347049622788,0.7312004783418484,0.006385572599566457,40.0,24.207628784899725,1.1029778897446374,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
sigma_e,0.6535087725309282,0.042425213827700495,0.5767768389530225,0.7379358313226693,0.0067080152957601944,40.0,24.207628784899725,1.1034735640000093,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
sigma_zeta,0.6018053820745382,0.04131394520648549,0.5267797617451407,0.6647489212525192,0.006532308298994478,40.0,40.0,0.9771069614613709,bulk ESS < 400; tail ESS < 400
sigma_u,0.09009894025603896,0.015765856131374247,0.06987040767352316,0.12487874118734704,0.005308552228091006,8.820291317766145,24.207628784899725,0.9900181991417875,bulk ESS < 400; tail ESS < 400
sigma_eps,0.21099910982775558,0.028362867588540976,0.17820358702713593,0.2826280399673313,0.008303664930525452,11.667038809956937,40.0,0.9747739258642718,bulk ESS < 400; tail ESS < 400
sigma_N,0.07283123885725644,0.01870831475644421,0.043749557278399735,0.11013919463489662,0.006655734103438168,7.9009153527779645,40.0,1.0234777795819858,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
