parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
alpha,0.5903160161318532,0.0671339307735122,0.4547675781176649,0.7184335924685515,0.0031892429458841676,443.1073415094191,980.5179534301633,1.305807615210054,R-hat > 1.01
kappa_0,0.1366679330944395,0.08297116865362404,0.009547972728895153,0.3327486717014427,0.01537034489243794,29.139841759978037,102.23265181275633,1.3815095771386636,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
delta,-0.006807597978612674,0.08030671714853953,-0.18961937011421848,0.10025792739125478,0.01000524422938972,64.4240995226523,192.4682983331228,1.521422339098054,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
theta_0,0.21661292384181588,0.19377041051726207,-0.15021407597357972,0.6609094957853049,0.043862640474442556,19.51575577050582,36.65847805848684,1.086136467182127,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
gamma,-0.018782919885086864,0.11183428280310836,-0.23138705471007012,0.20735091089401467,0.0187152467716597,35.70744681978017,86.8651434576492,1.199112663120639,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
kappa_t_mean,0.13286852304585728,0.06425017183579228,0.017514936370772737,0.26956826843654624,0.008868992151841969,52.48075156565606,78.31291672610972,1.1367887748033012,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
kappa_t_start,0.1891098540785063,0.08100345910350606,0.04224698349293475,0.3552574467341148,0.007221346942117811,125.82609212190104,839.506907877278,1.0127024699103462,R-hat > 1.01; bulk ESS < 400
kappa_t_mid,0.13211450550357579,0.07676447366554184,-0.03400346549526139,0.2778285588995585,0.009884974113666756,60.3072437811234,117.24902702157429,1.0001980492602232,bulk ESS < 400; tail ESS < 400
kappa_t_end,0.07046389821060836,0.12058989425001333,-0.12662621546938,0.30902495658237594,0.019151528987963736,39.64741934347789,67.98286289511113,2.1259314295233613,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
theta_t_mean,0.21535525732237357,0.18588311756889786,-0.13139361331586594,0.6582962088185534,0.04436667343408592,17.553598532957547,25.75951835663808,1.2354276475421382,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
theta_t_start,0.14692469813395526,0.21540430580257858,-0.19263795216958632,0.6603217297399239,0.05439496217913908,15.681637211917565,23.53979664245643,1.7192245702086262,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
theta_t_mid,0.2053860240942453,0.1876842476480675,-0.12034538502544427,0.6827064543892263,0.043473329813467264,18.638451829080488,26.18421843427046,1.3596044175311222,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
theta_t_end,0.3224031400215295,0.31073512060033115,-0.3237535832983368,1.0585358839331742,0.03834912971161729,65.65528010089386,114.29373414660857,1.0002285270471536,bulk ESS < 400; tail ESS < 400
phi_1,0.9537153181530225,0.028361085196073516,0.8979424459083885,1.0099690172731408,0.0005013578915988247,3200.0,3200.0,1.0002763568249287,
rho_1,1.1311934607181158,0.17970040263837234,0.7591433315486835,1.4649796375361002,0.020972145540520015,73.4196609364592,320.1247152147136,1.1231499047783096,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
rho_2,-0.16111468875790222,0.17078367282012893,-0.4835143073054537,0.1871749372276881,0.01865718869086032,83.79156281027242,380.8861048289544,1.0725556853394693,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
n,-0.02141452034761571,0.027608716027999507,-0.07153848767501539,0.030503844851367774,0.0015020440994889252,337.85243426081934,648.9135982709954,1.732916838166876,R-hat > 1.01; bulk ESS < 400
lambda_ez,-0.011272399778969282,0.10776273185037802,-0.2182452765112011,0.20386102813810675,0.0028169310255200084,1463.473149267695,3200.0,1.0595044213851255,R-hat > 1.01
rho,-0.012286572001956623,0.10483719703973235,-0.21498499291903642,0.1973529448943616,0.002783662753777733,1418.396219334086,3200.0,1.0630674246864487,R-hat > 1.01
sigma_e,0.6100119514230186,0.04429140226020726,0.5257665255525089,0.6991807479429143,0.0020315970373690024,475.2955177814889,958.4700067345076,1.06861598492889,R-hat > 1.01
sigma_zeta,0.5972641999192476,0.03848600024301414,0.526371189041003,0.6763748041019226,0.0006803427938145604,3200.0,2359.4929582189934,0.9997884196006067,
sigma_u,0.2040743711284497,0.017121376046481687,0.17379402854399917,0.23993028533513372,0.0004983593391283242,1180.2992456898219,1784.0887018955093,1.0378837629178825,R-hat > 1.01
sigma_eps,0.20523265021049122,0.017805221061006987,0.1729321993644887,0.24256119004431484,0.000852058915626642,436.67214538853966,1499.169523606566,1.0153701081811304,R-hat > 1.01
