run,model,data_spec,prior_spec,constraint_spec,n_transform,log_marginal_likelihood,bayes_factor_vs_baseline,sddr_delta_bf01,sddr_theta_bf01,sddr_theta0_bf01,sddr_gamma_bf01,predictive_score,posterior_predictive_rmse,notes,log_likelihood,log_prior,log_posterior_ordinate,n_draws,method
ces_inv_markup_baseline_annual_q4_20260702_151738,ces,inv_markup,baseline,unrestricted,log100_centered10,-225.9343773443777,1.0,,,,,-121.93499974468017,0.6457309133921478,SDDR uses run-specific saved priors and physical-unit posterior draws. Chib prior and ordinate terms use the run's saved priors (physical units); the AR(2) stationarity truncation and any hard coefficient constraints are not reflected in the prior normalization.,-210.48241677767373,-4.72229727339074,10.729663293313218,3200,"Chib 1995, Rao-Blackwellized Gibbs ordinate"
ces_inv_markup_baseline_restricted_kappa_20260622_234855,ces,inv_markup,baseline,restricted_kappa,log100_centered10,-226.17352884719838,0.7872955958333184,,,,,-122.67156628410174,0.6497979441158802,SDDR uses run-specific saved priors and physical-unit posterior draws. Chib prior and ordinate terms use the run's saved priors (physical units); the AR(2) stationarity truncation and any hard coefficient constraints are not reflected in the prior normalization.,-210.86626326573227,-4.610143118869049,10.697122462597052,3200,"Chib 1995, Rao-Blackwellized Gibbs ordinate"
hsa_dynamic_inv_markup_baseline_annual_q4_20260702_192408,hsa_dynamic,inv_markup,baseline,unrestricted,log100_centered10,1149.272662161401,inf,,2.0136218121788425,,,-121.77310667745414,0.6457163760471286,SDDR uses run-specific saved priors and physical-unit posterior draws. Chib prior and ordinate terms use the run's saved priors (physical units); the AR(2) stationarity truncation and any hard coefficient constraints are not reflected in the prior normalization.,-187.22452250452304,7.137684746615397,-1329.3594999193087,3200,"Chib 1995, Rao-Blackwellized Gibbs ordinate"
hsa_dynamic_inv_markup_baseline_restricted_kappa_20260622_235225,hsa_dynamic,inv_markup,baseline,restricted_kappa,log100_centered10,-356.1788625324333,2.726081179664143e-57,,0.3530719773985942,,,-122.90434605187119,0.6505340432322225,SDDR uses run-specific saved priors and physical-unit posterior draws. Chib prior and ordinate terms use the run's saved priors (physical units); the AR(2) stationarity truncation and any hard coefficient constraints are not reflected in the prior normalization.,-231.70049330692382,-106.8220620289689,17.656307196540595,3200,"Chib 1995, Rao-Blackwellized Gibbs ordinate"
hsa_full_inv_markup_baseline_annual_q4_20260702_192737,hsa_full,inv_markup,baseline,unrestricted,log100_centered10,-127.86318072223499,3.9064253238181076e+42,1.0682064087899392,,2.14298411939197,1.0055958527430395,-121.92129225843958,0.6454044854089881,SDDR uses run-specific saved priors and physical-unit posterior draws. HSA full Chib is conditional on posterior mean latent states because the full observation equation is nonlinear in Nhat and Nbar. Chib prior and ordinate terms use the run's saved priors (physical units); the AR(2) stationarity truncation and any hard coefficient constraints are not reflected in the prior normalization.,-121.94883103587955,7.027299827763232,12.941649514118664,3200,"Conditional Chib 1995 for HSA full inflation equation, conditioned on posterior mean latent states"
hsa_full_inv_markup_baseline_restricted_kappa_20260622_235601,hsa_full,inv_markup,baseline,restricted_kappa,log100_centered10,-124.6134314970898,1.0072277505571524e+44,0.9923413446986392,,0.45489937623401727,0.9570727022414801,-121.69841938602474,0.6456318604265144,SDDR uses run-specific saved priors and physical-unit posterior draws. HSA full Chib is conditional on posterior mean latent states because the full observation equation is nonlinear in Nhat and Nbar. Chib prior and ordinate terms use the run's saved priors (physical units); the AR(2) stationarity truncation and any hard coefficient constraints are not reflected in the prior normalization.,-121.72472514253494,7.004520210812818,9.893226565367684,3200,"Conditional Chib 1995 for HSA full inflation equation, conditioned on posterior mean latent states"
hsa_steady_inv_markup_baseline_annual_q4_20260702_151742,hsa_steady,inv_markup,baseline,unrestricted,log100_centered10,983.325798163878,inf,1.0331429408860833,,,,-121.9372280555541,0.645685374070458,SDDR uses run-specific saved priors and physical-unit posterior draws. Chib prior and ordinate terms use the run's saved priors (physical units); the AR(2) stationarity truncation and any hard coefficient constraints are not reflected in the prior normalization.,-192.52223189731447,8.846725109277667,-1167.0013049519148,3200,"Chib 1995, Rao-Blackwellized Gibbs ordinate"
hsa_steady_inv_markup_baseline_restricted_kappa_20260622_234857,hsa_steady,inv_markup,baseline,restricted_kappa,log100_centered10,-335.4379660390251,2.774569969008303e-48,1.00407100352763,,,,-121.95087529766957,0.645654691600104,SDDR uses run-specific saved priors and physical-unit posterior draws. Chib prior and ordinate terms use the run's saved priors (physical units); the AR(2) stationarity truncation and any hard coefficient constraints are not reflected in the prior normalization.,-270.6084466090147,-37.9737280803707,26.855791349639706,3200,"Chib 1995, Rao-Blackwellized Gibbs ordinate"
