parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
alpha,0.6420973184013485,0.05508098491056952,0.537658181195933,0.7468848422012005,0.0009737034486174402,3200.0,2957.151099155286,0.9996880498915108,
kappa_0,-0.039918399203241084,0.10069396989767754,-0.2373911655907608,0.16584826193930946,0.0020097831272709718,2510.201212921391,2395.009582905099,1.0012763411623422,
delta,0.03192025388808471,0.0450866363521545,-0.05521097952630338,0.11825384919941752,0.001143213032815146,1555.3972939965279,830.7009583988034,1.0018531172407226,
kappa_t_mean,-0.040087419343123945,0.09048050814468765,-0.22061215410463242,0.13320284985565706,0.0017623198657750537,2635.970758565551,3041.440651760973,1.0012085654534273,
kappa_t_start,0.030743785359617536,0.10978785044354246,-0.18188511086472328,0.2448724994531763,0.002181865014125947,2531.936485556149,2660.085192645361,1.0007257799825313,
kappa_t_mid,-0.03957981796614701,0.09042374879314705,-0.22026439077409604,0.13671956777356956,0.0017614344013103245,2635.312173426698,3041.440651760973,1.001206003743444,
kappa_t_end,-0.11337895371360786,0.13027795344788495,-0.37662560985100973,0.1428443283857785,0.002546928134779223,2616.4261034410993,2825.8251540302804,1.000391241334091,
phi_1,0.6242018528599804,0.07171869360753562,0.4848161884061052,0.7670530331583781,0.0012678193646932182,3200.0,2906.53912951404,0.9996876699057229,
rho_1,1.881174324352221,0.04463225530393823,1.790303499753398,1.9626137530858945,0.001236316399982497,1303.28202277037,1926.974749789466,0.9998644013901437,
rho_2,-0.8914479053252867,0.04280330008595699,-0.9714150472804725,-0.8049514781107646,0.001113157095175249,1478.5689787728147,2622.192452293438,0.9997923022492881,
n,-0.03527445226339558,0.01514325381348692,-0.058340859167800525,0.0026959527492677947,0.00108288459027944,195.5573105159283,216.15418661153845,1.0035030479357423,bulk ESS < 400; tail ESS < 400
lambda_ez,0.05158619834038814,0.1165148044675161,-0.1767355419703946,0.28289713342662004,0.002232090318065475,2724.825494268299,2893.808100241738,1.00032326073044,
rho,0.06506672217279298,0.14598516124755376,-0.22135463148504855,0.3503404077662579,0.002825873334261222,2668.775519081647,2875.5223719904247,1.0003872989384535,
sigma_eta,0.6640942901330518,0.04428528167878738,0.5840670075016742,0.7586297048464898,0.0008101542389349961,2988.019348623443,3200.0,1.0001022699000301,
sigma_e,0.6730557220405479,0.046397554134379175,0.5920764533434183,0.7726987117883338,0.0008702986836546758,2842.192708911922,3200.0,0.999786694839569,
sigma_zeta,0.8663547588409375,0.055466197595460565,0.7673560297692317,0.982788876792992,0.0010169404660668893,2974.854510003099,2854.700571917418,0.9999942840601151,
sigma_u,0.04379471057138817,0.004013815312380718,0.03678241926324506,0.05272962973233954,8.334973574939574e-05,2319.0297296991303,3082.0415146937667,0.9996878190018383,
sigma_eps,0.029985017679813188,0.0034311521587758213,0.023845981554998567,0.03741322580909831,7.839160152795031e-05,1915.7590305954916,2638.334221681183,0.9996892161670762,
sigma_N,0.023359714799695883,0.00223478952874478,0.019325699078452562,0.028134820327745134,4.0234149495629995e-05,3085.2020056631227,3120.922457777472,0.9999806165023288,
