parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
alpha,0.6412512881006975,0.051010628815212,0.5398000466772959,0.7418762205082299,0.0009017490386956577,3200.0,3120.067066510849,0.9998166617768091,
kappa_0,0.0686037778256054,0.034081045192230756,0.0041388517488623235,0.1335869987499853,0.0006194382805895559,3027.120636971074,2810.01262447885,0.999690797685429,
delta,0.03007461397976731,0.011459674096348292,0.008695490069158384,0.05336637612080673,0.00020258033159289244,3200.0,2898.04986257351,0.9999191503422852,
kappa_t_mean,0.07834488434481524,0.032514215600458564,0.015449290345696007,0.14161860647919172,0.0005747755584011421,3200.0,3007.0936249217384,0.999742812529071,
kappa_t_start,0.16431217193264117,0.05158949091307558,0.06469358660640656,0.26556089055481,0.0009974088800182353,2675.321770212989,2717.011418863889,1.000120340170687,
kappa_t_mid,0.0786736233148115,0.0327369682616065,0.015306746459460735,0.1437399383712673,0.0005787133063317685,3200.0,3080.645365346204,0.9997641433569529,
kappa_t_end,-0.009075167802132253,0.04025427325019161,-0.08714583267314714,0.06837002913270054,0.000824426042712463,2384.078637104441,2657.4372222781517,0.9999497281200943,
phi_1,0.9499069514025024,0.02788297091511984,0.895445510667116,1.0049083429220516,0.000497251443861694,3144.314552810823,3118.0220408483233,1.000054540492865,
rho_1,1.801633774128133,0.048402495004884125,1.7026707628041817,1.893842235356784,0.0010082492691519443,2304.621801105171,2798.339548092443,0.9996910080033551,
rho_2,-0.8152738032433234,0.046921497055590344,-0.9036631581223369,-0.7189365348278076,0.000986204917680711,2263.6505961358457,2785.5296900997896,0.9996916295191975,
n,-0.04753831776344272,0.009138926575058534,-0.06585477584853545,-0.02940514492585277,0.000360917125314036,641.1732527964143,1021.4469512018218,0.9998257680780329,
lambda_ez,0.03011218426055175,0.10346575218419381,-0.17519828282453725,0.2365256375820732,0.001829033374750257,3200.0,2932.5699067003698,0.9997582484827119,
rho,0.027722170636410404,0.09557617719136327,-0.16042856069107767,0.21451412201020664,0.0016895640752975,3200.0,3123.308968353402,0.9997443102070328,
sigma_eta,0.6367777421498444,0.04058531331832236,0.5633001111988816,0.7250978573665636,0.000717453756599161,3200.0,3118.8470351733695,1.0004019931403358,
sigma_e,0.6399998882999658,0.04100767153834146,0.5666486207685202,0.7276720927455557,0.0007249200656357956,3200.0,3119.3447968137307,1.000552906691884,
sigma_zeta,0.5966842187967852,0.03868120408796597,0.5272380621248892,0.6755197444681987,0.0007124578467618858,2947.6887309034596,2793.9427964809584,0.9996928178261624,
sigma_u,0.04434896343137693,0.004198376203112979,0.037287242935587,0.053604010527674495,8.000945472025408e-05,2753.4683082991705,2858.240719809187,0.9996875520926493,
sigma_eps,0.029332935448273485,0.0034132057180918498,0.02349232389709553,0.036744311072275236,7.621185751652729e-05,2005.7640145938403,2649.127023465721,0.9996925082962876,
sigma_N,0.023060487704126182,0.002254446263573519,0.019090349270800475,0.028042021704411314,4.706121367979346e-05,2294.8459102732827,2758.335634588293,0.9996952063511436,
