run,model,data_spec,prior_spec,constraint_spec,coefficient,time_index,posterior_mean,ci_2.5,ci_97.5
hsa_full_inv_markup_exclude_covid_baseline_20260623_022743,hsa_full,inv_markup_exclude_covid,baseline,unrestricted,kappa_t,64,0.07221884382571013,-0.15960430521775673,0.3178020516867618
hsa_full_inv_markup_exclude_covid_baseline_20260623_022743,hsa_full,inv_markup_exclude_covid,baseline,unrestricted,kappa_t,70,0.07459253258492865,-0.15774158840627614,0.317523869878581
hsa_full_inv_markup_exclude_covid_baseline_20260623_022743,hsa_full,inv_markup_exclude_covid,baseline,unrestricted,kappa_t,75,0.0767632502444518,-0.1526628017807993,0.3212020080304975
hsa_full_inv_markup_exclude_covid_baseline_20260623_022743,hsa_full,inv_markup_exclude_covid,baseline,unrestricted,kappa_t,80,0.07864779178124141,-0.15872448039328232,0.3261371907113235
hsa_full_inv_markup_exclude_covid_baseline_20260623_022743,hsa_full,inv_markup_exclude_covid,baseline,unrestricted,kappa_t,86,0.07825641458416416,-0.15410930002661502,0.32096158784477696
hsa_full_inv_markup_exclude_covid_baseline_20260623_022743,hsa_full,inv_markup_exclude_covid,baseline,unrestricted,kappa_t,91,0.07795790730834375,-0.15479041153153955,0.3206990970562893
hsa_full_inv_markup_exclude_covid_baseline_20260623_022743,hsa_full,inv_markup_exclude_covid,baseline,unrestricted,kappa_t,96,0.07843378867141966,-0.15527113630932277,0.3224557781274585
hsa_full_inv_markup_exclude_covid_baseline_20260623_022743,hsa_full,inv_markup_exclude_covid,baseline,unrestricted,kappa_t,102,0.08017695474365827,-0.15180372408075268,0.32385484402654435
hsa_full_inv_markup_exclude_covid_baseline_20260623_022743,hsa_full,inv_markup_exclude_covid,baseline,unrestricted,kappa_t,107,0.0816290704462512,-0.15740378913870434,0.3280410953262821
hsa_full_inv_markup_exclude_covid_baseline_20260623_022743,hsa_full,inv_markup_exclude_covid,baseline,unrestricted,kappa_t,112,0.08179317873097475,-0.1556359158812039,0.32953223048203895
hsa_full_inv_markup_exclude_covid_baseline_20260623_022743,hsa_full,inv_markup_exclude_covid,baseline,unrestricted,kappa_t,118,0.08239602699320044,-0.15861481574934994,0.32960119444592867
hsa_full_inv_markup_exclude_covid_baseline_20260623_022743,hsa_full,inv_markup_exclude_covid,baseline,unrestricted,kappa_t,123,0.08333915521967221,-0.15678829943330924,0.33201221034588946
hsa_full_inv_markup_exclude_covid_baseline_20260623_022743,hsa_full,inv_markup_exclude_covid,baseline,unrestricted,theta_t,0,0.3219019599488614,0.10580314716562138,0.6004254404339358
hsa_full_inv_markup_exclude_covid_baseline_20260623_022743,hsa_full,inv_markup_exclude_covid,baseline,unrestricted,theta_t,5,0.3216518771578234,0.10698752825672114,0.5984751420229003
hsa_full_inv_markup_exclude_covid_baseline_20260623_022743,hsa_full,inv_markup_exclude_covid,baseline,unrestricted,theta_t,11,0.3186818899329865,0.10744263239222239,0.5929907094044361
hsa_full_inv_markup_exclude_covid_baseline_20260623_022743,hsa_full,inv_markup_exclude_covid,baseline,unrestricted,theta_t,16,0.3152291064549832,0.10532707574404587,0.580515976674201
hsa_full_inv_markup_exclude_covid_baseline_20260623_022743,hsa_full,inv_markup_exclude_covid,baseline,unrestricted,theta_t,21,0.3131194728377525,0.0976527903141158,0.5849315066815689
hsa_full_inv_markup_exclude_covid_baseline_20260623_022743,hsa_full,inv_markup_exclude_covid,baseline,unrestricted,theta_t,27,0.31199657531090735,0.09539213991565881,0.5888417980852689
hsa_full_inv_markup_exclude_covid_baseline_20260623_022743,hsa_full,inv_markup_exclude_covid,baseline,unrestricted,theta_t,32,0.3111208729065168,0.08684326912758543,0.5907298136932537
hsa_full_inv_markup_exclude_covid_baseline_20260623_022743,hsa_full,inv_markup_exclude_covid,baseline,unrestricted,theta_t,37,0.3108949904442379,0.08455114327881584,0.5893467811194538
hsa_full_inv_markup_exclude_covid_baseline_20260623_022743,hsa_full,inv_markup_exclude_covid,baseline,unrestricted,theta_t,43,0.31030389338855985,0.07963266590410477,0.5930463383963671
hsa_full_inv_markup_exclude_covid_baseline_20260623_022743,hsa_full,inv_markup_exclude_covid,baseline,unrestricted,theta_t,48,0.31016016590802076,0.07866694118287251,0.5946857520559488
hsa_full_inv_markup_exclude_covid_baseline_20260623_022743,hsa_full,inv_markup_exclude_covid,baseline,unrestricted,theta_t,53,0.31048446450087547,0.08043508040243766,0.5917963531094697
hsa_full_inv_markup_exclude_covid_baseline_20260623_022743,hsa_full,inv_markup_exclude_covid,baseline,unrestricted,theta_t,59,0.3113074656709858,0.08687421740135474,0.5852472112693828
hsa_full_inv_markup_exclude_covid_baseline_20260623_022743,hsa_full,inv_markup_exclude_covid,baseline,unrestricted,theta_t,64,0.3132574324879411,0.09510910144643964,0.5874568646558408
hsa_full_inv_markup_exclude_covid_baseline_20260623_022743,hsa_full,inv_markup_exclude_covid,baseline,unrestricted,theta_t,70,0.31516048327771995,0.09636590964418813,0.5884927795552081
hsa_full_inv_markup_exclude_covid_baseline_20260623_022743,hsa_full,inv_markup_exclude_covid,baseline,unrestricted,theta_t,75,0.3171945426192719,0.10197355634413723,0.5930277923316312
hsa_full_inv_markup_exclude_covid_baseline_20260623_022743,hsa_full,inv_markup_exclude_covid,baseline,unrestricted,theta_t,80,0.3187119940325999,0.10584230418775276,0.5946370400981192
hsa_full_inv_markup_exclude_covid_baseline_20260623_022743,hsa_full,inv_markup_exclude_covid,baseline,unrestricted,theta_t,86,0.31842115322632514,0.10459312500592055,0.593038040348124
hsa_full_inv_markup_exclude_covid_baseline_20260623_022743,hsa_full,inv_markup_exclude_covid,baseline,unrestricted,theta_t,91,0.3183022835117755,0.10460821528128718,0.5965871874398885
hsa_full_inv_markup_exclude_covid_baseline_20260623_022743,hsa_full,inv_markup_exclude_covid,baseline,unrestricted,theta_t,96,0.31870168852810654,0.10181985731636127,0.6005442517823175
hsa_full_inv_markup_exclude_covid_baseline_20260623_022743,hsa_full,inv_markup_exclude_covid,baseline,unrestricted,theta_t,102,0.32038906195569233,0.10441454824902216,0.6006986583733005
hsa_full_inv_markup_exclude_covid_baseline_20260623_022743,hsa_full,inv_markup_exclude_covid,baseline,unrestricted,theta_t,107,0.32266743456258623,0.10321045423689934,0.6054024964252953
hsa_full_inv_markup_exclude_covid_baseline_20260623_022743,hsa_full,inv_markup_exclude_covid,baseline,unrestricted,theta_t,112,0.3227096006229596,0.10413629554911058,0.6054544110126775
hsa_full_inv_markup_exclude_covid_baseline_20260623_022743,hsa_full,inv_markup_exclude_covid,baseline,unrestricted,theta_t,118,0.3229216555936318,0.10034032883917428,0.6074416766568863
hsa_full_inv_markup_exclude_covid_baseline_20260623_022743,hsa_full,inv_markup_exclude_covid,baseline,unrestricted,theta_t,123,0.3239408901304251,0.10014937202737982,0.6091702485766758
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,kappa_t,0,0.035072521801611585,-0.22010911570806022,0.28749422006752823
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,kappa_t,5,0.0355092566177918,-0.21491648511075284,0.28441270661464857
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,kappa_t,11,0.034693056657098965,-0.21264253182411474,0.27992009566083426
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,kappa_t,16,0.03311583753650492,-0.2140665150335008,0.2790927663944227
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,kappa_t,21,0.03321835980577218,-0.21893645904201622,0.2804052280901501
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,kappa_t,27,0.0334443711466668,-0.22069738732286442,0.2822016220003155
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,kappa_t,32,0.033511420669466205,-0.21728612604716363,0.2815763450355938
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,kappa_t,37,0.03352812544501886,-0.21663048224696788,0.2818839365453285
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,kappa_t,43,0.033305122021345626,-0.21644198553746294,0.28258715673955703
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,kappa_t,48,0.032982394118979214,-0.21574120685523265,0.2862729295127726
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,kappa_t,53,0.03286796158024699,-0.21674375961016007,0.28497858702017137
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,kappa_t,59,0.03320946504950445,-0.21764871943267278,0.283956349990952
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,kappa_t,64,0.03397391336951773,-0.2147419685813359,0.28105012537818774
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,kappa_t,70,0.035321148620602615,-0.20925523283852476,0.2836894943880193
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,kappa_t,75,0.03658333118517382,-0.20520531338784054,0.2840208633235522
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,kappa_t,80,0.0374386131542221,-0.20837256353167768,0.2929476473112243
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,kappa_t,86,0.03758430085923192,-0.20859453959923077,0.2898492165264536
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,kappa_t,91,0.038139327180080146,-0.2096532075961068,0.29081020780279565
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,kappa_t,96,0.038323809901441706,-0.2100960840146013,0.29375971457997563
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,kappa_t,102,0.039227442984986934,-0.2146957147913408,0.29787696425790033
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,kappa_t,107,0.03985611587932504,-0.21489283686887253,0.2993325215106935
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,kappa_t,112,0.039953866250806006,-0.21776052079938354,0.2985074492825257
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,kappa_t,118,0.040612931106737055,-0.22199423359610543,0.30278455882812444
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,kappa_t,123,0.04084040040033621,-0.22614643426655245,0.30724264725120104
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,theta_t,0,0.05336822147872466,-0.3811523397335808,0.47719729747777573
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,theta_t,5,0.05453704658181769,-0.38010541026267897,0.47796296683935524
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,theta_t,11,0.05280871126749553,-0.3834376566166041,0.4760796215944204
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,theta_t,16,0.04982683099538747,-0.385993866560977,0.4698535798041789
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,theta_t,21,0.04920146114708451,-0.3830900797354274,0.47077976646909536
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,theta_t,27,0.049542761653931004,-0.3836900539991144,0.4698137362063197
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,theta_t,32,0.04983552617380676,-0.3856668776123155,0.47581338593574113
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,theta_t,37,0.05035956375136374,-0.3840028387563443,0.4761485201359995
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,theta_t,43,0.049614325087810496,-0.3847242528113938,0.4715809911988588
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,theta_t,48,0.04930741548774335,-0.3839398222542168,0.4763740449756545
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,theta_t,53,0.049812887398798085,-0.385524441249913,0.47598792148113006
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,theta_t,59,0.050923304846675885,-0.3870040879191565,0.4721825028872207
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,theta_t,64,0.053732092329659836,-0.38195788762080274,0.46907102260945466
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,theta_t,70,0.0563967405232788,-0.37864226782248794,0.4711818245094488
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,theta_t,75,0.05836972280387069,-0.38496857424353625,0.47506708763059124
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,theta_t,80,0.06036454496133176,-0.38855797447517937,0.4765710753949716
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,theta_t,86,0.06046261741747957,-0.3901514013055042,0.47671470403658306
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,theta_t,91,0.06172770200645832,-0.39627791356282754,0.47550548130634634
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,theta_t,96,0.06278665038450797,-0.4062172473614673,0.47745080918916827
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,theta_t,102,0.06613540013637226,-0.405837946669437,0.4823672618919038
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,theta_t,107,0.0693494848715267,-0.4063544522772465,0.49173741325123715
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,theta_t,112,0.06924500066764971,-0.4058801558845228,0.48385626427838174
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,theta_t,118,0.06942568934342118,-0.41571854951750237,0.4835984969479104
hsa_full_inv_markup_full_baseline_20260623_022157,hsa_full,inv_markup_full,baseline,unrestricted,theta_t,123,0.07061024594694999,-0.415504685771011,0.49302678300232505
hsa_full_inv_markup_post_2008_baseline_20260623_022718,hsa_full,inv_markup_post_2008,baseline,unrestricted,kappa_t,0,0.12497931278263028,-0.21868588415742635,0.48065158332791413
hsa_full_inv_markup_post_2008_baseline_20260623_022718,hsa_full,inv_markup_post_2008,baseline,unrestricted,kappa_t,1,0.12463261865663945,-0.22061523921857715,0.48073596644443595
hsa_full_inv_markup_post_2008_baseline_20260623_022718,hsa_full,inv_markup_post_2008,baseline,unrestricted,kappa_t,2,0.12443943345699957,-0.21636115330102756,0.48264013825437446
hsa_full_inv_markup_post_2008_baseline_20260623_022718,hsa_full,inv_markup_post_2008,baseline,unrestricted,kappa_t,3,0.12408578848611285,-0.21461429139879984,0.4810761886138033
hsa_full_inv_markup_post_2008_baseline_20260623_022718,hsa_full,inv_markup_post_2008,baseline,unrestricted,kappa_t,4,0.12382103958953757,-0.21244016300304638,0.48215543515336234
hsa_full_inv_markup_post_2008_baseline_20260623_022718,hsa_full,inv_markup_post_2008,baseline,unrestricted,kappa_t,5,0.12382067754028102,-0.21554623740332238,0.4804052159553759
hsa_full_inv_markup_post_2008_baseline_20260623_022718,hsa_full,inv_markup_post_2008,baseline,unrestricted,kappa_t,6,0.12403146878725149,-0.21361964671407507,0.48359607500548213
hsa_full_inv_markup_post_2008_baseline_20260623_022718,hsa_full,inv_markup_post_2008,baseline,unrestricted,kappa_t,7,0.12439961377415555,-0.21638335459757077,0.4858544413554306
hsa_full_inv_markup_post_2008_baseline_20260623_022718,hsa_full,inv_markup_post_2008,baseline,unrestricted,kappa_t,8,0.12425279865305963,-0.21683453483017512,0.48234847613316806
hsa_full_inv_markup_post_2008_baseline_20260623_022718,hsa_full,inv_markup_post_2008,baseline,unrestricted,kappa_t,9,0.12439062683488611,-0.21440697855252563,0.48258731187212783
hsa_full_inv_markup_post_2008_baseline_20260623_022718,hsa_full,inv_markup_post_2008,baseline,unrestricted,kappa_t,10,0.1243382781678123,-0.21475027677277836,0.47934165220650327
hsa_full_inv_markup_post_2008_baseline_20260623_022718,hsa_full,inv_markup_post_2008,baseline,unrestricted,kappa_t,11,0.12421854720086163,-0.216157010259509,0.4776558877905711
hsa_full_inv_markup_post_2008_baseline_20260623_022718,hsa_full,inv_markup_post_2008,baseline,unrestricted,kappa_t,12,0.12415826407920211,-0.21785467238988307,0.47739596176972643
hsa_full_inv_markup_post_2008_baseline_20260623_022718,hsa_full,inv_markup_post_2008,baseline,unrestricted,kappa_t,13,0.12412905357231267,-0.21733291411721986,0.4789397076527184
hsa_full_inv_markup_post_2008_baseline_20260623_022718,hsa_full,inv_markup_post_2008,baseline,unrestricted,kappa_t,14,0.1242955037564268,-0.21988487921867914,0.48291897756344
hsa_full_inv_markup_post_2008_baseline_20260623_022718,hsa_full,inv_markup_post_2008,baseline,unrestricted,kappa_t,15,0.12407611976390424,-0.2158694095865674,0.47579954654943624
hsa_full_inv_markup_post_2008_baseline_20260623_022718,hsa_full,inv_markup_post_2008,baseline,unrestricted,theta_t,0,0.10009978660611785,-0.3152391839740195,0.5063515520563397
hsa_full_inv_markup_post_2008_baseline_20260623_022718,hsa_full,inv_markup_post_2008,baseline,unrestricted,theta_t,1,0.10027204646870773,-0.3213399343634849,0.5049684712925919
hsa_full_inv_markup_post_2008_baseline_20260623_022718,hsa_full,inv_markup_post_2008,baseline,unrestricted,theta_t,2,0.10019944830542972,-0.31790411997291507,0.5057684853805616
hsa_full_inv_markup_post_2008_baseline_20260623_022718,hsa_full,inv_markup_post_2008,baseline,unrestricted,theta_t,3,0.10004977999828604,-0.3165342688265374,0.5041675216002357
hsa_full_inv_markup_post_2008_baseline_20260623_022718,hsa_full,inv_markup_post_2008,baseline,unrestricted,theta_t,4,0.09994550263384092,-0.3162644752127649,0.5045337384511328
hsa_full_inv_markup_post_2008_baseline_20260623_022718,hsa_full,inv_markup_post_2008,baseline,unrestricted,theta_t,5,0.09998414072066629,-0.3171610490578059,0.5056000239188514
hsa_full_inv_markup_post_2008_baseline_20260623_022718,hsa_full,inv_markup_post_2008,baseline,unrestricted,theta_t,6,0.10004940645709631,-0.31244609496796955,0.5078636901070984
hsa_full_inv_markup_post_2008_baseline_20260623_022718,hsa_full,inv_markup_post_2008,baseline,unrestricted,theta_t,7,0.10013252857934823,-0.31320766453436705,0.5098760837664944
hsa_full_inv_markup_post_2008_baseline_20260623_022718,hsa_full,inv_markup_post_2008,baseline,unrestricted,theta_t,8,0.10005767796080998,-0.31397425113545213,0.5054007350437316
hsa_full_inv_markup_post_2008_baseline_20260623_022718,hsa_full,inv_markup_post_2008,baseline,unrestricted,theta_t,9,0.09978287061030326,-0.3101162654862903,0.5031464373661444
hsa_full_inv_markup_post_2008_baseline_20260623_022718,hsa_full,inv_markup_post_2008,baseline,unrestricted,theta_t,10,0.09991322074023035,-0.3140788761574689,0.5060437481700832
hsa_full_inv_markup_post_2008_baseline_20260623_022718,hsa_full,inv_markup_post_2008,baseline,unrestricted,theta_t,11,0.10023463015244077,-0.31430397346751343,0.5046988242629115
hsa_full_inv_markup_post_2008_baseline_20260623_022718,hsa_full,inv_markup_post_2008,baseline,unrestricted,theta_t,12,0.10014196535110717,-0.31298531097626753,0.5065779352498588
hsa_full_inv_markup_post_2008_baseline_20260623_022718,hsa_full,inv_markup_post_2008,baseline,unrestricted,theta_t,13,0.10020259129947756,-0.3120447174527919,0.5041200562710904
hsa_full_inv_markup_post_2008_baseline_20260623_022718,hsa_full,inv_markup_post_2008,baseline,unrestricted,theta_t,14,0.10019597590380033,-0.3108113043859879,0.5035532525983752
hsa_full_inv_markup_post_2008_baseline_20260623_022718,hsa_full,inv_markup_post_2008,baseline,unrestricted,theta_t,15,0.09982681255917221,-0.3143772266703373,0.5023599355761903
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,kappa_t,0,0.0802586437628142,-0.14570222994474288,0.3155644502590818
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,kappa_t,4,0.07971331609186147,-0.14547732770630264,0.3132746249126021
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,kappa_t,9,0.0766062463222138,-0.13920345082229002,0.295223385733615
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,kappa_t,13,0.07288782207282338,-0.13645057211368303,0.2867939071016433
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,kappa_t,18,0.0696145964029892,-0.14635663149441852,0.28076198178545064
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,kappa_t,22,0.06716079348503454,-0.15582560411730598,0.28366741462085754
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,kappa_t,27,0.06665169476513752,-0.1555331006261883,0.28405282143171756
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,kappa_t,31,0.06597384536213434,-0.15962126799702453,0.2838297608013379
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,kappa_t,35,0.06612177027935454,-0.15696640508925058,0.2842864259434154
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,kappa_t,40,0.06742473669857028,-0.15208083003317843,0.28343915191894853
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,kappa_t,44,0.06667154064047598,-0.15651877417233037,0.2841577857925802
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,kappa_t,49,0.06664691340709489,-0.15486277828662198,0.28420089404987564
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,kappa_t,53,0.06652068590115745,-0.15419115453382345,0.2821602797836267
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,kappa_t,58,0.06685038822015597,-0.15732277849070575,0.28303401526403577
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,kappa_t,62,0.06924809145982362,-0.1475211793044421,0.2803195466139796
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,kappa_t,67,0.07153387229578907,-0.14311174152761785,0.28343927759706505
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,kappa_t,71,0.07328433850812992,-0.13997064599111045,0.2932559954671363
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,kappa_t,75,0.07538544607513009,-0.1355632480256715,0.29604937528022646
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,kappa_t,80,0.07727414925546539,-0.13798506550735531,0.3021174405143065
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,kappa_t,84,0.07545841675278289,-0.13869920399872246,0.29627954354242775
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,kappa_t,89,0.0749734724747872,-0.1371925555118244,0.29585944971293554
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,kappa_t,93,0.07486477422027953,-0.13728030517070947,0.2952055093970922
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,kappa_t,98,0.07722707815298108,-0.13940218138398558,0.30275366245160434
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,kappa_t,102,0.07909480398512288,-0.13943442685408666,0.3107758354287547
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,theta_t,0,0.36216061971317276,0.16016078262408223,0.6152302469712984
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,theta_t,4,0.3624507687567888,0.16873936347136584,0.6127125130842966
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,theta_t,9,0.360599793454288,0.16675637696085846,0.6083250469629816
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,theta_t,13,0.35839531235731203,0.16051334800352401,0.6048685819687479
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,theta_t,18,0.3565214774432286,0.1492347377281839,0.6015852332769785
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,theta_t,22,0.35438782019091514,0.14168299718349464,0.6017668630940173
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,theta_t,27,0.3534945386981285,0.13805175290817517,0.6017202294276446
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,theta_t,31,0.35301765363489246,0.13760511536251308,0.6027819378569447
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,theta_t,35,0.35304710577927095,0.13590077087617594,0.6006442716048306
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,theta_t,40,0.3538195295024552,0.13541155850053455,0.6026670133273959
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,theta_t,44,0.35344488358040765,0.1382021196598802,0.6015478721086882
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,theta_t,49,0.35338134471625404,0.13732866022513696,0.6024480264981905
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,theta_t,53,0.35353903655143415,0.13891654561685088,0.6028492489154932
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,theta_t,58,0.3538435505570998,0.13863944777288179,0.6011966174344526
hsa_full_inv_markup_pre_2008_baseline_20260623_022451,hsa_full,inv_markup_pre_2008,baseline,unrestricted,theta_t,62,0.35546923313358264,0.14589075493613055,0.600395557707662
