run,model,data_spec,prior_spec,constraint_spec,competition_measurement_frequency,restriction,unit,prior_mean,prior_sd,sddr_bf01
hsa_full_output_gap_bn_core_full_baseline_20260709_181749,hsa_full,output_gap_bn_core_full,baseline,unrestricted,quarterly_interpolated,gamma=0,change in theta_t per +10 log-point Nbar deviation,0.0,0.02,0.07765088948429026
hsa_full_output_gap_bn_full_baseline_20260623_031022,hsa_full,output_gap_bn_full,baseline,unrestricted,quarterly_interpolated,kappa_0=0,inflation points per x point at average Nbar,0.1,0.2,0.9793909502111422
hsa_full_output_gap_bn_full_baseline_20260623_031022,hsa_full,output_gap_bn_full,baseline,unrestricted,quarterly_interpolated,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,0.4392871968528136
hsa_full_output_gap_bn_full_baseline_20260623_031022,hsa_full,output_gap_bn_full,baseline,unrestricted,quarterly_interpolated,theta_0=0,inflation effect per +10 log-point Nhat deviation at average Nbar,0.1,0.2,0.07998224941025832
hsa_full_output_gap_bn_full_baseline_20260623_031022,hsa_full,output_gap_bn_full,baseline,unrestricted,quarterly_interpolated,gamma=0,change in theta_t per +10 log-point Nbar deviation,0.0,0.02,1.2420872918855141
hsa_steady_output_gap_bn_baseline_20260702_071927,hsa_steady,output_gap_bn,baseline,unrestricted,quarterly_interpolated,kappa_0=0,inflation points per x point at average Nbar,0.1,0.2,1.8349037219644169
hsa_steady_output_gap_bn_baseline_20260702_071927,hsa_steady,output_gap_bn,baseline,unrestricted,quarterly_interpolated,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,0.8638143336664023
hsa_steady_output_gap_bn_baseline_20260702_140214,hsa_steady,output_gap_bn,baseline,unrestricted,quarterly_interpolated,kappa_0=0,inflation points per x point at average Nbar,0.1,0.2,1.8349037219644169
hsa_steady_output_gap_bn_baseline_20260702_140214,hsa_steady,output_gap_bn,baseline,unrestricted,quarterly_interpolated,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,0.8638143336664023
hsa_steady_output_gap_bn_core_baseline_20260709_162638,hsa_steady,output_gap_bn_core,baseline,unrestricted,quarterly_interpolated,kappa_0=0,inflation points per x point at average Nbar,0.1,0.2,4.110854470119253
hsa_steady_output_gap_bn_core_baseline_20260709_162638,hsa_steady,output_gap_bn_core,baseline,unrestricted,quarterly_interpolated,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,1.0616186069905376
hsa_steady_output_gap_bn_core_full_baseline_20260709_174421,hsa_steady,output_gap_bn_core_full,baseline,unrestricted,quarterly_interpolated,kappa_0=0,inflation points per x point at average Nbar,0.1,0.2,4.110854470119253
hsa_steady_output_gap_bn_core_full_baseline_20260709_174421,hsa_steady,output_gap_bn_core_full,baseline,unrestricted,quarterly_interpolated,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,1.0616186069905376
hsa_steady_output_gap_bn_full_baseline_20260623_023556,hsa_steady,output_gap_bn_full,baseline,unrestricted,quarterly_interpolated,kappa_0=0,inflation points per x point at average Nbar,0.1,0.2,2.890107487090126
hsa_steady_output_gap_bn_full_baseline_20260623_023556,hsa_steady,output_gap_bn_full,baseline,unrestricted,quarterly_interpolated,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,0.4690035599231653
