pi_cpi,Epi,Epi_spf_gdp,Epi_spf_cpi,pi_cpi_core,pi_pce_core,pi_pce,pi_ppi,N_Gustavo,N_Gustavo_BN_cycle,N_Gustavo_BN_trend,N_TNIC,N_TNIC_BN_cycle,N_TNIC_BN_trend,output_BN,output_gap_BN,output_trend_BN,output,unemp_gap,oil,markup,markup_BN_inv,markup_inv,pi_cpi_prev,pi_ppi_prev,pi_cpi_core_prev,pi_pce_prev,pi_pce_core_prev,unemp_gap_prev,markup_BN_inv_prev,markup_inv_prev,output_gap_BN_prev,DATE
,,,,,,,-9.304962065056255,,,,,,,,,,,,,,,,,-8.608333333333329,,,,,,,,1933-03-31 23:59:59.999999
,,,,,,,-2.991107518189151,,,,,,,,,,,,,,,,,-9.304962065056255,,,,,,,,1933-06-30 23:59:59.999999
,,,,,,,7.437500000000008,,,,,,,,,,,,,,,,,-2.991107518189151,,,,,,,,1933-09-30 23:59:59.999999
,,,,,,,11.853743047323784,,,,,,,,,,,,,,,,,7.437500000000008,,,,,,,,1933-12-31 23:59:59.999999
,,,,,,,21.153846153846146,,,,,,,,,,,,,,,,,11.853743047323784,,,,,,,,1934-03-31 23:59:59.999999
,,,,,,,18.212962962962955,,,,,,,,,,,,,,,,,21.153846153846146,,,,,,,,1934-06-30 23:59:59.999999
,,,,,,,9.424083769633507,,,,,,,,,,,,,,,,,18.212962962962955,,,,,,,,1934-09-30 23:59:59.999999
,,,,,,,7.874786011249713,,,,,,,,,,,,,,,,,9.424083769633507,,,,,,,,1934-12-31 23:59:59.999999
,,,,,,,8.468253968253968,,,,,,,,,,,,,,,,,7.874786011249713,,,,,,,,1935-03-31 23:59:59.999999
,,,,,,,8.09117255424141,,,,,,,,,,,,,,,,,8.468253968253968,,,,,,,,1935-06-30 23:59:59.999999
,,,,,,,5.058099794941895,,,,,,,,,,,,,,,,,8.09117255424141,,,,,,,,1935-09-30 23:59:59.999999
,,,,,,,5.28980578855891,,,,,,,,,,,,,,,,,5.058099794941895,,,,,,,,1935-12-31 23:59:59.999999
,,,,,,,1.214604521840923,,,,,,,,,,,,,,,,,5.28980578855891,,,,,,,,1936-03-31 23:59:59.999999
,,,,,,,-1.2101449275362386,,,,,,,,,,,,,,,,,1.214604521840923,,,,,,,,1936-06-30 23:59:59.999999
,,,,,,,0.9686980409166601,,,,,,,,,,,,,,,,,-1.2101449275362386,,,,,,,,1936-09-30 23:59:59.999999
,,,,,,,2.153161558888983,,,,,,,,,,,,,,,,,0.9686980409166601,,,,,,,,1936-12-31 23:59:59.999999
,,,,,,,7.951998843345609,,,,,,,,,,,,,,,,,2.153161558888983,,,,,,,,1937-03-31 23:59:59.999999
,,,,,,,10.760654294726034,,,,,,,,,,,,,,,,,7.951998843345609,,,,,,,,1937-06-30 23:59:59.999999
,,,,,,,8.348249445120626,,,,,,,,,,,,,,,,,10.760654294726034,,,,,,,,1937-09-30 23:59:59.999999
,,,,,,,1.1733295861729776,,,,,,,,,,,,,,,,,8.348249445120626,,,,,,,,1937-12-31 23:59:59.999999
,,,,,,,-7.366235853478875,,,,,,,,,,,,,,,,,1.1733295861729776,,,,,,,,1938-03-31 23:59:59.999999
,,,,,,,-10.596026490066224,,,,,,,,,,,,,,,,,-7.366235853478875,,,,,,,,1938-06-30 23:59:59.999999
,,,,,,,-10.790986585607609,,,,,,,,,,,,,,,,,-10.596026490066224,,,,,,,,1938-09-30 23:59:59.999999
,,,,,,,-7.173611111111111,,,,,,,,,,,,,,,,,-10.790986585607609,,,,,,,,1938-12-31 23:59:59.999999
,,,,,,,-4.091664859394206,,,,,,,,,,,,,,,,,-7.173611111111111,,,,,,,,1939-03-31 23:59:59.999999
,,,,,,,-3.2074074074074033,,,,,,,,,,,,,,,,,-4.091664859394206,,,,,,,,1939-06-30 23:59:59.999999
,,,,,,,-2.4666666666666726,,,,,,,,,,,,,,,,,-3.2074074074074033,,,,,,,,1939-09-30 23:59:59.999999
,,,,,,,2.2443330590259603,,,,,,,,,,,,,,,,,-2.4666666666666726,,,,,,,,1939-12-31 23:59:59.999999
,,,,,,,2.5099871862515943,,,,,,,,,,,,,,,,,2.2443330590259603,,,,,,,,1940-03-31 23:59:59.999999
,,,,,,,3.061146399326553,,,,,,,,,,,,,,,,,2.5099871862515943,,,,,,,,1940-06-30 23:59:59.999999
,,,,,,,1.7695754537859765,,,,,,,,,,,,,,,,,3.061146399326553,,,,,,,,1940-09-30 23:59:59.999999
,,,,,,,0.24145752542621413,,,,,,,,,,,,,,,,,1.7695754537859765,,,,,,,,1940-12-31 23:59:59.999999
,,,,,,,2.4485294117646994,,,,,,,,,,,,,,,,,0.24145752542621413,,,,,,,,1941-03-31 23:59:59.999999
,,,,,,,8.91067052795722,,,,,,,,,,,,,,,,,2.4485294117646994,,,,,,,,1941-06-30 23:59:59.999999
,,,,,,,16.171641791044777,,,,,,,,,,,,,,,,,8.91067052795722,,,,,,,,1941-09-30 23:59:59.999999
,,,,,,,16.788321167883225,,,,,,,,,,,,,,,,,16.171641791044777,,,,,,,,1941-12-31 23:59:59.999999
,,,,,,,19.62247900667482,,,,,,,,,,,,,,,,,16.788321167883225,,,,,,,,1942-03-31 23:59:59.999999
,,,,,,,15.906456671439283,,,,,,,,,,,,,,,,,19.62247900667482,,,,,,,,1942-06-30 23:59:59.999999
,,,,,,,9.847754866062841,,,,,,,,,,,,,,,,,15.906456671439283,,,,,,,,1942-09-30 23:59:59.999999
,,,,,,,8.125000000000004,,,,,,,,,,,,,,,,,9.847754866062841,,,,,,,,1942-12-31 23:59:59.999999
,,,,,,,5.999880002399949,,,,,,,,,,,,,,,,,8.125000000000004,,,,,,,,1943-03-31 23:59:59.999999
,,,,,,,5.294117647058805,,,,,,,,,,,,,,,,,5.999880002399949,,,,,,,,1943-06-30 23:59:59.999999
,,,,,,,4.093567251461994,,,,,,,,,,,,,,,,,5.294117647058805,,,,,,,,1943-09-30 23:59:59.999999
,,,,,,,2.6994219653179163,,,,,,,,,,,,,,,,,4.093567251461994,,,,,,,,1943-12-31 23:59:59.999999
,,,,,,,0.9396049131148221,,,,,,,,,,,,,,,,,2.6994219653179163,,,,,,,,1944-03-31 23:59:59.999999
,,,,,,,0.1843575418994492,,,,,,,,,,,,,,,,,0.9396049131148221,,,,,,,,1944-06-30 23:59:59.999999
,,,,,,,0.561797752808979,,,,,,,,,,,,,,,,,0.1843575418994492,,,,,,,,1944-09-30 23:59:59.999999
,,,,,,,1.1256824449822567,,,,,,,,,,,,,,,,,0.561797752808979,,,,,,,,1944-12-31 23:59:59.999999
,,,,,,,1.4972242471822161,,,,,,,,,,,,,,,,,1.1256824449822567,,,,,,,,1945-03-31 23:59:59.999999
,,,,,,,1.8624881503373603,,,,,,,,,,,,,,,,,1.4972242471822161,,,,,,,,1945-06-30 23:59:59.999999
,,,,,,,1.6759776536312998,,,,,,,,,,,,,,,,,1.8624881503373603,,,,,,,,1945-09-30 23:59:59.999999
,,,,,,,2.0370679579228668,,,,,,,,,,,,,,,,,1.6759776536312998,,,,,,,,1945-12-31 23:59:59.999999
,,,,,,,2.5801104972375644,,,,,,,,,,,,,,,,,2.0370679579228668,,,,,,,,1946-03-31 23:59:59.999999
,,,,,,,4.926917392018404,,,,,,,,,,,,,,,,,2.5801104972375644,,,,,,,,1946-06-30 23:59:59.999999
,,,,,,,19.23076923076923,,,,,,,,,,,,,,,,,4.926917392018404,,,,,,,,1946-09-30 23:59:59.999999
,,,,,,,30.000545464463002,,,,,,,,,,,,,,,,,19.23076923076923,,,,,,,,1946-12-31 23:59:59.999999
,,,,,,,33.748047611353456,,,,,,,768.8309326171875,1.783031110307018,767.0479015068805,3.0831390307039164,,,1.530061482374023,0.13236071431224,0.653569,,30.000545464463002,,,,,,,,1947-03-31 23:59:59.999999
,,,,,,,30.60468513591068,,,,,,,768.5653686523438,0.3390395640101936,768.2263290883335,3.080483264461429,,,1.5139193698704267,0.7514576501329245,0.660537,,33.748047611353456,,,,,0.13236071431224,0.653569,1.783031110307018,1947-06-30 23:59:59.999999
,,,,,,,18.28110599078343,,,,,,,768.3602294921875,-0.791566900862458,769.15179639305,3.0784323703163654,,,1.515739815413556,0.5558943440988208,0.659744,,30.60468513591068,,,,,0.7514576501329245,0.660537,0.3390395640101936,1947-09-30 23:59:59.999999
,,,,,,,12.310661687576063,,,,,,,769.9141235351562,-0.2047260510307015,770.1188495861869,3.0939708885759853,,,1.5222617674366261,0.1997210911695615,0.656917,,18.28110599078343,,,,,0.5558943440988208,0.659744,-0.791566900862458,1947-12-31 23:59:59.999999
8.832565284178173,,,,,,,10.204163814279399,,,,,,,771.408935546875,0.2122866681749861,771.1966488787,3.1089189844973966,,0.3771932669331939,1.548041239989955,-0.8144300475412725,0.645978,,12.310661687576063,,,,,0.1997210911695615,0.656917,-0.2047260510307015,1948-03-31 23:59:59.999999
9.0110555807966,,,,,,,9.986817401030645,,,,,,,773.0477905273438,0.682066228126427,772.3657242992173,3.1253077267580185,,0.23180161405732402,1.5740408748655432,-1.593730401926304,0.635308,8.832565284178173,10.204163814279399,,,,,-0.8144300475412725,0.645978,0.2122866681749861,1948-06-30 23:59:59.999999
8.477842003853553,,,,,,,9.47909767405617,,,,,,,773.6206665039062,0.1539103422587623,773.4667561616475,3.13103646883487,,0.23616620962351664,1.5538159688736657,-0.5197181227211519,0.643577,9.0110555807966,9.986817401030645,,,,,-1.593730401926304,0.635308,0.682066228126427,1948-09-30 23:59:59.999999
4.525799942346498,,,,,,,3.6089214331079367,,,,,,,773.73388671875,-0.6735170395338104,774.4074037582839,3.132168692500573,,0.20490720944270358,1.5341948427450287,0.384232029535353,0.651808,8.477842003853553,9.47909767405617,,,,,-0.5197181227211519,0.643577,0.1539103422587623,1948-12-31 23:59:59.999999
1.3832039520113026,,,,,,,-1.4616143530529535,,,,,,,772.3477172851562,-2.6449251102193343,774.9926423953756,3.1183069221864934,-0.2449474330000001,-0.013826979133837014,1.5449297188755022,-0.0055419084399395,0.647279,4.525799942346498,3.6089214331079367,,,,,0.384232029535353,0.651808,-0.6735170395338104,1949-03-31 23:59:59.999999
-0.3195332036676879,,,,,,,-4.598118621290825,,,,,,,772.0074462890625,-3.334520913893791,775.3419672029563,3.114904565968386,-0.5384843830000001,0.0032786914616984575,1.5468783478363042,-0.0218551598775081,0.646463,1.3832039520113026,-1.4616143530529535,,,,-0.2449474330000001,-0.0055419084399395,0.647279,-2.6449251102193343,1949-06-30 23:59:59.999999
-2.7872660199480648,,,,,,,-7.355871886121001,,,,,,,773.0361328125,-2.674318786996201,775.7104515994962,3.1251908836478735,-1.1319870000000005,0.027985365418071062,1.5618493103209259,-0.5271481941615322,0.640267,-0.3195332036676879,-4.598118621290825,,,,-0.5384843830000001,-0.0218551598775081,0.646463,-3.334520913893791,1949-09-30 23:59:59.999999
-2.1235521235521193,,,,,,,-6.367864998377392,,,,,,,772.1947631835938,-3.7043074945703536,775.8990706781641,3.116777537906993,-0.6254360000000005,0.02127739844728538,1.5467376182526436,0.1636847288072916,0.646522,-2.7872660199480648,-7.355871886121001,,,,-1.1319870000000005,-0.5271481941615322,0.640267,-2.674318786996201,1949-12-31 23:59:59.999999
-1.4896282890157098,,,,,,,-3.4634924166573877,,,,,,,776.0511474609375,-0.4685132279385604,776.5196606888761,3.155341173018538,-2.2188179999999997,0.014634407518437698,1.5585822845884765,-0.2592052063020597,0.641609,-2.1235521235521193,-6.367864998377392,,,,-0.6254360000000005,0.1636847288072916,0.646522,-3.7043074945703536,1950-03-31 23:59:59.999999
-0.6271777003484358,,,,,,,0.3807058286062315,,,,,,,779.0564575195312,1.4942124246161983,777.562245094915,3.1853943228903256,-0.31213399999999947,0.006525308634921956,1.5648430667573607,-0.4030553492795382,0.639042,-1.4896282890157098,-3.4634924166573877,,,,-2.2188179999999997,-0.2592052063020597,0.641609,-0.4685132279385604,1950-06-30 23:59:59.999999
2.0520028109627386,,,,,,,7.044904544232322,,,,,,,782.8486938476562,3.768745752445773,779.0799480952105,3.2233167493496766,0.7946039999999996,-0.019672765598705233,1.5977445942255655,-1.444351701577825,0.625882,-0.6271777003484358,0.3807058286062315,,,,-0.31213399999999947,-0.4030553492795382,0.639042,1.4942124246161983,1950-09-30 23:59:59.999999
4.367427444350502,,,,,,,12.065313667347022,,,,,,,784.7455444335938,3.9342332176345,780.8113112159592,3.2422852730917726,1.6013669999999998,-0.04217243361812706,1.6120208647607277,-1.6069660765945166,0.620339,2.0520028109627386,7.044904544232322,,,,0.7946039999999996,-1.444351701577825,0.625882,3.768745752445773,1950-12-31 23:59:59.999999
8.945732052006772,,,,,,,18.18461183881994,,,,,,,786.0943603515625,3.496061139984926,782.5982992115776,3.2557734571419954,1.208113,-0.08591138787860597,1.6142081379781972,-1.2708738671453312,0.619499,4.367427444350502,12.065313667347022,,,,1.6013669999999998,-1.6069660765945166,0.620339,3.9342332176345,1951-03-31 23:59:59.999999
9.172510518934086,,,,,,,16.30826411802633,,,,,,,787.8116455078125,3.336301705187958,784.4753438026246,3.2729464987640955,2.114789,-0.08745493432668638,1.5911884844036286,-0.1016613623085262,0.628461,8.945732052006772,18.18461183881994,,,,1.208113,-1.2708738671453312,0.619499,3.496061139984926,1951-06-30 23:59:59.999999
7.147775788458888,,,,,,,8.253489790791967,,,,,,,789.8507080078125,3.3834369302741027,786.4672710775384,3.293337077468179,2.221333408,-0.0694068644549839,1.6130660287723142,-0.6928187869076018,0.619937,9.172510518934086,16.30826411802633,,,,2.114789,-0.1016613623085262,0.628461,3.336301705187958,1951-09-30 23:59:59.999999
6.5739740820734305,,,,,,,3.436426116838498,,,,,,,790.0694580078125,1.803759256233228,788.2656987515793,3.2955242245444882,2.3276824950000004,-0.06363802580432054,1.603948091938854,-0.1473926427430039,0.623462,7.147775788458888,8.253489790791967,,,,2.221333408,-0.6928187869076018,0.619937,3.3834369302741027,1951-12-31 23:59:59.999999
2.801919833960298,,,,,,,-2.9252120778756385,,,,,,,791.1307373046875,1.232962479435289,789.8977748252522,3.3061369706630055,1.733774,-0.027643311668255954,1.593904685318105,0.3115184249471877,0.62739,6.5739740820734305,3.436426116838498,,,,2.3276824950000004,-0.1473926427430039,0.623462,1.803759256233228,1952-03-31 23:59:59.999999
2.0811921891058516,,,,,,,-3.586917533505074,,,,,,,791.3447875976562,0.0515970728733836,791.2931905247829,3.3082776757304613,2.3395550000000007,-0.020619287202735315,1.5768750201962538,0.9007692833036348,0.634166,2.801919833960298,-2.9252120778756385,,,,1.733774,0.3115184249471877,0.62739,1.232962479435289,1952-06-30 23:59:59.999999
2.8277634961439535,,,,,,,-1.6574402492790186,,,,,,,792.0634155273438,-0.4211376091188145,792.4845531364625,3.3154640966557998,2.3449854849999996,-0.027892046531815318,1.5724068745215025,0.9145555651129984,0.635968,2.0811921891058516,-3.586917533505074,,,,2.3395550000000007,0.9007692833036348,0.634166,0.0515970728733836,1952-09-30 23:59:59.999999
1.443951868271065,,,,,,,-2.657807308970106,,,,,,,795.2946166992188,1.4373132899987089,793.8573034092201,3.3477758592908775,2.8500404360000005,-0.01450614738902889,1.5623718068245385,1.0728691621970434,0.640053,2.8277634961439535,-1.6574402492790186,,,,2.3449854849999996,0.9145555651129984,0.635968,-0.4211376091188145,1952-12-31 23:59:59.999999
0.7697160883280763,,,,,,,-2.4575618575685576,,,,,,,797.1365966796875,1.7928308634275547,795.34376581626,3.3661955697496957,2.154712999999999,-0.007259560012804478,1.5577353320915015,0.9818311913625182,0.641958,1.443951868271065,-2.657807308970106,,,,2.8500404360000005,1.0728691621970434,0.640053,1.4373132899987089,1953-03-31 23:59:59.999999
0.8809463881197965,,,,,,,-1.8060675753373667,,,,,,,797.9066772460938,1.1921443428202014,796.7145329032735,3.3738967544896665,2.65901165,0.022392337312621358,1.5570483903287768,0.7367629513688558,0.642241,0.7697160883280763,-2.4575618575685576,,,,2.154712999999999,0.9818311913625182,0.641958,1.7928308634275547,1953-06-30 23:59:59.999999
0.6624999999999881,,,,,,,-1.0112245929821073,,,,,,,797.3425903320312,-0.4483604609460705,797.7909507929774,3.368255713977984,2.762958,0.08647899685765026,1.5417456107111278,1.079180817033424,0.648615,0.8809463881197965,-1.8060675753373667,,,,2.65901165,0.7367629513688558,0.642241,1.1921443428202014,1953-09-30 23:59:59.999999
0.7241852915470082,,,,,,,-0.4539249146757629,,,,,,,795.8173217773438,-2.612474907321468,798.4297966846652,3.3530027901041413,2.066582394,0.0857167798473144,1.5400550506772617,0.862615737649235,0.649327,0.6624999999999881,-1.0112245929821073,,,,2.762958,1.079180817033424,0.648615,-0.4483604609460705,1953-12-31 23:59:59.999999
1.2521913348359615,,,,,,,0.6865067106030853,,,,,,,795.3385620117188,-3.4682121640408496,798.8067741757596,3.3482156451141876,-0.7300779999999998,0.08046296403609965,1.5341961435447369,0.8405884834032308,0.651807,0.7241852915470082,-0.4539249146757629,,,,2.066582394,0.862615737649235,0.649327,-2.612474907321468,1954-03-31 23:59:59.999999
