parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
alpha,0.6605763403962321,0.059947038613161426,0.541228492672752,0.7761313948278669,0.0010796458441884513,3082.9950880952665,2301.8717758945845,1.00080027261439,
kappa_0,0.06592479871791102,0.04340557054583431,-0.02004531955475357,0.1553565373130568,0.0010384445511477558,1747.1263535430612,2778.8028494604273,1.0146378477121707,R-hat > 1.01
delta,-0.01460718014543288,0.014805065253428803,-0.043741764469071034,0.013819258047958862,0.000261719050915221,3200.0,3200.0,1.0007999903510805,
theta_0,0.0015441166274592743,0.06150458320859406,-0.11780979349274054,0.11986919606299004,0.003623916553067521,288.043833458982,1982.317021843031,1.0147119579197104,R-hat > 1.01; bulk ESS < 400
gamma,-0.032083581495066946,0.01860245651610365,-0.06642006189541909,0.004935074766385984,0.0013254923140414553,196.96368844298152,1609.702649907568,1.0292224885522605,R-hat > 1.01; bulk ESS < 400
kappa_t_mean,0.06292559037899886,0.04246223233974678,-0.021979791264357264,0.14980311153458156,0.0007651127887235108,3080.0284089189236,2946.6117325191744,1.001290220326741,
kappa_t_start,0.025200425910614964,0.05568909804986519,-0.08422916419166573,0.1380659488597761,0.0010036827101633497,3078.5590080054626,2966.0188063099226,0.9998366795250208,
kappa_t_mid,0.06286303103814918,0.04265562906093667,-0.021971035669522593,0.15030206230882126,0.000776063356492116,3021.053015235661,2618.6954580255406,1.0006906851210011,
kappa_t_end,0.10063081705833471,0.05845754021208811,-0.010609173831663137,0.21694858609641682,0.0010403366401733598,3157.4267595309766,3114.00615575785,1.0052037412711352,
theta_t_mean,-0.006048078761913704,0.0582246593001621,-0.12123128815281133,0.10925769196462716,0.002151006675646109,732.7070924908452,2453.0312645343597,0.9998906389579415,
theta_t_start,-0.08980540288930261,0.05981455667266388,-0.19856817124318787,0.03541821267583319,0.00782283198782979,58.46362911455238,334.18915215689253,1.0386573504072023,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
theta_t_mid,-0.006013302531127106,0.05871565105696787,-0.12177286417066922,0.1107378667503788,0.003375415561444791,302.589089919408,2289.681206385361,1.0004491423277615,bulk ESS < 400
theta_t_end,0.07727786922806174,0.0905400430124354,-0.09978305153996828,0.25683092227969934,0.005502567895375336,270.7388457550057,1051.4318358979895,1.0128792253084253,R-hat > 1.01; bulk ESS < 400
phi_1,0.9147667005317249,0.033056888499826846,0.8484343967518748,0.9800949345085544,0.000584368750578879,3200.0,3200.0,0.9996898192191854,
rho_1,1.790283671118811,0.05202612117567384,1.6805719368042724,1.8827518773996974,0.00496365506479188,109.860028832217,1336.0576340231812,1.0552448898671283,R-hat > 1.01; bulk ESS < 400
rho_2,-0.8058688425679367,0.05024677140045027,-0.8960177234057501,-0.699685017367625,0.004689973569600807,114.78246110123662,1214.984836058565,1.0527346577218113,R-hat > 1.01; bulk ESS < 400
n,-0.041823555858271334,0.005137745485092545,-0.051820640883930236,-0.03207338809983459,0.001628569517819032,9.952508771053845,36.664572197799295,1.0857392253341585,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
lambda_ez,0.023974250982467922,0.11483491300490466,-0.2001273513029253,0.24865041567213628,0.0020300136425683833,3200.0,2861.4292392832804,1.0008289432896174,
rho,0.02147502688616436,0.10079654858654187,-0.1734613573514241,0.2174243195017044,0.0017818480756435766,3200.0,3004.2794032803613,1.00079943034268,
sigma_e,0.6510784592666002,0.043907459608127294,0.5715979655698445,0.7415087537992152,0.0009003912208228224,2378.0124134865428,2711.091638828352,1.0105348238191147,R-hat > 1.01
sigma_zeta,0.5778792568434621,0.037184948613412754,0.5105800456459056,0.6574526296788883,0.0006573432330654366,3200.0,3200.0,1.0004939522824525,
sigma_u,0.04633759675905967,0.004823707547678637,0.038114951560519784,0.05671154441175838,0.0001058366463676872,2077.2549331245214,2637.96910972501,1.0000855609986337,
sigma_eps,0.031172748305035552,0.003984190230117807,0.024295823763006267,0.03990876869219401,0.0002451897583709809,264.0435001156869,1560.0693112879042,1.0082968595442556,bulk ESS < 400
sigma_N,0.028748260920244056,0.005190971864584659,0.02161752059883549,0.04171592663667027,0.00024399146328232796,452.63495206461835,1727.9129717665483,1.0329138834204432,R-hat > 1.01
