parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
alpha,0.6452756015543318,0.0533008948649409,0.5404168346494884,0.7514876221079952,0.0009422356050577734,3200.0,3020.8803339606416,0.9997143447551435,
kappa_0,-0.02947994010807137,0.1472537721060186,-0.32073449280680516,0.26543467608094073,0.0028974440191390683,2582.871199488416,3165.657158759453,1.0001183420324706,
delta,-0.02094246118183812,0.05815672059054993,-0.1389693637633706,0.08794028108298274,0.0010727031359276159,2939.2783624489202,2970.531259862265,1.0003214589147256,
kappa_t_mean,-0.030455183172426237,0.1340985515108805,-0.295871609045456,0.23647183257905005,0.0025593964470175534,2745.1940447966676,2930.626721148395,1.000026200743976,
kappa_t_start,-0.04166204450838828,0.1551293162880869,-0.3509738519597424,0.2606813647236135,0.0028422695274687997,2978.909016366979,3200.0,1.0005085529407645,
kappa_t_mid,-0.05264919012252463,0.15127754695066076,-0.34813555873186475,0.24321540258004076,0.002837880467923343,2841.585639143635,3200.0,1.000469730824318,
kappa_t_end,0.016794585628187746,0.1886670303657509,-0.3522167933976129,0.3910287332432544,0.0036230888097671713,2711.6527145888704,2970.4342613758877,0.9997838478312957,
phi_1,0.6605380792732657,0.06976236066454662,0.5225302990522348,0.793585962060337,0.0012332359574370644,3200.0,3005.2440280280634,0.9996875588974673,
rho_1,0.8244044908927661,0.18965937804195018,0.45588214891071227,1.2056923581317849,0.0044291866207998186,1833.5834709113453,2587.835283411528,0.9998267853231031,
rho_2,0.10831097905751029,0.17476703424309284,-0.24585815976820372,0.4430869733220876,0.0038502342220556904,2060.3677012443586,2733.439360404326,0.9997245783186702,
n,-0.02719082585608283,0.02735649309539482,-0.08131343117307696,0.029042457235312083,0.0005009632668880007,2982.0099044844696,3060.830327068865,0.999874659445013,
lambda_ez,0.005248713460231642,0.17834510150742777,-0.3466725987236925,0.35449490165213204,0.0032927437043335276,2933.6379464580727,2937.517163453426,0.9997630363123401,
rho,0.0038290462425115777,0.1307137724254124,-0.2510923073433255,0.2555000813306791,0.0024057021903126194,2952.2896915276583,3081.4858265067846,0.999793523097541,
sigma_eta,0.66453993519168,0.04189691283236172,0.5875668902298911,0.7507195873092739,0.0007406397793636164,3200.0,3108.6707567173476,1.0002596554047567,
sigma_e,0.6704310749616971,0.042805272239807395,0.5913870678848173,0.757196115779749,0.0007566974567826021,3200.0,3200.0,1.0003404484720468,
sigma_zeta,0.49854614684398657,0.03222796303484388,0.4409664934799319,0.5642282999560968,0.0005704194711291204,3192.103985464589,2894.364176345358,0.9998571411422134,
sigma_u,0.2423107899239591,0.02432964704227976,0.19859776512870322,0.2956071058355693,0.00047938108016333633,2575.7863523193037,2936.0349891358965,0.9999141100035589,
sigma_eps,0.2452300218981594,0.02354808833038306,0.2047926805443872,0.2960106882076996,0.00043928309372969507,2873.573657777647,3161.090661885657,0.9998694597863659,
sigma_N,0.21269487560734388,0.019213327366864593,0.17708035399254127,0.2539376089925154,0.000381869849294015,2531.47956229372,2860.405161127133,0.9997743997268381,
