severity,parameter,warning
warning,rho_1,R-hat 1.019 > 1.01
warning,rho_1,bulk ESS 104.7 < 400
warning,rho_1,tail ESS 244.0 < 400
warning,rho_2,bulk ESS 75.6 < 400
warning,rho_2,tail ESS 76.2 < 400
warning,sigma_u,R-hat 1.044 > 1.01
warning,sigma_u,bulk ESS 73.2 < 400
warning,sigma_u,tail ESS 148.6 < 400
warning,sigma_eps,R-hat 1.019 > 1.01
warning,sigma_eps,bulk ESS 114.2 < 400
warning,sigma_eps,tail ESS 100.4 < 400
