run,model,data_spec,prior_spec,constraint_spec,parameter,unit,mean,sd,ci_2.5,ci_97.5
hsa_dynamic_labor_share_gap_hp_baseline_20260702_073654,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,sigma_N,reported physical units,0.023918622251569356,0.002420546061951196,0.01959902757870431,0.02931201181066477
hsa_dynamic_labor_share_gap_hp_baseline_20260702_073654,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,sigma_e,reported physical units,0.6530123917345451,0.04310440943985183,0.5748093263442392,0.7418497214416834
hsa_dynamic_labor_share_gap_hp_baseline_20260702_073654,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,sigma_eps,reported physical units,0.033493433684401365,0.003666538770418436,0.02706834268317964,0.04135011438902248
hsa_dynamic_labor_share_gap_hp_baseline_20260702_073654,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,sigma_u,reported physical units,0.04854057881928627,0.004464196187626428,0.040507314324703385,0.0584862685034849
hsa_dynamic_labor_share_gap_hp_baseline_20260702_073654,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,sigma_zeta,reported physical units,0.8470617499815896,0.053009770054450095,0.7548625539224708,0.960549866022877
hsa_dynamic_labor_share_gap_hp_baseline_20260702_073654,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,theta,inflation effect per +10 log-point Nhat deviation,-0.08182708702008654,0.04860770231126635,-0.17156072775574172,0.02643393655116341
hsa_dynamic_labor_share_gap_hp_baseline_20260702_144631,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,Nbar,reported physical units,0.46682160338023243,1.9694294434217918,-2.8797186087402857,3.991269761418053
hsa_dynamic_labor_share_gap_hp_baseline_20260702_144631,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,Nhat,reported physical units,-0.46684579319893,1.3476608813210362,-4.1441478731860295,1.553115825658646
hsa_dynamic_labor_share_gap_hp_baseline_20260702_144631,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,Sigma,reported physical units,0.07379166778735946,0.1998365276423045,-0.048225366160424804,0.7353089670016613
hsa_dynamic_labor_share_gap_hp_baseline_20260702_144631,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,alpha,share,0.6372843168699583,0.05099450103844614,0.5340091898305104,0.7368719743028879
