parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
alpha,0.7244922280671563,0.06647426254254357,0.6135151219477378,0.8497812715686577,,,,,
kappa_0,0.12027707963962726,0.18474806568003352,-0.15782081731388273,0.4916908089323074,,,,,
delta,-0.000314058739603513,0.0009603930543965143,-0.0022924458713477324,0.0012880657498902971,,,,,
kappa_t_mean,0.05634174378243808,0.04669711127513143,-0.029437603772004967,0.12496997134217391,,,,,
kappa_t_start,0.05634294130617514,0.04686182426395233,-0.029762806666483295,0.12450802490895203,,,,,
kappa_t_mid,0.056362901133902146,0.046736644639982484,-0.028319841774701874,0.12617533579583642,,,,,
kappa_t_end,0.056468574220183934,0.04664128029438001,-0.03007340315225561,0.1256393365060883,,,,,
phi_1,0.9047980381403928,0.03660720991915353,0.8423276280919559,0.9932182844210222,,,,,
rho_1,1.8143714534455306,0.05676558536310423,1.7048210686466083,1.8982585970690118,,,,,
rho_2,-0.8207090288561633,0.056387516070931606,-0.9049809893321163,-0.7100966408335415,,,,,
n,-0.03198614453436312,0.07272384733252463,-0.1677271613612245,0.10752366156578544,,,,,
lambda_ez,-0.12669006467218247,0.09289433281672681,-0.2921128196164812,0.0313277575642167,,,,,
rho,-0.12317140193273228,0.09231373239331106,-0.27357467545047315,0.03400557466658967,,,,,
sigma_eta,0.5501557133261012,0.03562208887905698,0.48921305409079385,0.6139846296532534,,,,,
sigma_e,0.5567879888646485,0.034910837723813676,0.5004076227929547,0.6150609028333619,,,,,
sigma_zeta,0.5470156175377993,0.050461411434947305,0.46947403631214046,0.6507568448844134,,,,,
sigma_u,0.5351024829467224,0.07362591567616036,0.4185136205909685,0.6759903584926299,,,,,
sigma_eps,0.40539797113148274,0.03590140220613472,0.349373924800601,0.4710816555029895,,,,,
sigma_N,0.3215620811144747,0.029040494467272804,0.266852837903472,0.3899620419317441,,,,,
