run,model,data_spec,prior_spec,constraint_spec,n_transform,competition_measurement_frequency,sample_start,sample_end,parameter,unit,posterior_mean,posterior_sd,ci_2.5,ci_97.5,p_gt_0,p_lt_0
ces_output_gap_bn_core_pre_2008_baseline_20260709_174416,ces,output_gap_bn_core_pre_2008,baseline,unrestricted,log100_centered10,quarterly_interpolated,1982-03-31,2007-09-30,alpha,share,0.737335290774179,0.054954277480821295,0.6271438817091416,0.8427145675232488,1.0,0.0
ces_output_gap_bn_core_pre_2008_baseline_20260709_174416,ces,output_gap_bn_core_pre_2008,baseline,unrestricted,log100_centered10,quarterly_interpolated,1982-03-31,2007-09-30,kappa,inflation points per x point,0.039036599790374875,0.03245127296632438,-0.025118508166455982,0.10293691430526447,0.889375,0.110625
ces_output_gap_bn_pre_2008_baseline_20260623_023551,ces,output_gap_bn_pre_2008,baseline,unrestricted,log100_centered10,quarterly_interpolated,1982-03-31,2007-09-30,alpha,share,0.7081917059495632,0.06894709938010621,0.570563435643817,0.8421745394773531,1.0,0.0
ces_output_gap_bn_pre_2008_baseline_20260623_023551,ces,output_gap_bn_pre_2008,baseline,unrestricted,log100_centered10,quarterly_interpolated,1982-03-31,2007-09-30,kappa,inflation points per x point,0.050259889375578265,0.04647699174327376,-0.04157448083202693,0.14192143651847552,0.863125,0.136875
hsa_dynamic_output_gap_bn_core_pre_2008_baseline_20260709_180409,hsa_dynamic,output_gap_bn_core_pre_2008,baseline,unrestricted,log100_centered10,quarterly_interpolated,1982-03-31,2007-09-30,alpha,share,0.7712964650299431,0.05780191550884453,0.6578351056332928,0.8829341987501258,1.0,0.0
hsa_dynamic_output_gap_bn_core_pre_2008_baseline_20260709_180409,hsa_dynamic,output_gap_bn_core_pre_2008,baseline,unrestricted,log100_centered10,quarterly_interpolated,1982-03-31,2007-09-30,kappa,inflation points per x point,0.04753386847923278,0.0326198998580716,-0.016168808165016656,0.11184167298326364,0.9284375,0.0715625
hsa_dynamic_output_gap_bn_core_pre_2008_baseline_20260709_180409,hsa_dynamic,output_gap_bn_core_pre_2008,baseline,unrestricted,log100_centered10,quarterly_interpolated,1982-03-31,2007-09-30,theta,inflation effect per +10 log-point Nhat deviation,-0.041949632954638855,0.02733159298000384,-0.09366126879887915,0.018418777815249227,0.07375,0.92625
hsa_dynamic_output_gap_bn_core_pre_2008_baseline_20260709_180409,hsa_dynamic,output_gap_bn_core_pre_2008,baseline,unrestricted,log100_centered10,quarterly_interpolated,1982-03-31,2007-09-30,rho_1,AR(2) coefficient,1.7500363230508302,0.06168692969971834,1.6201886230626912,1.8673026305967524,1.0,0.0
hsa_dynamic_output_gap_bn_core_pre_2008_baseline_20260709_180409,hsa_dynamic,output_gap_bn_core_pre_2008,baseline,unrestricted,log100_centered10,quarterly_interpolated,1982-03-31,2007-09-30,rho_2,AR(2) coefficient,-0.7645076499562083,0.05965030494881282,-0.8759824595580141,-0.6386045869884224,0.0,1.0
hsa_dynamic_output_gap_bn_pre_2008_baseline_20260623_025701,hsa_dynamic,output_gap_bn_pre_2008,baseline,unrestricted,log100_centered10,quarterly_interpolated,1982-03-31,2007-09-30,alpha,share,0.624474827071158,0.0699605801421774,0.48860892358151115,0.7657033707378236,1.0,0.0
hsa_dynamic_output_gap_bn_pre_2008_baseline_20260623_025701,hsa_dynamic,output_gap_bn_pre_2008,baseline,unrestricted,log100_centered10,quarterly_interpolated,1982-03-31,2007-09-30,kappa,inflation points per x point,0.06859285580272285,0.046933498087943566,-0.02146090374674712,0.16166864163296385,0.93125,0.06875
hsa_dynamic_output_gap_bn_pre_2008_baseline_20260623_025701,hsa_dynamic,output_gap_bn_pre_2008,baseline,unrestricted,log100_centered10,quarterly_interpolated,1982-03-31,2007-09-30,theta,inflation effect per +10 log-point Nhat deviation,0.3838296092566946,0.2516333022309134,-0.2853021091927828,0.7256061223045355,0.885625,0.114375
hsa_dynamic_output_gap_bn_pre_2008_baseline_20260623_025701,hsa_dynamic,output_gap_bn_pre_2008,baseline,unrestricted,log100_centered10,quarterly_interpolated,1982-03-31,2007-09-30,rho_1,AR(2) coefficient,0.900178458960792,0.11736326358642378,0.6639752251401758,1.1200833428924353,1.0,0.0
