parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
alpha,0.6506939909366837,0.05183510119023728,0.5531390555880733,0.7456248691712114,0.008195849125322735,40.0,40.0,0.9838025260445704,bulk ESS < 400; tail ESS < 400
kappa_0,0.00853980805320322,0.12264232762937853,-0.21971400682976538,0.27718388101858604,0.030766271245221955,15.890261328594978,40.0,1.0021776790239316,bulk ESS < 400; tail ESS < 400
delta,0.0022252536127538754,0.017015842066857557,-0.019967777202277288,0.03834145003604491,0.0026904408618488498,40.0,40.0,0.9770164812035794,bulk ESS < 400; tail ESS < 400
theta_0,0.05243911351291751,0.16828380471754248,-0.29906541640871015,0.33161045022857366,0.026608005811321132,40.0,40.0,1.013151998127308,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
gamma,0.002068939581175631,0.019410128871844172,-0.024948163946821575,0.040440397437444243,0.0030690108456211044,40.0,40.0,0.9769995032171681,bulk ESS < 400; tail ESS < 400
kappa_t_mean,0.008622221948836327,0.12287885216257065,-0.21917836265000545,0.2773424363052098,0.030815001581455156,15.901200109954743,40.0,1.0020151961648518,bulk ESS < 400; tail ESS < 400
kappa_t_start,0.005760821242026625,0.12119137442085745,-0.22781359751033547,0.2758006247015768,0.030914562722747296,15.367994830679445,40.0,1.0031834790717034,bulk ESS < 400; tail ESS < 400
kappa_t_mid,0.013109649844105212,0.13413803995476029,-0.1997768221928755,0.29155398924919373,0.03207357380774969,17.490781082152672,40.0,0.9949536807209389,bulk ESS < 400; tail ESS < 400
kappa_t_end,0.0028947637866888467,0.12127178009422097,-0.24765802344360732,0.27113142921714983,0.030161070855943797,16.16687167256465,24.207628784899725,1.0100857729774075,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
theta_t_mean,0.052598607260117246,0.1686123306306668,-0.30018811941656104,0.3319521715675643,0.02665995031911411,40.0,40.0,1.0130538762997412,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
theta_t_start,0.050515914741197834,0.1675140135858097,-0.29981327420713483,0.3268101261800011,0.02648629114637742,40.0,40.0,1.0202929232805162,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
theta_t_mid,0.05621934445538328,0.18201399712985178,-0.3024106785914485,0.39469016990096334,0.02877893984808409,40.0,40.0,1.0060348172505813,bulk ESS < 400; tail ESS < 400
theta_t_end,0.047713535095791466,0.16230757131315018,-0.29265557982340673,0.31444719710199764,0.025663080341988043,40.0,40.0,1.0214184805015252,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
phi_1,0.6594325935926466,0.07731709789338538,0.5087667078206944,0.7762663037229273,0.013899340694498106,30.943019296644202,40.0,0.9752870723446603,bulk ESS < 400; tail ESS < 400
rho_1,0.3451484591400269,0.29463865245018567,-0.12350580712426949,0.7883188747638757,0.07927610226052162,13.81321783629226,24.207628784899725,2.9568977928415423,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
rho_2,-0.493716847812901,0.1917938206511795,-0.76917226139576,-0.15975328476722073,0.051426867730605466,13.908781173195369,40.0,1.8969701310841893,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
n,-0.01922259861014434,0.018159257972154164,-0.04798462508298914,0.017371655201914634,0.00296020226695443,37.63166403836924,24.207628784899725,1.194518280374363,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
lambda_ez,-0.007874899578570307,0.18067413671927607,-0.4554206532686637,0.28972741744726027,0.04070356876800889,19.702756927258548,24.207628784899725,1.0395077754594995,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
rho,-0.004473446745733188,0.1320585765944254,-0.31666875284739626,0.21277884796858026,0.029738408943395803,19.71958473749723,24.207628784899725,1.0362101291846313,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
sigma_e,0.6758527121856421,0.04316856734758305,0.6043977785536799,0.7613307995384712,0.006825549807236801,40.0,40.0,1.2560483276122378,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
sigma_zeta,0.49649945425982195,0.026132007356353203,0.4444742865245854,0.5375907949834466,0.004131833153917574,40.0,24.207628784899725,0.9791994562527336,bulk ESS < 400; tail ESS < 400
sigma_u,0.10803126590613085,0.012074204112863283,0.09111969469727389,0.13038832744776102,0.0028716072174391036,17.679376885760295,24.20762878489972,1.0668656180490803,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
sigma_eps,0.21017638103395592,0.03012655098573701,0.1641950643528865,0.2711337870878512,0.006673825681912085,20.377416003719667,24.207628784899725,1.110631040984939,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
sigma_N,0.06363806177827926,0.019752667164907343,0.03799174236864623,0.11250912094580605,0.006510213118825894,9.205790345396837,19.83886561392201,0.9796043080335068,bulk ESS < 400; tail ESS < 400
