severity,parameter,warning
warning,theta,tail ESS 384.2 < 400
warning,rho_1,bulk ESS 49.6 < 400
warning,rho_1,tail ESS 135.6 < 400
warning,rho_2,R-hat 1.011 > 1.01
warning,rho_2,bulk ESS 33.3 < 400
warning,rho_2,tail ESS 82.3 < 400
warning,n,bulk ESS 254.3 < 400
warning,sigma_u,bulk ESS 206.9 < 400
warning,sigma_eps,bulk ESS 57.2 < 400
warning,sigma_eps,tail ESS 225.5 < 400
