parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
alpha,0.6340808611892474,0.05273382655385916,0.5344895070228569,0.7392141047854032,0.0009322111588537259,3200.0,3200.0,0.9997665312436551,
kappa_0,0.054566122678390505,0.0411546408017304,-0.024637092994206546,0.13748260433047613,0.0007275181397050033,3200.0,3120.5526141526157,1.0002768161528541,
delta,-0.008135194001484826,0.009523435242744398,-0.02593780435837053,0.010057562070271224,0.0001705171934449364,3119.2552460738416,3200.0,1.0011675316027056,
kappa_t_mean,0.05456583659377636,0.041148488179383276,-0.024902987460761847,0.1375025728310715,0.0007274093756804101,3200.0,3004.6939761488998,1.0002939946953462,
kappa_t_start,0.05769338655397539,0.041422081038059846,-0.022267581515291176,0.14109299231519357,0.0007322458598217706,3200.0,3200.0,1.000030813072036,
kappa_t_mid,0.04106696983199038,0.046354836704144406,-0.050681783735517294,0.13352061408336344,0.0008194454843573895,3200.0,3006.086658296465,1.0009761159808392,
kappa_t_end,0.07655759416321165,0.04610218786155378,-0.01287273584179724,0.16823297738063164,0.0008149792416110204,3200.0,3200.0,0.9996914788025326,
phi_1,0.8980725843206651,0.03230332068036581,0.8345949208449559,0.9617305795744387,0.0006548167291496827,2433.6314275057416,3200.0,1.0003865525940812,
rho_1,0.5393472697255803,0.09703851883459769,0.350598166566804,0.7322858868125948,0.0018172224523415128,2851.4918189569407,2735.0690825256006,0.9997829122779922,
rho_2,-0.32931258530348323,0.08640128385555954,-0.49517812645910414,-0.1536434923658997,0.001594988975419975,2934.4385574321977,2930.731207962265,0.9996994819252429,
n,-0.011607253146851824,0.03134226863395138,-0.0740323590498429,0.04954837710515211,0.000578853609135384,2931.7259174559176,3041.2501123626844,0.9998188570670868,
lambda_ez,-0.026405302112567176,0.12015208795439396,-0.2647674690312211,0.20565624305896005,0.0021240089041568615,3200.0,3200.0,1.0000354684297244,
rho,-0.022173920170256215,0.1013929942838625,-0.21912497044024526,0.17815867862670534,0.0017923918455732006,3200.0,3200.0,1.0001063584617815,
sigma_eta,0.6766033716839055,0.042287814109285324,0.6007470044091883,0.763785854184955,0.0007475500029557954,3200.0,3200.0,1.0006145321987254,
sigma_e,0.6803309762074088,0.042782874749923115,0.6029653592283287,0.7695665330088627,0.0007563015213581338,3200.0,3200.0,1.0004976629509055,
sigma_zeta,0.5803713267993666,0.03696229196961083,0.5147497681678128,0.6569621348475917,0.0006860389238241918,2902.821108721835,2928.4999474306137,0.9997065782160182,
sigma_u,0.41759700174061787,0.03691151356779464,0.35268364871811037,0.4981040251583509,0.0006674952231221456,3057.9289026060605,3000.800484850468,1.0000112368337146,
sigma_eps,0.44181824929810193,0.038593144858961446,0.3739303617941287,0.5227968979999854,0.0007649909755303661,2545.116786605345,2676.5303618754665,1.00021693057499,
sigma_N,0.4041401724918496,0.03550245151620977,0.33999901144600664,0.4786193166525107,0.000664043955637744,2858.400177130463,3071.255730702402,0.9996894680117134,
