parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
alpha,0.6395339882822642,0.052940960215293285,0.5369238874215727,0.7421268917893367,0.0009358727992690276,3200.0,2735.1622652949222,0.9997546422344306,
kappa_0,-0.005810197263696932,0.08398164907454428,-0.17271070531934202,0.15733401507644273,0.0016891855365296503,2471.804327034352,3028.2157169935595,1.0007675702539243,
delta,0.01564281844357553,0.018159968484682345,-0.020412416177243223,0.049964547915125605,0.00032102592154132194,3200.0,3040.4743628408924,0.9996899121312152,
kappa_t_mean,-0.006212376792568967,0.08346059449904047,-0.16977979100066382,0.15720473423716355,0.0016879784353137906,2444.720193295882,2814.2934861186973,1.00083755130607,
kappa_t_start,-0.005391910046430066,0.08652680322619306,-0.175304808269315,0.16915396536769053,0.0017208480791616218,2528.2281046850626,2731.7695592754935,1.0008529560594746,
kappa_t_mid,0.016403666410114565,0.08836329427075593,-0.1570549263942809,0.19041025592400398,0.0017545774232644966,2536.288912476506,2964.613660618497,1.0005772298192703,
kappa_t_end,-0.047967516327314906,0.09736584797924319,-0.23920445860419068,0.1473640365090076,0.0019458442061784159,2503.7857880504425,2524.068990083166,1.0007242915939691,
phi_1,0.6318989410816025,0.06745441007701725,0.4993385683638585,0.7667790317589336,0.0012224673390090215,3044.7116393507795,2862.566102609858,0.9996895456231221,
rho_1,0.7435597525614522,0.17441721631845755,0.3704441934606381,1.0505769136011858,0.005168527299906163,1138.7937442062237,2011.6046674623994,1.0002801215895738,
rho_2,-0.025661534106749682,0.14102192145800896,-0.30926032430035943,0.23913982258400318,0.0037916960599563357,1383.267651828918,2324.2639749862474,0.9997655835609361,
n,-0.02210259265105144,0.030765364825024604,-0.08382413683736435,0.03800016388052823,0.0005729712635239815,2883.09170501677,3200.0,1.0013702920670904,
lambda_ez,0.01710850346945548,0.10610839996455668,-0.1929120933791901,0.2241505038251887,0.0021283758271690026,2485.437781660655,2999.6252856857936,1.0005680934276184,
rho,0.021837221240935952,0.13440062910373068,-0.24079027841849834,0.2795230951865701,0.002694197593636965,2488.534782716334,2927.1486903657055,1.0006069885731974,
sigma_eta,0.6671227505098452,0.04337386471066401,0.590197402444208,0.7604710970852557,0.0007667488465794603,3200.0,3200.0,0.9998261988858298,
sigma_e,0.6735582967612008,0.044607201532681696,0.5948369322467533,0.7689712740806329,0.0007885513673378545,3200.0,3200.0,1.0000514139768568,
sigma_zeta,0.8680447370872767,0.05575876095255954,0.7651782313075067,0.9849886637119415,0.0010443347553653701,2850.6688225738144,3200.0,0.9999975805859893,
sigma_u,0.32093906149206686,0.029946482575841853,0.2665228278906293,0.3828385534580568,0.0005766452213561292,2696.958370150369,3041.3215618392746,0.9996878816775152,
sigma_eps,0.3325017841680467,0.030822689506932073,0.27722516107399225,0.39767699402391254,0.0006366254280398411,2344.083622022256,2831.9205757642817,1.000710673266563,
sigma_N,0.2938715180898334,0.0259564335317128,0.247839948513096,0.34884984983796213,0.0005387229999763738,2321.4482326367897,3156.334695784298,0.9998336421841462,
