severity,parameter,warning
warning,rho_1,R-hat 1.050 > 1.01
warning,rho_1,bulk ESS 48.8 < 400
warning,rho_1,tail ESS 62.1 < 400
warning,rho_2,bulk ESS 96.2 < 400
warning,rho_2,tail ESS 167.5 < 400
warning,n,bulk ESS 301.9 < 400
warning,sigma_u,R-hat 1.016 > 1.01
warning,sigma_u,bulk ESS 75.4 < 400
warning,sigma_u,tail ESS 71.3 < 400
warning,sigma_eps,bulk ESS 107.8 < 400
warning,sigma_eps,tail ESS 91.5 < 400
