run,model,data_spec,prior_spec,constraint_spec,n_transform,log_marginal_likelihood,bayes_factor_vs_baseline,sddr_delta_bf01,sddr_theta_bf01,sddr_theta0_bf01,sddr_gamma_bf01,predictive_score,posterior_predictive_rmse,notes,log_likelihood,log_prior,log_posterior_ordinate,n_draws,method
ces_output_gap_bn_pre_2008_baseline_20260623_023551,ces,output_gap_bn_pre_2008,baseline,unrestricted,log100_centered10,-177.59715737799223,1.0,,,,,-78.03663029896057,0.5133669183510616,SDDR uses run-specific saved priors and physical-unit posterior draws. Chib uses legacy prior ordinates and should be checked before publication.,-158.69659584923704,-6.6437580099345634,12.256803518820607,3200.0,"Chib 1995, Rao-Blackwellized Gibbs ordinate"
hsa_dynamic_output_gap_bn_pre_2008_baseline_20260623_025701,hsa_dynamic,output_gap_bn_pre_2008,baseline,unrestricted,log100_centered10,,,,0.024513253619522935,,,-62.3779029894973,0.4433553067090514,SDDR uses run-specific saved priors and physical-unit posterior draws. Chib unavailable: 'Missing posterior variable: lambda_ez',,,,,
hsa_full_output_gap_bn_pre_2008_baseline_20260623_031314,hsa_full,output_gap_bn_pre_2008,baseline,unrestricted,log100_centered10,,,0.9662993525404803,,0.03951215331461776,0.9331482842747557,-60.061722084834564,0.4255623489847639,SDDR uses run-specific saved priors and physical-unit posterior draws. Chib unavailable for HSA full in the current legacy implementation.,,,,,
hsa_steady_output_gap_bn_pre_2008_baseline_20260623_023948,hsa_steady,output_gap_bn_pre_2008,baseline,unrestricted,log100_centered10,-238.77928109689492,2.6849813768393882e-27,0.6404598460510549,,,,-76.77538553694947,0.5069194446388078,SDDR uses run-specific saved priors and physical-unit posterior draws. Chib uses legacy prior ordinates and should be checked before publication.,-194.04020079932005,-23.42694129855843,21.31213899901644,3200.0,"Chib 1995, Rao-Blackwellized Gibbs ordinate"
