run,model,data_spec,prior_spec,constraint_spec,n_transform,log_marginal_likelihood,bayes_factor_vs_baseline,sddr_delta_bf01,sddr_theta_bf01,sddr_theta0_bf01,sddr_gamma_bf01,predictive_score,posterior_predictive_rmse,notes,log_likelihood,log_prior,log_posterior_ordinate,n_draws,method
ces_inv_markup_exclude_covid_baseline_20260623_014850,ces,inv_markup_exclude_covid,baseline,unrestricted,log100_centered10,-225.93718082806467,1.0,,,,,-121.98539738578492,0.6458412330362823,SDDR uses run-specific saved priors and physical-unit posterior draws. Chib prior and ordinate terms use the run's saved priors (physical units); the AR(2) stationarity truncation and any hard coefficient constraints are not reflected in the prior normalization.,-210.5203636940931,-4.692991514284239,10.723825619687315,3200,"Chib 1995, Rao-Blackwellized Gibbs ordinate"
hsa_dynamic_inv_markup_exclude_covid_baseline_20260623_021205,hsa_dynamic,inv_markup_exclude_covid,baseline,unrestricted,log100_centered10,-356.5131779164828,1.956883608593754e-57,,0.35366786965681035,,,-121.48929968835775,0.6438082242614608,SDDR uses run-specific saved priors and physical-unit posterior draws. Chib prior and ordinate terms use the run's saved priors (physical units); the AR(2) stationarity truncation and any hard coefficient constraints are not reflected in the prior normalization.,-230.80256009356805,-107.35605329233823,18.35456453057653,3200,"Chib 1995, Rao-Blackwellized Gibbs ordinate"
hsa_full_inv_markup_exclude_covid_baseline_20260623_022743,hsa_full,inv_markup_exclude_covid,baseline,unrestricted,log100_centered10,-116.23099878537462,4.413564642764722e+47,1.0075288846400703,,0.04768425246957831,0.9916419012911738,-110.03661085508074,0.5844435411557446,SDDR uses run-specific saved priors and physical-unit posterior draws. HSA full Chib is conditional on posterior mean latent states because the full observation equation is nonlinear in Nhat and Nbar. Chib prior and ordinate terms use the run's saved priors (physical units); the AR(2) stationarity truncation and any hard coefficient constraints are not reflected in the prior normalization.,-110.09195016931534,6.497499755918979,12.636548371978263,3200,"Conditional Chib 1995 for HSA full inflation equation, conditioned on posterior mean latent states"
hsa_steady_inv_markup_exclude_covid_baseline_20260623_015535,hsa_steady,inv_markup_exclude_covid,baseline,unrestricted,log100_centered10,-335.5795172758568,2.4151176829615736e-48,1.076340621285517,,,,-121.9322909555718,0.6456578404841281,SDDR uses run-specific saved priors and physical-unit posterior draws. Chib prior and ordinate terms use the run's saved priors (physical units); the AR(2) stationarity truncation and any hard coefficient constraints are not reflected in the prior normalization.,-270.7984609949868,-37.786810985663095,26.99424529520693,3200,"Chib 1995, Rao-Blackwellized Gibbs ordinate"
