severity,parameter,warning
warning,rho_1,bulk ESS 119.0 < 400
warning,rho_1,tail ESS 175.7 < 400
warning,rho_2,bulk ESS 94.8 < 400
warning,rho_2,tail ESS 145.8 < 400
warning,sigma_u,R-hat 1.038 > 1.01
warning,sigma_u,bulk ESS 95.5 < 400
warning,sigma_u,tail ESS 268.6 < 400
warning,sigma_eps,R-hat 1.030 > 1.01
warning,sigma_eps,bulk ESS 105.5 < 400
warning,sigma_eps,tail ESS 125.5 < 400
