severity,parameter,warning
warning,rho_1,R-hat 1.016 > 1.01
warning,rho_1,bulk ESS 109.7 < 400
warning,rho_1,tail ESS 188.4 < 400
warning,rho_2,bulk ESS 44.1 < 400
warning,rho_2,tail ESS 141.2 < 400
warning,n,bulk ESS 244.5 < 400
warning,sigma_u,bulk ESS 262.2 < 400
warning,sigma_eps,bulk ESS 74.4 < 400
warning,sigma_eps,tail ESS 229.9 < 400
