parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
alpha,0.6389539664487901,0.052359668417356404,0.5361709656869622,0.7415473689685155,0.0009255969149647954,3200.0,3196.737463027,0.9998505560392188,
kappa_0,0.01013161502826852,0.11621575744697198,-0.21708973546943536,0.24079387354754123,0.0020544237542871224,3200.0,3081.359980838569,1.0008422228866443,
delta,-0.00312055868067384,0.01893769871053993,-0.03967079794375448,0.03350887635312638,0.00038543953377815466,2414.025709484879,3200.0,1.0000278293649632,
kappa_t_mean,0.00957619140143603,0.11608277244068929,-0.21856259848467494,0.23779263118330976,0.0020520728892936568,3200.0,3200.0,1.0008120012124806,
kappa_t_start,0.00877601131871102,0.1176483348953829,-0.22133600914839385,0.23993678433784216,0.0020797483849957794,3200.0,2894.0623428622794,1.0011474032687309,
kappa_t_mid,0.005503531963525103,0.1201437344623465,-0.23278311419601438,0.2443308420616934,0.0021238612338850276,3200.0,3200.0,1.0009802010441509,
kappa_t_end,0.018226966606668383,0.12592004600319825,-0.22304343877726948,0.26922454614043234,0.002256384319212088,3114.3226297335077,2809.7224940746923,1.0001726329167357,
phi_1,0.6639882034839423,0.06607056215640476,0.5361239287046956,0.7961064821630055,0.0011679735634400272,3200.0,3007.0517720096573,0.9997005763507576,
rho_1,0.7558966841549583,0.1743493540211807,0.3892703666998834,1.067465239324811,0.006156460536223377,802.0076029662295,1348.3665575349823,1.0023160587252073,
rho_2,-0.021954618092582333,0.1413697687956271,-0.312698915692531,0.2346745171620922,0.0034035365763614204,1725.250854457295,2483.370295047439,0.9999026081902923,
n,-0.02210407609940581,0.030673771491905723,-0.08250345956590927,0.039553119941666465,0.0005480265651291236,3132.7889171715224,3083.7395615044834,1.0003836781353534,
lambda_ez,-0.025993543554813044,0.16389131217998615,-0.3436813108366248,0.28765720339250084,0.0029745816478480764,3035.70856841015,2895.876442563692,1.0004166901908433,
rho,-0.01902132202799368,0.11992467408636659,-0.250076361429707,0.2173698792225999,0.0021724237045534236,3047.3899278306317,2850.773702104019,1.0004274457369147,
sigma_eta,0.67074796432305,0.043379759977779125,0.5927768650017293,0.7618772065784173,0.0007668530611633104,3200.0,2598.035474589305,0.9997644711847258,
sigma_e,0.6758490517866133,0.0441433964232483,0.5948384902005666,0.771274053075677,0.0008015021323274043,3033.34722040426,2829.367588290226,0.9997166382180679,
sigma_zeta,0.5000531458602739,0.03254569272201412,0.43915365883036095,0.5682145809807013,0.0005888733090045326,3054.5222939014643,3079.7414138684376,1.0008175404468977,
sigma_u,0.3209511617676636,0.030132814343790254,0.26776943345654314,0.3834293810879273,0.0005685772499518419,2808.6681819123182,3200.0,0.9998586490766689,
sigma_eps,0.332544883105756,0.03078176776187626,0.27803312563354465,0.39935568367664753,0.0006905396195221066,1987.0551098326848,2864.3369623165945,0.9998374058190634,
sigma_N,0.29370437534853727,0.026798361093685573,0.2462873954958121,0.3509439047509576,0.0005169742075194746,2687.0683720169286,2768.6411388368438,1.000052611223598,
