parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
alpha,0.6551779808056757,0.06616741713025731,0.5340335575192884,0.7544827809186169,,,,,
kappa_0,0.1364361197042062,0.19599096802808716,-0.2434797849121711,0.4294515073711298,,,,,
delta,-0.0004144635393631503,0.000955063799117975,-0.0017417970200029195,0.0016271055068464348,,,,,
kappa_t_mean,0.05419986157664262,0.04230625127712154,-0.0126181388674949,0.13242518413990031,,,,,
kappa_t_start,0.052232295517028106,0.04240125904782697,-0.023307026405530226,0.1295862994232879,,,,,
kappa_t_mid,0.05417059501686845,0.042238246199854716,-0.0152132088002714,0.13239042353508476,,,,,
kappa_t_end,0.05665740725220457,0.04377873671379444,-0.009280838848899667,0.13282799412557847,,,,,
phi_1,0.9184303724722014,0.03126303909236539,0.8669232873738919,0.9739632988538164,,,,,
rho_1,1.802457607091473,0.05015762854883398,1.7002124528906268,1.893109316361288,,,,,
rho_2,-0.8061260424809141,0.05054834386140869,-0.899586080554971,-0.702759589716165,,,,,
n,-0.056693364184917536,0.07369620933668071,-0.19979146372772774,0.05878421737369246,,,,,
lambda_ez,0.0006547878023973289,0.095983549661666,-0.16140843181264816,0.1607722144248561,,,,,
rho,0.003472836000499164,0.08412183225654266,-0.12988877003449167,0.1486885903900403,,,,,
sigma_eta,0.6659374743771224,0.03847517035474306,0.6072223900695818,0.7428211565005822,,,,,
sigma_e,0.6682918018108592,0.03917391697758039,0.6125672606423579,0.7438500500808953,,,,,
sigma_zeta,0.5836848462025291,0.0355761410024293,0.5208618842779479,0.644759793744131,,,,,
sigma_u,0.5134864300658093,0.06011875244422594,0.4415001200565278,0.6336516083708109,,,,,
sigma_eps,0.38479529814093827,0.04747683610590661,0.3123455870899782,0.48331779460547813,,,,,
sigma_N,0.29958995629755025,0.023831507082466036,0.25961719722064813,0.3364757769101719,,,,,
