parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
alpha,0.6280651037613717,0.045916032304349916,0.5503387403669573,0.71938347937328,,,,,
kappa_0,0.07549352031011847,0.04027824709882963,-0.011786381348777441,0.14361348310768582,,,,,
delta,0.010181397708451279,0.009372051277075725,-0.006456610266405066,0.02574418315717886,,,,,
kappa_t_mean,0.07539996161556649,0.04041079362162995,-0.011201606484486551,0.14421955213191204,,,,,
kappa_t_start,0.07249759746493871,0.041089674404981395,-0.013874181338727407,0.13265253162376123,,,,,
kappa_t_mid,0.0912859734087761,0.04385106783508922,0.0031100654518747455,0.17445282791704067,,,,,
kappa_t_end,0.046680438742239164,0.045215455189798845,-0.04739535307069676,0.11569303691659308,,,,,
phi_1,0.9364859894924343,0.025334835031209483,0.8900914792149156,0.9727119336255171,,,,,
rho_1,0.5462069647959649,0.08538470420688643,0.38975380052949327,0.6759619431675736,,,,,
rho_2,-0.31998623364547446,0.10106122807773116,-0.47958919271297534,-0.16632826849899646,,,,,
n,-0.0030615586090694466,0.02916351405305337,-0.05437758649335113,0.04615054172498393,,,,,
lambda_ez,0.012822223811211269,0.10191930024299019,-0.16722978273224073,0.18609077238402175,,,,,
rho,0.008813516584458777,0.09000246061358204,-0.17699308422258042,0.1595282572026186,,,,,
sigma_eta,0.6582733574344989,0.037394202189862134,0.6057347677435533,0.7350369768183775,,,,,
sigma_e,0.6609224983800477,0.03740277047273997,0.609313508335613,0.738860106513492,,,,,
sigma_zeta,0.5845002345126312,0.03543505725588093,0.5320045140538843,0.652638834262142,,,,,
sigma_u,0.4200930024807711,0.028365079430609196,0.3716258744275105,0.47469160526887444,,,,,
sigma_eps,0.4426962609980423,0.04802380827542368,0.3598501403927912,0.5176224064484348,,,,,
sigma_N,0.40749363739832667,0.03507139295210264,0.3569751566003519,0.47896374455089524,,,,,
