parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
alpha,0.6319586112499601,0.05356387385989231,0.5214926523469178,0.7357285149008944,0.0009765455229367248,3008.56203374144,3048.4363436116346,0.9996964177849204,
kappa_0,0.05507216772888021,0.04188192347160041,-0.02727509599706227,0.1368783742251977,0.0007913720962963025,2800.8623891101715,2677.1193993066645,0.9997407689880695,
delta,-0.007887006029866181,0.00958123661565915,-0.02644101286482138,0.010686145253987683,0.0001799286222616585,2835.5846846408244,3200.0,0.9997247778671015,
theta_0,0.11469580281069075,0.10631614020461526,-0.09218323739965169,0.3198877514641008,0.0040524055044413735,688.291821616572,895.4319127249278,1.0006862323470476,
gamma,-0.0002334872186154412,0.00992189824893858,-0.01955262217920901,0.018973306709553456,0.00017813414240634408,3102.381509580676,3200.0,0.9998781982971245,
kappa_t_mean,0.05511822633034932,0.041881111842234434,-0.02664461712159179,0.13684112534638357,0.0007920696785625058,2795.8227130171736,2707.929959206887,0.9997407233755332,
kappa_t_start,0.058111461128895925,0.042039459318617065,-0.023828943619739633,0.14075741830590016,0.0007833789159398059,2879.8541022451345,2766.5914617267586,0.9998321939691756,
kappa_t_mid,0.04242247029403337,0.046949123648565426,-0.04983278034610961,0.13669630256866955,0.0009441666531613907,2472.6216359053988,2727.0473305054984,0.9997406676375322,
kappa_t_end,0.0761852863746597,0.04593272250292222,-0.010833834498177009,0.16850296508983484,0.0008402671880956755,2988.199337070071,2967.0155519373734,0.9997382555270081,
theta_t_mean,0.11467409207106742,0.10631936890528551,-0.0925635983123067,0.32024354789886905,0.004053711317263991,687.8902362649525,895.4319127249278,1.000692226190785,
theta_t_start,0.115150078624627,0.10659548049802436,-0.09361779003415935,0.32014074392658276,0.004622847877981018,531.6898603233603,775.9553743530824,1.0006440347602232,
theta_t_mid,0.11437841115944464,0.10762874287909986,-0.09634421952202236,0.3191767331437336,0.003986791945900331,728.8017233142344,876.2433625304001,1.0005136531512178,
theta_t_end,0.1153384640897031,0.10945237491265564,-0.10230938500328217,0.3362013116269415,0.004727491682992073,536.0296732878979,906.6971080729321,1.0008237125820931,
phi_1,0.898382047029184,0.03204397947697531,0.8351354073979088,0.9598787968027108,0.0005664628796092949,3200.0,2524.0875416364834,1.0014479398628848,
rho_1,0.6561573732824596,0.09909390446344009,0.45869702585722855,0.8464856208921658,0.0049553593190953165,399.8927946280521,1016.792806333848,1.0000883424744718,bulk ESS < 400
rho_2,-0.280158544355671,0.0909312756638026,-0.4544652780275476,-0.09996410929959426,0.003781066649718167,578.359537710047,861.3537018875512,0.9998782888462643,
n,-0.012823626773003223,0.028596467373511777,-0.0678590405955334,0.045115234497155154,0.0005055188999447509,3200.0,2859.0909395205395,0.9997846103641608,
lambda_ez,-0.027085578743521053,0.11705668049747252,-0.25973274667704427,0.2035968049770987,0.002162970607253356,2928.8098248795973,3200.0,1.0000229333437534,
rho,-0.02282110396718009,0.09929388764116524,-0.22421986683895956,0.17377341509754715,0.0018297273124943838,2944.911771829278,3200.0,0.9999331642408016,
sigma_e,0.6763496208978387,0.0436630772359936,0.5962216143418283,0.7685136727784672,0.0008278895331586014,2781.5309485388952,2752.2370737621272,0.9997455734215327,
sigma_zeta,0.5799822260869844,0.037716023529859984,0.5150132333236308,0.6608508445903342,0.0006795416723984875,3080.4886051511503,3200.0,0.9996921497916427,
sigma_u,0.36007367976992044,0.028407349304751507,0.30910413176689755,0.42071463746100096,0.0007147423358305156,1579.6555903388146,2701.119286637789,0.9997455743288228,
sigma_eps,0.3828648333224986,0.030365687362571645,0.32781664347069844,0.44524426724971006,0.0007420312181111993,1674.6416131705091,2424.9978390008514,0.9996958140496338,
