run,model,data_spec,prior_spec,constraint_spec,n_transform,competition_measurement_frequency,sample_start,sample_end,parameter,unit,posterior_mean,posterior_sd,ci_2.5,ci_97.5,p_gt_0,p_lt_0
ces_unemployment_gap_core_exclude_covid_baseline_20260709_165645,ces,unemployment_gap_core_exclude_covid,baseline,unrestricted,log100_centered10,quarterly_interpolated,1982-03-31,2012-12-31,alpha,share,0.753554670608606,0.040716808589437284,0.6719327991035109,0.8331761593472449,1.0,0.0
ces_unemployment_gap_core_exclude_covid_baseline_20260709_165645,ces,unemployment_gap_core_exclude_covid,baseline,unrestricted,log100_centered10,quarterly_interpolated,1982-03-31,2012-12-31,kappa,inflation points per x point,0.03995217934196627,0.01644801294519228,0.007688561768775091,0.07154994103474877,0.990625,0.009375
ces_unemployment_gap_exclude_covid_baseline_20260623_032414,ces,unemployment_gap_exclude_covid,baseline,unrestricted,log100_centered10,quarterly_interpolated,1982-03-31,2012-12-31,alpha,share,0.6452025936253162,0.0526106457138019,0.5384575978588247,0.7490664262875308,1.0,0.0
ces_unemployment_gap_exclude_covid_baseline_20260623_032414,ces,unemployment_gap_exclude_covid,baseline,unrestricted,log100_centered10,quarterly_interpolated,1982-03-31,2012-12-31,kappa,inflation points per x point,0.05671559237615065,0.032388720845105835,-0.007999449586711819,0.11956826935231597,0.9571875,0.0428125
hsa_dynamic_unemployment_gap_core_exclude_covid_baseline_20260709_172019,hsa_dynamic,unemployment_gap_core_exclude_covid,baseline,unrestricted,log100_centered10,quarterly_interpolated,1982-03-31,2012-12-31,alpha,share,0.7598148602337992,0.0399830780613187,0.680639049812874,0.8404831965781265,1.0,0.0
hsa_dynamic_unemployment_gap_core_exclude_covid_baseline_20260709_172019,hsa_dynamic,unemployment_gap_core_exclude_covid,baseline,unrestricted,log100_centered10,quarterly_interpolated,1982-03-31,2012-12-31,kappa,inflation points per x point,0.03263861018086715,0.017987284021578162,-0.002406543002561119,0.0672425288523592,0.9640625,0.0359375
hsa_dynamic_unemployment_gap_core_exclude_covid_baseline_20260709_172019,hsa_dynamic,unemployment_gap_core_exclude_covid,baseline,unrestricted,log100_centered10,quarterly_interpolated,1982-03-31,2012-12-31,theta,inflation effect per +10 log-point Nhat deviation,-0.02199089367283504,0.028366746289332844,-0.07698174719034515,0.038155183054764355,0.199375,0.800625
hsa_dynamic_unemployment_gap_core_exclude_covid_baseline_20260709_172019,hsa_dynamic,unemployment_gap_core_exclude_covid,baseline,unrestricted,log100_centered10,quarterly_interpolated,1982-03-31,2012-12-31,rho_1,AR(2) coefficient,1.7747318627834983,0.05547442241088857,1.6577270473036216,1.8737285707493765,1.0,0.0
hsa_dynamic_unemployment_gap_core_exclude_covid_baseline_20260709_172019,hsa_dynamic,unemployment_gap_core_exclude_covid,baseline,unrestricted,log100_centered10,quarterly_interpolated,1982-03-31,2012-12-31,rho_2,AR(2) coefficient,-0.7892361022692613,0.053698313034368304,-0.8856283053676272,-0.6766833487089905,0.0,1.0
hsa_dynamic_unemployment_gap_exclude_covid_baseline_20260623_034730,hsa_dynamic,unemployment_gap_exclude_covid,baseline,unrestricted,log100_centered10,quarterly_interpolated,1982-03-31,2012-12-31,alpha,share,0.5936581149430205,0.0603707682548321,0.47590678274321646,0.7107808080377603,1.0,0.0
hsa_dynamic_unemployment_gap_exclude_covid_baseline_20260623_034730,hsa_dynamic,unemployment_gap_exclude_covid,baseline,unrestricted,log100_centered10,quarterly_interpolated,1982-03-31,2012-12-31,kappa,inflation points per x point,0.08091907782987859,0.05245115782188067,-0.013620708960374756,0.18972853549149385,0.949375,0.050625
hsa_dynamic_unemployment_gap_exclude_covid_baseline_20260623_034730,hsa_dynamic,unemployment_gap_exclude_covid,baseline,unrestricted,log100_centered10,quarterly_interpolated,1982-03-31,2012-12-31,theta,inflation effect per +10 log-point Nhat deviation,0.21995920897043772,0.25341505690309574,-0.2847281236591341,0.627207184650478,0.7615625,0.2384375
hsa_dynamic_unemployment_gap_exclude_covid_baseline_20260623_034730,hsa_dynamic,unemployment_gap_exclude_covid,baseline,unrestricted,log100_centered10,quarterly_interpolated,1982-03-31,2012-12-31,rho_1,AR(2) coefficient,0.911426077082076,0.13344668428114084,0.5919735678694958,1.1380297327105404,1.0,0.0
hsa_dynamic_unemployment_gap_exclude_covid_baseline_20260623_034730,hsa_dynamic,unemployment_gap_exclude_covid,baseline,unrestricted,log100_centered10,quarterly_interpolated,1982-03-31,2012-12-31,rho_2,AR(2) coefficient,0.012256363132345289,0.10512921075940547,-0.19363383068325835,0.22284467616435558,0.5553125,0.4446875
hsa_full_unemployment_gap_core_exclude_covid_baseline_20260709_173603,hsa_full,unemployment_gap_core_exclude_covid,baseline,unrestricted,log100_centered10,quarterly_interpolated,1982-03-31,2012-12-31,alpha,share,0.7866262222886509,0.041114635038204755,0.7062957376344365,0.8683243745033654,1.0,0.0
hsa_full_unemployment_gap_core_exclude_covid_baseline_20260709_173603,hsa_full,unemployment_gap_core_exclude_covid,baseline,unrestricted,log100_centered10,quarterly_interpolated,1982-03-31,2012-12-31,kappa_0,inflation points per x point at average Nbar,0.06338711337778016,0.02216415756827535,0.020212167205530707,0.10661513449211349,0.9978125,0.0021875
hsa_full_unemployment_gap_core_exclude_covid_baseline_20260709_173603,hsa_full,unemployment_gap_core_exclude_covid,baseline,unrestricted,log100_centered10,quarterly_interpolated,1982-03-31,2012-12-31,delta,change in kappa_t per +10 log-point Nbar deviation,0.024900903432688005,0.007993889678699153,0.009522737538699614,0.04028830427104177,0.999375,0.000625
hsa_full_unemployment_gap_core_exclude_covid_baseline_20260709_173603,hsa_full,unemployment_gap_core_exclude_covid,baseline,unrestricted,log100_centered10,quarterly_interpolated,1982-03-31,2012-12-31,theta_0,inflation effect per +10 log-point Nhat deviation at average Nbar,0.06355380818211862,0.03844158984536217,-0.01404652304900567,0.13878596668582932,0.9509375,0.0490625
hsa_full_unemployment_gap_core_exclude_covid_baseline_20260709_173603,hsa_full,unemployment_gap_core_exclude_covid,baseline,unrestricted,log100_centered10,quarterly_interpolated,1982-03-31,2012-12-31,gamma,change in theta_t per +10 log-point Nbar deviation,-0.013065374019083429,0.015848603301651432,-0.04386564473683906,0.017803609023013055,0.2090625,0.7909375
hsa_full_unemployment_gap_core_exclude_covid_baseline_20260709_173603,hsa_full,unemployment_gap_core_exclude_covid,baseline,unrestricted,log100_centered10,quarterly_interpolated,1982-03-31,2012-12-31,rho_1,AR(2) coefficient,1.7843535713157292,0.051260228880341895,1.6742798360963795,1.8762685809895345,1.0,0.0
hsa_full_unemployment_gap_core_exclude_covid_baseline_20260709_173603,hsa_full,unemployment_gap_core_exclude_covid,baseline,unrestricted,log100_centered10,quarterly_interpolated,1982-03-31,2012-12-31,rho_2,AR(2) coefficient,-0.8003230600656943,0.04936418819645366,-0.8884179412557452,-0.6933403507220451,0.0,1.0
