run,model,data_spec,prior_spec,constraint_spec,n_transform,sample_start,sample_end,parameter,unit,posterior_mean,posterior_sd,ci_2.5,ci_97.5,p_gt_0,p_lt_0
ces_unemployment_gap_post_2008_baseline_20260623_032413,ces,unemployment_gap_post_2008,baseline,unrestricted,log100_centered10,2009-03-31,2012-12-31,alpha,share,0.572788601825166,0.12276109045171306,0.32579747289854155,0.8073935519380463,1.0,0.0
ces_unemployment_gap_post_2008_baseline_20260623_032413,ces,unemployment_gap_post_2008,baseline,unrestricted,log100_centered10,2009-03-31,2012-12-31,kappa,inflation points per x point,-0.0185009827460307,0.06472521521232526,-0.14906776159998913,0.10768866910798658,0.3840625,0.6159375
hsa_dynamic_unemployment_gap_post_2008_baseline_20260623_034656,hsa_dynamic,unemployment_gap_post_2008,baseline,unrestricted,log100_centered10,2009-03-31,2012-12-31,alpha,share,0.5877977302555601,0.1120759206074643,0.36513169496188547,0.8121650177379176,1.0,0.0
hsa_dynamic_unemployment_gap_post_2008_baseline_20260623_034656,hsa_dynamic,unemployment_gap_post_2008,baseline,unrestricted,log100_centered10,2009-03-31,2012-12-31,kappa,inflation points per x point,-0.022202548601811204,0.05535757124933343,-0.13340450676897367,0.08601982813473585,0.330625,0.669375
hsa_dynamic_unemployment_gap_post_2008_baseline_20260623_034656,hsa_dynamic,unemployment_gap_post_2008,baseline,unrestricted,log100_centered10,2009-03-31,2012-12-31,theta,inflation effect per +10 log-point Nhat deviation,0.15808195440982176,0.2519718993631554,-0.3597373216363018,0.622820782520744,0.7446875,0.2553125
hsa_dynamic_unemployment_gap_post_2008_baseline_20260623_034656,hsa_dynamic,unemployment_gap_post_2008,baseline,unrestricted,log100_centered10,2009-03-31,2012-12-31,rho_1,AR(2) coefficient,0.5317532915125517,0.20083233055943134,0.133556064904114,0.9138543809985188,0.9940625,0.0059375
hsa_dynamic_unemployment_gap_post_2008_baseline_20260623_034656,hsa_dynamic,unemployment_gap_post_2008,baseline,unrestricted,log100_centered10,2009-03-31,2012-12-31,rho_2,AR(2) coefficient,-0.3512150907332149,0.177352195706664,-0.7048824964620092,-0.019764736182354577,0.02,0.98
hsa_full_unemployment_gap_post_2008_baseline_20260623_040243,hsa_full,unemployment_gap_post_2008,baseline,unrestricted,log100_centered10,2009-03-31,2012-12-31,alpha,share,0.5743940762246064,0.12037242745995057,0.32382392870376747,0.8025614629972936,1.0,0.0
hsa_full_unemployment_gap_post_2008_baseline_20260623_040243,hsa_full,unemployment_gap_post_2008,baseline,unrestricted,log100_centered10,2009-03-31,2012-12-31,kappa_0,inflation points per x point at average Nbar,-0.021758949911020772,0.06488073166055117,-0.14729917123063616,0.10867479036929222,0.36125,0.63875
hsa_full_unemployment_gap_post_2008_baseline_20260623_040243,hsa_full,unemployment_gap_post_2008,baseline,unrestricted,log100_centered10,2009-03-31,2012-12-31,delta,change in kappa_t per +10 log-point Nbar deviation,0.0011393136605696182,0.020724342343636563,-0.03874117950418151,0.0412471803946329,0.5196875,0.4803125
hsa_full_unemployment_gap_post_2008_baseline_20260623_040243,hsa_full,unemployment_gap_post_2008,baseline,unrestricted,log100_centered10,2009-03-31,2012-12-31,theta_0,inflation effect per +10 log-point Nhat deviation at average Nbar,0.10394630259397647,0.21110457082280737,-0.3071038617573579,0.5091249072221757,0.68875,0.31125
hsa_full_unemployment_gap_post_2008_baseline_20260623_040243,hsa_full,unemployment_gap_post_2008,baseline,unrestricted,log100_centered10,2009-03-31,2012-12-31,gamma,change in theta_t per +10 log-point Nbar deviation,-0.0004710051535364214,0.019938369836372226,-0.039762190975784095,0.03825144533812473,0.4946875,0.5053125
hsa_full_unemployment_gap_post_2008_baseline_20260623_040243,hsa_full,unemployment_gap_post_2008,baseline,unrestricted,log100_centered10,2009-03-31,2012-12-31,rho_1,AR(2) coefficient,0.5803691902278718,0.2033552236253639,0.17603217351082345,0.9704466189256238,0.9975,0.0025
hsa_full_unemployment_gap_post_2008_baseline_20260623_040243,hsa_full,unemployment_gap_post_2008,baseline,unrestricted,log100_centered10,2009-03-31,2012-12-31,rho_2,AR(2) coefficient,-0.3549917604152253,0.18804900624950743,-0.7203877173598754,0.015244530025693728,0.0309375,0.9690625
