run,model,data_spec,prior_spec,constraint_spec,n_transform,log_marginal_likelihood,bayes_factor_vs_baseline,sddr_delta_bf01,sddr_theta_bf01,sddr_theta0_bf01,sddr_gamma_bf01,predictive_score,posterior_predictive_rmse,notes,log_likelihood,log_prior,log_posterior_ordinate,n_draws,method
ces_unemployment_gap_post_2008_baseline_20260623_032413,ces,unemployment_gap_post_2008,baseline,unrestricted,log100_centered10,-51.71570988103588,1.0,,,,,-21.734639752804537,0.9269689002356097,SDDR uses run-specific saved priors and physical-unit posterior draws. Chib uses legacy prior ordinates and should be checked before publication.,-39.179235449673975,-6.697670874765519,5.8388035565963845,3200.0,"Chib 1995, Rao-Blackwellized Gibbs ordinate"
hsa_dynamic_unemployment_gap_post_2008_baseline_20260623_034656,hsa_dynamic,unemployment_gap_post_2008,baseline,unrestricted,log100_centered10,,,,0.7087896002656738,,,-21.25312931053666,0.9075816393770693,SDDR uses run-specific saved priors and physical-unit posterior draws. Chib unavailable: 'Missing posterior variable: lambda_ez',,,,,
hsa_full_unemployment_gap_post_2008_baseline_20260623_040243,hsa_full,unemployment_gap_post_2008,baseline,unrestricted,log100_centered10,,,0.9059855266426461,,0.9382924410134835,0.9924760527441687,-21.451148516537078,0.9128964368488397,SDDR uses run-specific saved priors and physical-unit posterior draws. Chib unavailable for HSA full in the current legacy implementation.,,,,,
hsa_steady_unemployment_gap_post_2008_baseline_20260623_033030,hsa_steady,unemployment_gap_post_2008,baseline,unrestricted,log100_centered10,-75.7536683017626,3.634521997024527e-11,0.9636421852122811,,,,-21.639594918522214,0.9196504251511789,SDDR uses run-specific saved priors and physical-unit posterior draws. Chib uses legacy prior ordinates and should be checked before publication.,-59.32859577040265,-9.945802144251916,6.4792703871080315,3200.0,"Chib 1995, Rao-Blackwellized Gibbs ordinate"
