run,model,data_spec,prior_spec,constraint_spec,parameter,unit,mean,sd,ci_2.5,ci_97.5
ces_output_gap_bn_core_post_2008_baseline_20260709_174417,ces,output_gap_bn_core_post_2008,baseline,unrestricted,lambda_ez,shock loading,-0.1753984436702811,0.2467478015049523,-0.657990643925141,0.32030445481764597
ces_output_gap_bn_core_post_2008_baseline_20260709_174417,ces,output_gap_bn_core_post_2008,baseline,unrestricted,phi_1,AR(1) coefficient,0.8401557572323831,0.06247368293944347,0.7156273003256931,0.9631665616714183
ces_output_gap_bn_core_post_2008_baseline_20260709_174417,ces,output_gap_bn_core_post_2008,baseline,unrestricted,rho,reported physical units,-0.16802272519496156,0.2301178399197128,-0.5882070214489892,0.2910264363052737
ces_output_gap_bn_core_post_2008_baseline_20260709_174417,ces,output_gap_bn_core_post_2008,baseline,unrestricted,sigma_e,reported physical units,0.592189043664427,0.10811142172333289,0.4255233357785398,0.8372099509262281
ces_output_gap_bn_core_post_2008_baseline_20260709_174417,ces,output_gap_bn_core_post_2008,baseline,unrestricted,sigma_zeta,reported physical units,0.583292052289029,0.11233075054701241,0.4086610267228107,0.8438770315071713
ces_output_gap_bn_core_pre_2008_baseline_20260709_174416,ces,output_gap_bn_core_pre_2008,baseline,unrestricted,alpha,share,0.737335290774179,0.054954277480821295,0.6271438817091416,0.8427145675232488
ces_output_gap_bn_core_pre_2008_baseline_20260709_174416,ces,output_gap_bn_core_pre_2008,baseline,unrestricted,kappa,inflation points per x point,0.039036599790374875,0.03245127296632438,-0.025118508166455982,0.10293691430526447
ces_output_gap_bn_core_pre_2008_baseline_20260709_174416,ces,output_gap_bn_core_pre_2008,baseline,unrestricted,lambda_ez,shock loading,-0.1491525560733524,0.06885584987439965,-0.2874960707728848,-0.010559686481320142
ces_output_gap_bn_core_pre_2008_baseline_20260709_174416,ces,output_gap_bn_core_pre_2008,baseline,unrestricted,phi_1,AR(1) coefficient,0.9072831166598023,0.03784658940209797,0.8353230149069246,0.9818693681327897
ces_output_gap_bn_core_pre_2008_baseline_20260709_174416,ces,output_gap_bn_core_pre_2008,baseline,unrestricted,rho,reported physical units,-0.22688703096306972,0.10101820985551399,-0.41638657377623434,-0.017856551171028103
ces_output_gap_bn_core_pre_2008_baseline_20260709_174416,ces,output_gap_bn_core_pre_2008,baseline,unrestricted,sigma_e,reported physical units,0.35258640738384955,0.02567484654243558,0.3073983506026891,0.40706346108834557
ces_output_gap_bn_core_pre_2008_baseline_20260709_174416,ces,output_gap_bn_core_pre_2008,baseline,unrestricted,sigma_zeta,reported physical units,0.5402542857300219,0.038499752769041114,0.46957971106388857,0.6230366073212791
ces_output_gap_bn_core_start_1988_baseline_20260709_174419,ces,output_gap_bn_core_start_1988,baseline,unrestricted,alpha,share,0.8588924074173913,0.05057128375674116,0.7564211006755094,0.9602104353400353
ces_output_gap_bn_core_start_1988_baseline_20260709_174419,ces,output_gap_bn_core_start_1988,baseline,unrestricted,kappa,inflation points per x point,0.027868200832839526,0.025751956018079246,-0.02041566476207488,0.07922451037052688
ces_output_gap_bn_core_start_1988_baseline_20260709_174419,ces,output_gap_bn_core_start_1988,baseline,unrestricted,lambda_ez,shock loading,-0.12758271761753862,0.05793316546248284,-0.24320174161918875,-0.012797978780490183
ces_output_gap_bn_core_start_1988_baseline_20260709_174419,ces,output_gap_bn_core_start_1988,baseline,unrestricted,phi_1,AR(1) coefficient,0.9114365849247767,0.03800796471471645,0.8340312436376416,0.9862030003519724
ces_output_gap_bn_core_start_1988_baseline_20260709_174419,ces,output_gap_bn_core_start_1988,baseline,unrestricted,rho,reported physical units,-0.23268163628034094,0.10220825497587016,-0.42383935651927834,-0.023647128566006308
ces_output_gap_bn_core_start_1988_baseline_20260709_174419,ces,output_gap_bn_core_start_1988,baseline,unrestricted,sigma_e,reported physical units,0.28350325312975516,0.020139906800970157,0.2463773108688823,0.3268376417524861
ces_output_gap_bn_core_start_1988_baseline_20260709_174419,ces,output_gap_bn_core_start_1988,baseline,unrestricted,sigma_zeta,reported physical units,0.5203074420828032,0.037462853379170366,0.4522584879669606,0.6002519247041763
ces_output_gap_bn_end_2019_baseline_20260623_023555,ces,output_gap_bn_end_2019,baseline,unrestricted,alpha,share,0.6723515602936763,0.059249926577097774,0.5544897577928992,0.7851650857999531
ces_output_gap_bn_end_2019_baseline_20260623_023555,ces,output_gap_bn_end_2019,baseline,unrestricted,kappa,inflation points per x point,0.059095515694493755,0.042419429986313775,-0.023746096326356388,0.1417853705469095
ces_output_gap_bn_end_2019_baseline_20260623_023555,ces,output_gap_bn_end_2019,baseline,unrestricted,lambda_ez,shock loading,0.00925767576022821,0.11712281088735846,-0.22380103198401854,0.2415344492980449
ces_output_gap_bn_end_2019_baseline_20260623_023555,ces,output_gap_bn_end_2019,baseline,unrestricted,phi_1,AR(1) coefficient,0.9152123661742799,0.03240260065640249,0.85045758828959,0.976869322213817
ces_output_gap_bn_end_2019_baseline_20260623_023555,ces,output_gap_bn_end_2019,baseline,unrestricted,rho,reported physical units,0.008052320083928085,0.09965697196125499,-0.19001383166545366,0.20655985356402956
ces_output_gap_bn_end_2019_baseline_20260623_023555,ces,output_gap_bn_end_2019,baseline,unrestricted,sigma_e,reported physical units,0.6701748971466333,0.043182152698634214,0.5925413782955069,0.7615975927636909
ces_output_gap_bn_end_2019_baseline_20260623_023555,ces,output_gap_bn_end_2019,baseline,unrestricted,sigma_zeta,reported physical units,0.5781090583804163,0.03674684715064769,0.5113777754411126,0.6565614847948414
ces_output_gap_bn_exclude_covid_baseline_20260623_023553,ces,output_gap_bn_exclude_covid,baseline,unrestricted,alpha,share,0.6709183658040536,0.05936487006020617,0.5519197846985222,0.7870554140122871
ces_output_gap_bn_exclude_covid_baseline_20260623_023553,ces,output_gap_bn_exclude_covid,baseline,unrestricted,kappa,inflation points per x point,0.060043410752758604,0.04290434660225248,-0.02471014695604393,0.14347596335895582
ces_output_gap_bn_exclude_covid_baseline_20260623_023553,ces,output_gap_bn_exclude_covid,baseline,unrestricted,lambda_ez,shock loading,0.00852740882123842,0.11608464659352796,-0.22263403573659704,0.23133516688774525
ces_output_gap_bn_exclude_covid_baseline_20260623_023553,ces,output_gap_bn_exclude_covid,baseline,unrestricted,phi_1,AR(1) coefficient,0.9151186455475685,0.03282052889165014,0.8500237709955063,0.9792604834824288
