run,model,data_spec,quarter,N_total_mean,N_total_q05,N_total_q50,N_total_q95,Nbar_mean,Nbar_q05,Nbar_q50,Nbar_q95,Nhat_mean,Nhat_q05,Nhat_q50,Nhat_q95
hsa_full_output_gap_bn_baseline_annual_q4_20260702_193718,hsa_full,output_gap_bn,1982Q1,3.0206033114178665,-2.0806921094705935,3.271189615559675,6.560509206045467,1.2687522048369753,-0.30343075512315115,1.2629708009639433,2.7317553422929084,1.7518511065808906,-2.9405958406816493,2.08082418238018,4.552117106736573
hsa_full_output_gap_bn_baseline_annual_q4_20260702_193718,hsa_full,output_gap_bn,1982Q2,2.2375622612829598,-0.724429753950349,2.147042816724996,5.361452294114529,1.2364561762551889,-0.31088550341607935,1.2268128616728051,2.7342153825580433,1.0011060850277689,-0.5272681772167835,0.9311372784987375,2.726640519502533
hsa_full_output_gap_bn_baseline_annual_q4_20260702_193718,hsa_full,output_gap_bn,1982Q3,-0.11727000320137332,-2.0881001642161454,-0.5015846832893031,4.553713404664572,1.2077160264312885,-0.3040532043078855,1.2089194577232703,2.629027863164959,-1.3249860296326583,-3.443425434966895,-1.5826129249847258,2.1981953423568172
hsa_full_output_gap_bn_baseline_annual_q4_20260702_193718,hsa_full,output_gap_bn,1982Q4,-0.20035460801942043,-0.32221336945707924,-0.19892851948924506,-0.07841559425800182,1.1788648265622057,-0.32841234054787394,1.1695392387396346,2.568165446158461,-1.379219434581627,-2.772141575762323,-1.3606805854229758,0.12663635900652853
hsa_full_output_gap_bn_baseline_annual_q4_20260702_193718,hsa_full,output_gap_bn,1983Q1,2.0056859192582177,-0.5545434581992891,2.1343863024913055,4.237558886101497,1.1708704307116014,-0.3251129708724016,1.174468813783853,2.5061847232687766,0.8348154885466121,-1.8867513631836441,1.0388326274519812,2.390462925231219
hsa_full_output_gap_bn_baseline_annual_q4_20260702_193718,hsa_full,output_gap_bn,1983Q2,2.699921271328601,-0.3332716544362914,2.7306070517191743,5.2131189399570825,1.1620344745821471,-0.3237710006541264,1.1724890130539296,2.4528897133355745,1.5378867967464551,-0.014867772005324645,1.5678332593053397,2.782815004047732
hsa_full_output_gap_bn_baseline_annual_q4_20260702_193718,hsa_full,output_gap_bn,1983Q3,0.8006115296063646,-0.5385591291688577,0.5885983387877678,3.643316571255863,1.1520360380949333,-0.3213631527074627,1.16885135406222,2.374572096797341,-0.3514245084885696,-1.4542229562488231,-0.47902312071837916,1.6219766250687784
hsa_full_output_gap_bn_baseline_annual_q4_20260702_193718,hsa_full,output_gap_bn,1983Q4,-0.36691662430749955,-0.4861600523071872,-0.36532192359068383,-0.2529939594707458,1.146451940360073,-0.3260550227890113,1.1786375233733974,2.328463667991017,-1.513368564667574,-2.698676963192692,-1.5503565275980018,-0.01284382379755947
hsa_full_output_gap_bn_baseline_annual_q4_20260702_193718,hsa_full,output_gap_bn,1984Q1,1.0019131070070495,-0.4723184618691812,1.0482467544262604,2.4563803383399465,1.0709387761613387,-0.3354058762906651,1.1055707459401283,2.24774900349695,-0.06902566915428728,-1.2388511642306397,0.023231172096464973,0.7454732206336684
hsa_full_output_gap_bn_baseline_annual_q4_20260702_193718,hsa_full,output_gap_bn,1984Q2,2.37901507725029,-0.27186164866061924,2.457124441208619,4.674297728653754,0.9906716350782747,-0.297510685981327,1.0129479308735303,2.1705362527851393,1.3883434421720133,0.02512278581128568,1.4344898282723695,2.5069412797336867
