run,model,data_spec,prior_spec,constraint_spec,restriction,unit,prior_mean,prior_sd,sddr_bf01
hsa_steady_inv_markup_start_1988_baseline_20260622_205830,hsa_steady,inv_markup_start_1988,baseline,unrestricted,kappa_0=0,inflation points per x point at average Nbar,0.1,0.2,1.3930594432966001
hsa_steady_inv_markup_start_1988_baseline_20260622_205830,hsa_steady,inv_markup_start_1988,baseline,unrestricted,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,1.2930644205995416
