run,model,data_spec,prior_spec,constraint_spec,n_transform,log_marginal_likelihood,bayes_factor_vs_baseline,sddr_delta_bf01,sddr_theta_bf01,sddr_theta0_bf01,sddr_gamma_bf01,predictive_score,posterior_predictive_rmse,notes,log_likelihood,log_prior,log_posterior_ordinate,n_draws,method
hsa_steady_inv_markup_baseline_20260622_205731,hsa_steady,inv_markup,baseline,unrestricted,log100_centered10,-288.51947651472756,1.0,0.9047416282920873,,,,-121.85766004343563,0.6453178492496444,SDDR uses run-specific saved priors and physical-unit posterior draws. Chib uses legacy prior ordinates and should be checked before publication.,-241.36992301168954,-27.052761187934376,20.09679231510365,40,"Chib 1995, Rao-Blackwellized Gibbs ordinate"
hsa_steady_inv_markup_full_baseline_20260622_205818,hsa_steady,inv_markup_full,baseline,unrestricted,log100_centered10,-288.51947651472756,1.0,0.9047416282920873,,,,,,SDDR uses run-specific saved priors and physical-unit posterior draws. Chib uses legacy prior ordinates and should be checked before publication.,-241.36992301168954,-27.052761187934376,20.09679231510365,40,"Chib 1995, Rao-Blackwellized Gibbs ordinate"
