parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
alpha,0.6330664932351812,0.06199521019783319,0.5138017291771421,0.7537018248058611,0.003812231357791624,264.4586489841477,1668.5510004101818,1.0023896939702879,bulk ESS < 400
kappa,0.09138937177281271,0.04495246078532494,0.012548715495504698,0.18746349682957367,0.0022099266946685675,413.762574776231,1598.1341142590827,1.0014702788094834,
theta,0.17575215837866787,0.30838904347900914,-0.3348687922068999,0.6575536903365725,0.035957184079742556,73.5574276056621,757.431193829191,1.0083843552150606,bulk ESS < 400
phi_1,0.9149245134816408,0.03215616856588027,0.8518568914450244,0.9775368193384296,0.000568446121247791,3200.0,3200.0,0.9997442027288439,
rho_1,0.9159729739490934,0.1165425210955902,0.6689290028868873,1.1213093750907903,0.0030752376415978905,1436.188528909261,1602.445149303348,0.9999227212259756,
rho_2,0.01554952280775204,0.10290387962923742,-0.17620135882443938,0.23545716115523177,0.0021016070630435484,2397.510172525372,2999.235387333398,0.9997163070272614,
n,-0.022043578936222313,0.02728073778461718,-0.0762352720373163,0.027024706993890237,0.002419716277902525,127.11105707344686,750.7252073003738,1.0074263508441497,bulk ESS < 400
sigma_e,0.6000113860429931,0.04395224907331707,0.5169096760915647,0.6936631607887467,0.0015245168496688113,831.185099064255,2861.005698130548,0.9998973743645863,
sigma_zeta,0.5568783644302279,0.03639378602251044,0.4922457192406363,0.633989955519657,0.000643357322239233,3200.0,3200.0,0.9996878738789959,
sigma_u,0.19548942756962923,0.021155667760221993,0.15849804156335318,0.24018551971962074,0.0005737589340957699,1359.5480267698576,2858.4221280576526,1.0005977713736969,
sigma_eps,0.20915554874152384,0.02255144108850652,0.16861130979908306,0.25674387732414844,0.0008096462289539302,775.8146997901285,2292.986466659519,1.0003658357888854,
sigma_N,0.2517433402340389,0.019832254626804897,0.216680813320163,0.29321088848881116,0.0003836106168808947,2672.7783382037223,2958.6636245691902,0.9997424260598125,
