run,model,data_spec,prior_spec,constraint_spec,n_transform,log_marginal_likelihood,bayes_factor_vs_baseline,sddr_delta_bf01,sddr_theta_bf01,sddr_theta0_bf01,sddr_gamma_bf01,predictive_score,posterior_predictive_rmse,notes,log_likelihood,log_prior,log_posterior_ordinate,n_draws,method
ces_inv_markup_exclude_covid_baseline_20260623_014850,ces,inv_markup_exclude_covid,baseline,unrestricted,log100_centered10,-225.93718082806467,1.0,,,,,-121.98539738578492,0.6458412330362823,SDDR uses run-specific saved priors and physical-unit posterior draws. Chib uses legacy prior ordinates and should be checked before publication.,-210.5203636940931,-4.692991514284239,10.723825619687315,3200.0,"Chib 1995, Rao-Blackwellized Gibbs ordinate"
hsa_dynamic_inv_markup_exclude_covid_baseline_20260623_021205,hsa_dynamic,inv_markup_exclude_covid,baseline,unrestricted,log100_centered10,,,,0.35366786965681035,,,-121.48929968835775,0.6438082242614608,SDDR uses run-specific saved priors and physical-unit posterior draws. Chib unavailable: 'Missing posterior variable: lambda_ez',,,,,
hsa_full_inv_markup_exclude_covid_baseline_20260623_022743,hsa_full,inv_markup_exclude_covid,baseline,unrestricted,log100_centered10,,,1.0075288846400703,,0.04768425246957831,0.9916419012911738,-110.03661085508074,0.5844435411557446,SDDR uses run-specific saved priors and physical-unit posterior draws. Chib unavailable for HSA full in the current legacy implementation.,,,,,
hsa_steady_inv_markup_exclude_covid_baseline_20260623_015535,hsa_steady,inv_markup_exclude_covid,baseline,unrestricted,log100_centered10,-288.8479720556612,4.766400349185766e-28,1.076340621285517,,,,-121.9322909555718,0.6456578404841281,SDDR uses run-specific saved priors and physical-unit posterior draws. Chib uses legacy prior ordinates and should be checked before publication.,-240.7705298620658,-26.715935297949862,21.36150689564558,3200.0,"Chib 1995, Rao-Blackwellized Gibbs ordinate"
