run,model,data_spec,prior_spec,constraint_spec,restriction,unit,prior_mean,prior_sd,sddr_bf01
hsa_steady_output_gap_bn_start_1988_baseline_20260622_205845,hsa_steady,output_gap_bn_start_1988,baseline,unrestricted,kappa_0=0,inflation points per x point at average Nbar,0.1,0.2,3.0219560909317535
hsa_steady_output_gap_bn_start_1988_baseline_20260622_205845,hsa_steady,output_gap_bn_start_1988,baseline,unrestricted,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.02,0.5982304696945413
