parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
alpha,0.665986875633825,0.052934070056094525,0.5637490307438686,0.767776297518105,0.0009724775441417374,2962.8619203687213,2797.102635475822,0.9996891573543364,
kappa_0,0.14209431430103167,0.04728122294069065,0.048445049486440094,0.23284575846637223,0.0008358218341038828,3200.0,3075.925069135865,0.9996946447336165,
delta,-0.002411779740110727,0.014845596216328541,-0.03116125581611038,0.025999192531077228,0.0002624355438830816,3200.0,3194.6614860420877,1.0000030887528575,
kappa_t_mean,0.14174226891687738,0.04565721382640875,0.05065634963906066,0.23140998544687996,0.0008071131376684456,3200.0,3126.6355299634333,0.999690562455083,
kappa_t_start,0.13529902731562354,0.05380071813875733,0.030479015445360122,0.23890274525920396,0.0009510713157155349,3200.0,2702.5073889157507,0.9999774769816241,
kappa_t_mid,0.14169026757632175,0.04567786803385184,0.05006373559951553,0.23123761529237552,0.0008074782559220217,3200.0,3090.7967670755133,0.9996927344861648,
kappa_t_end,0.14835564993654035,0.06672964829873096,0.01807073038608531,0.2792208443130559,0.0011796246704556506,3200.0,3200.0,0.999846668532752,
phi_1,0.8978775701459588,0.03833066324108494,0.8216556710717275,0.9732083806145116,0.0006978695207918603,3016.7839287862002,2831.123441749585,0.999691892745548,
rho_1,1.8050648677230288,0.04887542230415199,1.702734271359847,1.8959640043035166,0.001176847194364489,1724.8085375167925,2316.984842986277,1.0014027046345595,
rho_2,-0.8184460926686077,0.04720957402419678,-0.9053703361266089,-0.7208421593453264,0.0011151558777990668,1792.210460870632,2649.2897468437345,1.0016802859338685,
n,-0.04410342630895658,0.010523896067397747,-0.06288459929954728,-0.019584420205706884,0.000506243750833427,432.1492367636072,491.0522644036615,0.9997216438167055,
lambda_ez,0.12710835387341976,0.11510620525342759,-0.10041411595038684,0.3558810794241522,0.002040978614810212,3180.6842967910943,2976.0531972849712,1.0000899585175085,
rho,0.11642881623332789,0.10398038965545127,-0.09048568011670365,0.3178008432259027,0.0018381309658947282,3200.0,2898.7403917578376,1.0000694367060206,
sigma_eta,0.628252850470933,0.039511693188064134,0.5549484829027773,0.7098086557075788,0.0006984746547360616,3200.0,2899.0331511416703,1.0000922748935557,
sigma_e,0.6362269467480236,0.04059736115871069,0.5597242304913438,0.718535939845612,0.000717666734340092,3200.0,2934.1480069078507,1.0002758801908807,
sigma_zeta,0.5864692734725445,0.03791972303319213,0.5183258150878494,0.6689464712853845,0.0007373221819123735,2644.9393262367225,3200.0,0.9997591961849283,
sigma_u,0.04441565576789044,0.0041574546237971395,0.0368978136256432,0.05315981256807289,8.708937140404723e-05,2278.8971427561014,3114.798740041218,1.00033924956761,
sigma_eps,0.02939848009315872,0.003402498141010199,0.023510535961668484,0.036738845104444945,7.117016528343682e-05,2285.5979842096735,2733.0902672785714,1.0000569589285087,
sigma_N,0.023032004000225793,0.0022211306543291043,0.01903093931490726,0.02765039425129657,4.041577086588035e-05,3020.274935326273,2867.601066106765,0.9997050606145447,
