parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
alpha,0.6378304359088963,0.05209831809700551,0.5345127476056637,0.7391432372860042,0.0009384878645018266,3081.6980519513622,3079.887956416614,0.9996948595643742,
kappa_0,0.09461888154463262,0.03168160527899562,0.03956209846373513,0.15978079443612642,0.000993792543072232,1016.3022573415737,811.7313362113091,0.999777467008188,
delta,0.023283108855776124,0.009696681090973432,0.004800484130725236,0.0428711364652873,0.0002164372741021881,2007.1605564754695,2504.624551215275,0.9999684035387122,
kappa_t_mean,0.09823174210643426,0.02870022336086889,0.041023797237918797,0.15563032294048537,0.0005422374631146127,2801.505723494474,2966.28375054316,0.9996964395157265,
kappa_t_start,0.1672133971724425,0.051196820261360326,0.06381129884523883,0.26530133921271976,0.0010378013764952435,2433.6464860227393,2830.605152221639,0.9997597971693366,
kappa_t_mid,0.09850225036233923,0.028936395447666602,0.04052407289378823,0.15586304581083701,0.000545004661612336,2818.9568483424027,2934.627348477207,0.9996968956536122,
kappa_t_end,0.0281112451471469,0.02533737514431856,-0.012513565814562734,0.08523804685548571,0.00047120951493626913,2891.3132100648963,3200.0,0.9998056744231802,
phi_1,0.9495703697669046,0.028013465204772908,0.8947679072438648,1.0038952380043207,0.0004952127802707079,3200.0,2485.2324093168645,0.9996875178952752,
rho_1,1.8041404049392062,0.049707216924117184,1.703134123713283,1.900123709845177,0.00151790787425513,1072.378425427709,935.3502935079367,0.9997080782898825,
rho_2,-0.8174903267748331,0.047738808473430254,-0.9085089152032106,-0.7211622451289015,0.0013981339781342559,1165.8577652718589,1190.5629903457566,0.9997274904783137,
n,-0.04948427878497997,0.01066846826274338,-0.07326784571383253,-0.03005721615029339,0.0005846465046808082,332.9794441494046,305.13824623958755,1.0037794652489955,bulk ESS < 400; tail ESS < 400
lambda_ez,0.0036570613579465804,0.10474373935642324,-0.19688227306838768,0.20812879133259085,0.0019588072615451453,2859.385678784255,3200.0,0.9998298538066833,
rho,0.0033968351051919315,0.09603873657608887,-0.18077574488964657,0.1923070027190489,0.0017933434685892527,2867.912688528119,3116.716127581584,0.9998580122204431,
sigma_eta,0.640935793043225,0.040245723092559776,0.5665697964128852,0.7243422418298646,0.0007114505928126262,3200.0,3200.0,1.0000420497469262,
sigma_e,0.6439586096242647,0.040695557988657316,0.5686863356815323,0.7292832422219627,0.0007194026254487491,3200.0,2926.712717597068,1.0001090791076495,
sigma_zeta,0.5964596335674054,0.03887548276593823,0.5256595254877134,0.675358988508504,0.0006872279371423921,3200.0,2525.5888084481976,1.000169601923618,
sigma_u,0.044428247738156824,0.004212617085815567,0.03693438417982435,0.05347818318869547,0.00010117133245229608,1733.760204023195,3020.974460194512,0.9997000275376738,
sigma_eps,0.029449683615331023,0.003514520113297291,0.023439818585006458,0.0369915734535977,7.371249420027695e-05,2273.263887769,2562.247187707944,0.9999210690089957,
sigma_N,0.023094441755932893,0.002266868550647354,0.01897503891902176,0.027921164149844496,4.478975981982559e-05,2561.5049972817305,2628.6302372378086,0.9997005421721505,
