parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
alpha,0.6124335878747832,0.05680058849121878,0.5147065743258562,0.7208096915773166,,,,,
kappa_0,0.09957450694529173,0.10819524668512036,-0.13443734645212546,0.28680247585026863,,,,,
delta,-0.0008008893854885249,0.0008290080122846246,-0.0022578551335782314,0.0004517570347228602,,,,,
kappa_t_mean,-0.06494719035393053,0.13480820560122003,-0.3116504749270633,0.14009810939626274,,,,,
kappa_t_start,-0.06283354653034158,0.13310436779973894,-0.30521693491585633,0.13815206706602154,,,,,
kappa_t_mid,-0.07832919942494562,0.14585061867506177,-0.3448589755279624,0.1474205325239513,,,,,
kappa_t_end,-0.04329286823609158,0.11832132830778312,-0.25608787882820083,0.1422380620433719,,,,,
phi_1,0.6742291571098908,0.05437679571748093,0.5697744588476646,0.7499985011238642,,,,,
rho_1,0.5520621533918153,0.08039216033270354,0.3923839099950359,0.6862821000090529,,,,,
rho_2,-0.3597097774960396,0.1083467694138192,-0.5528136863728388,-0.12441597264729101,,,,,
n,-0.019306237511645778,0.04472088609863857,-0.09847767999056048,0.05667901386273906,,,,,
lambda_ez,0.03147626531604782,0.1392341141769384,-0.2849012352861209,0.21505404601166303,,,,,
rho,0.021379868383658192,0.10114125730416365,-0.2195947331549579,0.1469760498943479,,,,,
sigma_eta,0.6722398583113423,0.03818097689633558,0.6178703595227982,0.7491926100911592,,,,,
sigma_e,0.6758170682960234,0.038399196599642214,0.6194341836155134,0.7494662328586222,,,,,
sigma_zeta,0.4880378996067266,0.028720078510271762,0.44281214601480146,0.5439321104060445,,,,,
sigma_u,0.5543114198371103,0.0521666653067591,0.4690045648105983,0.6686736309858453,,,,,
sigma_eps,1.2631821345851524,0.09147710500310106,1.1260694848393997,1.417764403077085,,,,,
sigma_N,0.5327906811753325,0.056664081647180356,0.4438589031051444,0.6411537467491084,,,,,
