parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
alpha,0.6573260709157008,0.05875596660382027,0.5411978541143744,0.7708134422426827,0.001082356646276767,2946.8849040343084,3173.844933104209,1.0005853548879406,
kappa_0,0.046057446759024415,0.045739413750545646,-0.042789265425805086,0.13260862161689352,0.0008336259607428012,3010.5006539127785,2998.074412964331,0.9998243075344352,
delta,-0.022908768926576978,0.017032934665246757,-0.055927463340132724,0.010493189847907697,0.0003081462879882506,3055.378935512127,3200.0,1.0005986877616544,
kappa_t_mean,0.04589103372358107,0.044212608727235425,-0.039666916177681935,0.13045169143975432,0.0008137416416466097,2952.019352072115,3200.0,0.9999437540955548,
kappa_t_start,0.04635866554528558,0.049730714761477286,-0.05482521380288882,0.14350829758338896,0.0008791231410273632,3200.0,2648.720755824418,1.0004967421447504,
kappa_t_mid,0.011506654019184177,0.05944412063654911,-0.1069945268739623,0.12230948131925329,0.001139712346118472,2720.3658105458912,3086.8001608227946,1.0001678176943396,
kappa_t_end,0.10708814567002872,0.056115352791127456,0.0007226888475473479,0.21883492274631622,0.001031171365795656,2961.4315967206862,3083.4818853931906,0.9998095964815003,
phi_1,0.9148264177622264,0.03208854702751752,0.852633674709755,0.9778689906924718,0.0005672507300395267,3200.0,3005.734153007194,0.9996881006339564,
rho_1,0.7362089038924791,0.17663609567746044,0.36433362630926475,1.0468626285282594,0.005410462257182577,1065.8354714355396,2338.7390368728425,1.000035181334547,
rho_2,-0.02782786738671579,0.14171454890165763,-0.3187749911733829,0.24186671311688251,0.003524812399455052,1616.4298518195499,2360.913052513803,0.9999801245106456,
n,-0.020810106395530954,0.030194166511985015,-0.07897299226256736,0.03899464632101176,0.0005337624973225091,3200.0,2566.3933542952263,1.0008643427315482,
lambda_ez,-0.002608165788897231,0.11372600483868563,-0.22350748349789956,0.22525103548472003,0.002146189220845439,2807.912349488677,2968.4831190897403,0.99969369838889,
rho,-0.002621145511772528,0.09890734270173542,-0.1951974825184616,0.1915066624070652,0.0018608991679558496,2824.9540276505377,3200.0,0.999690280630687,
sigma_eta,0.6560354874912258,0.04164290445147399,0.5747452091843325,0.7427865431730101,0.0007361495031485181,3200.0,3080.4187708421914,0.9997008492897488,
sigma_e,0.6593159086540672,0.042087143602248744,0.577259656804764,0.7471734408170384,0.0007440026160480526,3200.0,3080.443205782832,0.9997010084693728,
sigma_zeta,0.5781915559836631,0.03707072617887719,0.5095378924138267,0.6560469948221326,0.0006553240466148433,3200.0,2864.151782927464,0.9999607621108315,
sigma_u,0.32077324107208693,0.02990092483795,0.2678652572980057,0.3856868281509685,0.0005801011765041953,2656.817664210502,2967.4400698503423,1.000606574405599,
sigma_eps,0.33516641835221633,0.031647686627463284,0.28056138984797263,0.4057469390077684,0.0006337194728329872,2493.9620156533124,3024.8946795273796,0.9999182969589471,
sigma_N,0.2949284488943015,0.02650350646903789,0.24941043706775542,0.35116586643332864,0.000537836990241689,2428.3167512341333,2211.215261757154,1.001111886356039,
