run,model,data_spec,prior_spec,constraint_spec,restriction,unit,prior_mean,prior_sd,sddr_bf01
hsa_steady_output_gap_bn_tight_20260622_205756,hsa_steady,output_gap_bn,tight,unrestricted,kappa_0=0,inflation points per x point at average Nbar,0.1,0.1,1.6038014060035806
hsa_steady_output_gap_bn_tight_20260622_205756,hsa_steady,output_gap_bn,tight,unrestricted,delta=0,change in kappa_t per +10 log-point Nbar deviation,0.0,0.01,0.7692642490790303
