run,model,data_spec,prior_spec,constraint_spec,n_transform,log_marginal_likelihood,bayes_factor_vs_baseline,sddr_delta_bf01,sddr_theta_bf01,sddr_theta0_bf01,sddr_gamma_bf01,predictive_score,posterior_predictive_rmse,notes,log_likelihood,log_prior,log_posterior_ordinate,n_draws,method
ces_output_gap_bn_weak_20260623_004944,ces,output_gap_bn,weak,unrestricted,log100_centered10,-245.3920416127279,1.0,,,,,-120.65714593491134,0.6395128122252701,SDDR uses run-specific saved priors and physical-unit posterior draws. Chib uses legacy prior ordinates and should be checked before publication.,-227.40103894113497,-5.7479810201979555,12.243021651394965,3200.0,"Chib 1995, Rao-Blackwellized Gibbs ordinate"
hsa_dynamic_output_gap_bn_weak_20260623_010330,hsa_dynamic,output_gap_bn,weak,unrestricted,log100_centered10,,,,0.16999876117957768,,,-118.0197830431326,0.6252727115247362,SDDR uses run-specific saved priors and physical-unit posterior draws. Chib unavailable: 'Missing posterior variable: lambda_ez',,,,,
hsa_full_output_gap_bn_weak_20260623_011323,hsa_full,output_gap_bn,weak,unrestricted,log100_centered10,,,0.09473731761980853,,0.160349163883326,0.39173331583291204,-116.10727144093553,0.6155795176187914,SDDR uses run-specific saved priors and physical-unit posterior draws. Chib unavailable for HSA full in the current legacy implementation.,,,,,
hsa_steady_output_gap_bn_weak_20260623_005311,hsa_steady,output_gap_bn,weak,unrestricted,log100_centered10,-297.6571966157413,2.0023112450147542e-23,0.36146284577736004,,,,-116.52411305516858,0.6181151985993234,SDDR uses run-specific saved priors and physical-unit posterior draws. Chib uses legacy prior ordinates and should be checked before publication.,-219.37849204224173,-54.08079671690086,24.197907856598675,3200.0,"Chib 1995, Rao-Blackwellized Gibbs ordinate"
