parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
alpha,0.5620150464935937,0.06890341144948081,0.4219277367673342,0.6969443476659611,0.002299693589119418,897.7212389879321,1517.4030735046078,1.008166216353052,
kappa,0.09982093617811369,0.06470042399068113,-0.010615460170628123,0.24055342558531434,0.003393636893105571,363.48250155389695,2264.414546509169,1.0084786565883528,bulk ESS < 400
theta,0.3135357795173539,0.4490896586954575,-0.7882170183189541,1.0523712207027103,0.05776931580560806,60.43265312969153,162.69054128684337,1.0428040996331462,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
phi_1,0.9536301423338347,0.028355671766403037,0.8964257395534606,1.0112124192287686,0.0005862854234634441,2339.169473274621,3200.0,1.0000585327848122,
rho_1,0.8368454970643875,0.15320338342417783,0.516433574912641,1.1275648840490378,0.003993369966799554,1471.8298901992391,2764.991191804998,0.9996909733291733,
rho_2,0.0726002840050624,0.1418107174885076,-0.1980114733557986,0.36810752951361536,0.002906491961168898,2380.5639711073873,2801.8656535068294,0.999839360580084,
n,-0.014290181094105302,0.032519058897217734,-0.07842962000810709,0.049590367834900416,0.001711992490513878,360.8047334664314,1449.1014023058378,1.0030092025117248,bulk ESS < 400
sigma_e,0.6000448548561594,0.05031566709984773,0.5028413435333772,0.7016409170992823,0.0013970714480884229,1297.0873862376304,1924.315611225905,1.004038264461417,
sigma_zeta,0.5994793492274497,0.038025692094742256,0.5304963500618721,0.6780286538175228,0.0006722056184875985,3200.0,2827.8289478614906,0.9998899319199029,
sigma_u,0.3116880108543031,0.026817224275203676,0.2636806973427127,0.3676920594750784,0.0005242113074269597,2617.067227123986,2769.991792963707,1.0005237636586461,
sigma_eps,0.3207535277875422,0.02921063093250351,0.2683357603523864,0.3826792446614067,0.0006211799798976077,2211.296479403925,2425.043856531202,1.0003528477147785,
sigma_N,0.23303235646217765,0.022964217358145182,0.19210895444045684,0.28315860459442377,0.0004547154653555162,2550.491304135493,2966.5938308580544,1.0003317327765946,
