data_spec,model,period,start,end,n_obs,status,warning,n_transform,parameter,posterior_mean,ci_2.5,ci_97.5
output_gap_bn_core,ces,post_2008,2009-03-31,2025-09-30,67,estimated,,log100_centered10,alpha,0.6651098946949454,0.382095213731829,0.9378728207145378
output_gap_bn_core,ces,post_2008,2009-03-31,2025-09-30,67,estimated,,log100_centered10,kappa,0.0181151905522083,-0.1273275753762677,0.1673944112286301
output_gap_bn_core,hsa_steady,post_2008,2009-03-31,2025-09-30,67,estimated,,log100_centered10,alpha,0.6706131791255383,0.3766984936514463,0.957584015615674
output_gap_bn_core,hsa_steady,post_2008,2009-03-31,2025-09-30,67,estimated,,log100_centered10,kappa_0,0.0186776870039393,-0.1241207143132698,0.1626742175967142
output_gap_bn_core,hsa_steady,post_2008,2009-03-31,2025-09-30,67,estimated,,log100_centered10,delta,-0.0005685576630106,-0.0396995125544898,0.0386151960267461
output_gap_bn_core,hsa_dynamic,post_2008,2009-03-31,2025-09-30,67,estimated,,log100_centered10,alpha,0.7129297681860223,0.438882372505234,0.9661650902854118
output_gap_bn_core,hsa_dynamic,post_2008,2009-03-31,2025-09-30,67,estimated,,log100_centered10,kappa,0.0106192404772736,-0.1122559911196355,0.135567220804357
output_gap_bn_core,hsa_dynamic,post_2008,2009-03-31,2025-09-30,67,estimated,,log100_centered10,theta,0.110484819546039,-0.2811564715397439,0.4968760479138606
output_gap_bn_core,hsa_full,post_2008,2009-03-31,2025-09-30,67,estimated,tail ESS < 400,log100_centered10,alpha,0.6670323650076534,0.3696863858775847,0.9570186462545992
output_gap_bn_core,hsa_full,post_2008,2009-03-31,2025-09-30,67,estimated,tail ESS < 400,log100_centered10,kappa_0,0.0183859397375766,-0.1195279521271323,0.1655309831959465
output_gap_bn_core,hsa_full,post_2008,2009-03-31,2025-09-30,67,estimated,tail ESS < 400,log100_centered10,delta,0.0001950898024315,-0.0399886607952807,0.0403578078564496
output_gap_bn_core,hsa_full,post_2008,2009-03-31,2025-09-30,67,estimated,tail ESS < 400,log100_centered10,theta_0,0.0965616967183592,-0.2858212564872218,0.4753796465224651
output_gap_bn_core,hsa_full,post_2008,2009-03-31,2025-09-30,67,estimated,tail ESS < 400,log100_centered10,gamma,-0.0004533158406551,-0.0391096569651582,0.0393411394301731
