parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
alpha,0.6715184793314848,0.0773021960793647,0.551348775048978,0.8046266993888032,,,,,
kappa_0,0.03670705798382322,0.05115094866953233,-0.017463088929831883,0.14907976733488468,,,,,
delta,-0.021485786742545525,0.01842009980612473,-0.05125130657715611,0.0044812744085914406,,,,,
kappa_t_mean,0.03665564895246308,0.050705995653229946,-0.01781541891256675,0.1486505805767128,,,,,
kappa_t_start,0.05476365622273847,0.049701877648405696,-0.01851767322458958,0.16232203744052423,,,,,
kappa_t_mid,0.0007613120729211907,0.07360985789197856,-0.10201070783586955,0.13154817590543236,,,,,
kappa_t_end,0.09755926662278226,0.051594526422168496,0.02361429291553846,0.2115829066100598,,,,,
phi_1,0.9187852174978273,0.03872789232089571,0.8448452020978886,0.9890689604409589,,,,,
rho_1,0.6825222765386633,0.20818490541528428,0.28517547289003076,0.9900722415584369,,,,,
rho_2,-0.0629920378925146,0.20235813975418104,-0.3883323298298706,0.22668296634179652,,,,,
n,-0.02286835430747309,0.0311030168386783,-0.07342324570785745,0.02713535656247556,,,,,
lambda_ez,0.01708819190440012,0.1184594132713192,-0.16182270407324081,0.21234517140024584,,,,,
rho,0.012099349203510957,0.1071525852884332,-0.15395862342664682,0.1829510361758749,,,,,
sigma_eta,0.6510558553849888,0.030372592053000903,0.5985977139757958,0.7089509178527171,,,,,
sigma_e,0.6546725800559432,0.029717567459219926,0.6021175163062497,0.710602052892141,,,,,
sigma_zeta,0.5807012192078929,0.045174867236824866,0.5045133617022303,0.6646896534950953,,,,,
sigma_u,0.3063283379794535,0.02804319070047514,0.26616560197903,0.35633669293416775,,,,,
sigma_eps,0.3313269946670399,0.023578655027705946,0.2915243458524954,0.37053948046621316,,,,,
sigma_N,0.29675447367943814,0.0314127111062585,0.24708315287019428,0.3518777203399075,,,,,
