parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
alpha,0.6058293779255302,0.07050516502611812,0.4636063767119148,0.7436002575508045,0.003791174070304291,345.85528475851856,2458.3762971526253,1.027186161194204,R-hat > 1.01; bulk ESS < 400
kappa,0.1076896944483083,0.055746406410280884,0.005208627094956812,0.22244835406135965,0.0024172092736068703,531.8696999820535,2766.642837324646,1.0236915367649373,R-hat > 1.01
theta,0.21599519282390608,0.49410332425530545,-0.812864776697692,0.9788399299504916,0.10134266774162128,23.771187991337484,292.3376652928706,1.2015664271461586,R-hat > 1.01; bulk ESS < 400; tail ESS < 400
phi_1,0.9194487890571073,0.03377631857070582,0.8523661431797789,0.9848824667927587,0.0006348273308522999,2830.827412528027,3200.0,0.9999000858668744,
rho_1,0.8232309715966645,0.14873866663618288,0.5165243924942162,1.1056555969486683,0.0030866408429153216,2322.0714071685575,2033.363383783639,1.0002556485665035,
rho_2,0.08308236469941688,0.13991770976885415,-0.17950007418724465,0.36800171446002083,0.0026790189908803114,2727.682335344607,2426.009672953275,1.0007903970400494,
n,-0.017842668216489038,0.03229203473218702,-0.08238303222043487,0.044682064428657964,0.002554496740459778,159.80122939208997,1669.3574285124253,1.034652059286069,R-hat > 1.01; bulk ESS < 400
sigma_e,0.5958401303221175,0.04988075324201035,0.5006511436784021,0.6985411459161981,0.0016187019283148201,949.5814846937257,2112.7961108940244,1.0208020014303933,R-hat > 1.01
sigma_zeta,0.5828762128473969,0.03730430470870543,0.515557191691792,0.6615055477895785,0.0006854500236839005,2961.87215019107,2998.287163280636,0.9996949112287707,
sigma_u,0.3119279709442847,0.028556685958537747,0.2610232626057702,0.3722315224269466,0.0005361067702245258,2837.3507601977244,3045.0885726898478,1.0018987360758158,
sigma_eps,0.32354786510325995,0.028715535176872177,0.2720116374506474,0.3843757223690001,0.0005313993260892726,2920.060373874383,2861.482472253863,0.9996878860903409,
sigma_N,0.23353662481180637,0.022686798885059145,0.193770769341127,0.2833461470201421,0.0004414133781050958,2641.529465450303,2934.3681819175517,0.9997108749007256,
