parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
alpha,0.6577146518731218,0.055270882881609085,0.5494211196201224,0.7578497606769006,,,,,
kappa_0,0.07574055837183429,0.20481955244972114,-0.36729841383541106,0.36646623893862007,,,,,
delta,-5.6308932395560354e-05,0.001025807218413304,-0.0016572990900074662,0.0021052168184222016,,,,,
kappa_t_mean,0.06362487114389377,0.033050462046245344,0.004625628346883927,0.11845905758658001,,,,,
kappa_t_start,0.06376728187486927,0.03521238426842898,0.00023743171807530112,0.11863235906596226,,,,,
kappa_t_mid,0.06364817159169882,0.03280989704433567,0.004134984657953368,0.11849187528891196,,,,,
kappa_t_end,0.06286205262756048,0.03250907159425797,-0.0006964582298583747,0.11830854136460701,,,,,
phi_1,0.9533133221810501,0.025417924013128805,0.9065064580848246,0.9897174263031324,,,,,
rho_1,1.8133950688514595,0.048062552592627025,1.713808642289736,1.9008665049052709,,,,,
rho_2,-0.8168465175180352,0.04810759338818177,-0.904655384526517,-0.7164520569022479,,,,,
n,-0.06090484947812508,0.0737774699033144,-0.17485828964593927,0.0646160042441034,,,,,
lambda_ez,0.023250067199877496,0.09667285427207856,-0.14787569525472724,0.18839350544583836,,,,,
rho,0.019725908302935524,0.08466330078291842,-0.12968823510616395,0.16997910763038013,,,,,
sigma_eta,0.6643079333399793,0.04147037580108126,0.6000113503258666,0.731937918409295,,,,,
sigma_e,0.6667792360813349,0.04156113007531935,0.6003425276844596,0.7330374285860881,,,,,
sigma_zeta,0.5877105432263638,0.03834884028117588,0.5293237437225586,0.671845635485161,,,,,
sigma_u,0.5017168537895756,0.055650947478694784,0.4005151923558845,0.59367070975165,,,,,
sigma_eps,0.3802980447460399,0.03933992474796781,0.3130394352584556,0.46218155708988634,,,,,
sigma_N,0.3044412819542683,0.03115614288827336,0.256653797771192,0.35914947848825046,,,,,
