parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
alpha,0.662308415953936,0.05269701509575323,0.5554628551151749,0.762716434870189,0.0012842554260963242,1683.7174536502912,2968.176344803119,1.0005348873320836,
kappa,0.13662254146623795,0.04804816034997757,0.041781144382022045,0.23219529708184306,0.001233618829991983,1517.0208463848637,2764.1741435278477,1.000023531490555,
theta,-0.017000384027917956,0.06404975431659297,-0.12168599858116012,0.12341716478160386,0.00433960308639777,217.83864031802625,500.88177826329394,1.0063709410229957,bulk ESS < 400
phi_1,0.8978088747401561,0.036975375673599695,0.823993649358998,0.9684513341580673,0.0006536384718930613,3200.0,3164.1649178667617,1.000808262431613,
rho_1,1.7811101467826398,0.05465441038904525,1.667146530952007,1.8855660419957565,0.0019179730679324096,812.0175542021357,1339.5376423963955,1.0014334009901604,
rho_2,-0.7942153593750467,0.05233436584759334,-0.8939171835346514,-0.6850674911849964,0.001657151192996502,997.354759362104,1739.5848094123417,1.0011448796259703,
n,-0.04362345860828214,0.01710523010571108,-0.0694997822263039,0.0006254465686250871,0.0015610421458168123,120.06836164348206,145.02279876346716,1.0071240510013566,bulk ESS < 400; tail ESS < 400
sigma_e,0.6211929434915378,0.03970157418859086,0.5494878162723704,0.7031906570561784,0.0007267797473858768,2984.075595561112,2737.168142910952,1.0000894259586015,
sigma_zeta,0.5619221677696705,0.035320501994867984,0.4980037285039199,0.6358882322646849,0.000653359968413923,2922.460780331049,3085.1717282362374,1.0005882491521123,
sigma_u,0.04865463837070754,0.004520942151826076,0.04049031380385736,0.05867422515852407,8.575619774141932e-05,2779.245210889998,3004.3491301705335,0.9997370260829817,
sigma_eps,0.03338113383555892,0.0036654652280924483,0.02708199515440694,0.041671199243136364,7.800142534565024e-05,2208.274871020922,2484.749920086162,1.0014851459595606,
sigma_N,0.02382517701275604,0.0023899413467349047,0.019537776078762274,0.02885509809580584,4.998011193899201e-05,2286.5464936160856,2619.3329501350627,1.000787955278232,
