parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
alpha,0.6160830959720842,0.0514656756701753,0.5294259737644587,0.7235356469859925,,,,,
kappa,0.030089904459993915,0.1530949568879425,-0.21273752513600713,0.30237212797208435,,,,,
theta,0.008273059652678705,0.0038630227738098402,0.002910406876295694,0.015830764754206184,,,,,
phi_1,0.650723845468745,0.07101299167144348,0.5171707554358597,0.7830885741569522,,,,,
rho_1,1.8712740011397664,0.030346883323079756,1.8073790215911147,1.9098692081714004,,,,,
rho_2,-0.8747777003631884,0.03013355172844749,-0.9149672363461367,-0.8100803169750856,,,,,
n,-0.035328121567856,0.04862015811020576,-0.114259906779801,0.05090041200799057,,,,,
sigma_e,0.6540735074270344,0.04159388470069486,0.5910154703599815,0.7451204219986296,,,,,
sigma_zeta,0.4868228787569409,0.036884678361641644,0.4358288994048228,0.568052785750043,,,,,
sigma_u,0.41054982414991537,0.037617515369185464,0.3462793260617066,0.4705297921191403,,,,,
sigma_eps,0.2339918324234264,0.03058862510744829,0.1829191887820883,0.30931668152968084,,,,,
sigma_N,0.27717842437626183,0.028925864418664814,0.2410817484747347,0.3349502355927986,,,,,
