parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
alpha,0.6741124069535632,0.05972672578354056,0.5602877637162866,0.7895296102378321,0.0010558293204902735,3200.0,3096.2023597652433,1.0001864289732805,
kappa_0,0.08403397992054756,0.036258482528970945,0.021194298077221604,0.15982150219431948,0.0006825742667745887,2821.7557979357352,3002.840233749338,0.999997268476075,
delta,-0.008615283727063782,0.012178918930341448,-0.0322489785123665,0.015510966051507707,0.0002173769368764676,3138.994464047499,3116.4977854988038,0.9997578471894318,
kappa_t_mean,0.08105936940109368,0.03456024734365137,0.02109746605509901,0.15331024355441547,0.0006361512222186756,2951.4331588751625,2969.4835803516157,1.0001183966183362,
kappa_t_start,0.05732993159858926,0.04078521189375544,-0.0012382977709423867,0.151045724343734,0.0007213512929988399,3196.7731343177015,3200.0,0.9998694676661238,
kappa_t_mid,0.08098212041194822,0.03458572357954904,0.020707204247432567,0.1532415522634213,0.0006374318102026868,2943.9217833265748,2968.3646721712676,1.0000742245039906,
kappa_t_end,0.10523199488137103,0.05358646401699857,0.01366621781237154,0.2182128633762253,0.0010267034058635185,2724.082118635674,2828.2887676262803,0.999961627167396,
phi_1,0.9153033907204415,0.03289273647430338,0.8516975911323217,0.979090132067597,0.0005962763527459899,3043.020223053641,3029.124000845423,1.0010404880834702,
rho_1,1.8042354594508734,0.04815186529989558,1.7031665861569025,1.8944384274424877,0.0010741887936074235,2009.393514526085,2801.6758938903054,0.999979166025513,
rho_2,-0.8176339223956528,0.046468586239731845,-0.9055321369873167,-0.7199880742369963,0.0010157155431117974,2093.026479269348,2806.918504797325,1.0000490510195377,
n,-0.045182762549658174,0.010855296002818161,-0.06465018865846194,-0.020063911008347455,0.0005658302383948265,368.05357042457683,509.54394702247197,0.9998103072014641,bulk ESS < 400
lambda_ez,-0.006793266525491471,0.11779730229235642,-0.23663631633810742,0.21807084977633548,0.0020823817814101717,3200.0,3200.0,1.0002185131627437,
rho,-0.0055711958987426265,0.10094512892953397,-0.20373953346844503,0.18444815821980692,0.001784474629845595,3200.0,3200.0,1.0002920545297986,
sigma_eta,0.6632654031632802,0.04217167951442577,0.58602887749249,0.7519593868927498,0.0007454970139669068,3200.0,3079.3066461531603,0.9997327430596248,
sigma_e,0.666730712124581,0.04265893968916198,0.5876087869059855,0.7551274717047104,0.0007541106383108596,3200.0,3119.3447968137307,0.9997581992167256,
sigma_zeta,0.5784783870765574,0.037256611973730196,0.5116409235154403,0.6578176976080816,0.0006586100742665135,3200.0,3040.8515146976315,0.9997119919330348,
sigma_u,0.04448347859921089,0.004283395699171848,0.03711842743402069,0.05367446747266599,8.360287780718068e-05,2625.0279885569753,2529.319669318367,0.9998681696838277,
sigma_eps,0.02937124178043259,0.0033163741410718356,0.02366332060464921,0.036235001434008325,7.075689694594412e-05,2196.794755405838,2810.614622893124,0.9999470781448118,
sigma_N,0.02311303886811108,0.0022884004597649595,0.01910362026789792,0.027910200125138365,4.474094254736357e-05,2616.096709856659,2659.316237413877,1.000773505374126,
