"date","original_series","transformed_series","trend","cycle"
"1955-01-01","0.627942","62.7942008972168","64.46047081398217","-1.6662699167653783"
"1955-04-01","0.629636","62.963600158691406","64.12675014007158","-1.1631499813801742"
"1955-07-01","0.629234","62.92340087890625","63.809268106770595","-0.8858672278643437"
"1955-10-01","0.632357","63.23569869995117","63.566204153602875","-0.3305054536517039"
"1956-01-01","0.644669","64.4668960571289","63.53665870440816","0.9302373527207475"
"1956-04-01","0.651006","65.10060119628906","63.7174219366708","1.3831792596182562"
"1956-07-01","0.648945","64.89450073242188","63.938471785379065","0.9560289470428138"
"1956-10-01","0.648081","64.80809783935547","64.14755176705462","0.6605460723008513"
"1957-01-01","0.647512","64.75120544433594","64.33123339178833","0.4199720525476007"
"1957-04-01","0.649666","64.96659851074219","64.50742355907","0.4591749516721772"
"1957-07-01","0.645295","64.52950286865234","64.59869786580083","-0.06919499714849274"
"1957-10-01","0.650952","65.09519958496094","64.69907457355252","0.396125011408419"
"1958-01-01","0.653735","65.37349700927734","64.83003802733965","0.5434589819376953"
"1958-04-01","0.646250","64.625","64.87114759614126","-0.2461475961412555"
"1958-07-01","0.647582","64.7582015991211","64.85883736383639","-0.10063576471528914"
"1958-10-01","0.638663","63.86629867553711","64.7321956854169","-0.8658970098797844"
"1959-01-01","0.642325","64.23249816894531","64.59685499782267","-0.36435682887736426"
"1959-04-01","0.639857","63.98569869995117","64.46234666795594","-0.4766479680047687"
"1959-07-01","0.640949","64.09490203857422","64.33887863575787","-0.24397659718364897"
"1959-10-01","0.646306","64.63059997558594","64.3078579386563","0.3227420369296399"
"1960-01-01","0.643500","64.3499984741211","64.30665374250411","0.04334473161697921"
"1960-04-01","0.653120","65.31199645996094","64.42271784380317","0.8892786161577696"
"1960-07-01","0.648019","64.8019027709961","64.54841116849742","0.2534916024986655"
"1960-10-01","0.658027","65.80269622802734","64.77937245670107","1.0233237713262753"
"1961-01-01","0.655688","65.56880187988281","65.03777579965453","0.5310260802282893"
"1961-04-01","0.648547","64.85469818115234","65.16499331751125","-0.3102951363589098"
"1961-07-01","0.642787","64.27870178222656","65.13924904516128","-0.8605472629347124"
"1961-10-01","0.641990","64.1989974975586","65.03848595308213","-0.8394884555235326"
"1962-01-01","0.639355","63.93550109863281","64.87234367126915","-0.9368425726363389"
"1962-04-01","0.644157","64.41570281982422","64.74279766809055","-0.3270948482663331"
"1962-07-01","0.636953","63.6953010559082","64.55945041734834","-0.8641493614401357"
"1962-10-01","0.639162","63.91619873046875","64.3821166821706","-0.46591795170185557"
"1963-01-01","0.638033","63.80329895019531","64.22744095947033","-0.4241420092750109"
"1963-04-01","0.637054","63.70540237426758","64.08686540606381","-0.38146303179622604"
"1963-07-01","0.629921","62.992103576660156","63.863274295314994","-0.8711707186548372"
"1963-10-01","0.631295","63.12950134277344","63.658954216295726","-0.5294528735222878"
"1964-01-01","0.626802","62.68020248413086","63.42794143600465","-0.7477389518737889"
"1964-04-01","0.629568","62.9567985534668","63.2316155115987","-0.27481695813189727"
"1964-07-01","0.627922","62.792198181152344","63.06126135606658","-0.26906317491423604"
"1964-10-01","0.634066","63.40659713745117","62.99963704068071","0.40696009677045825"
"1965-01-01","0.626207","62.62070083618164","62.913665379853406","-0.2929645436717681"
"1965-04-01","0.626986","62.69860076904297","62.83105258858811","-0.13245181954513585"
"1965-07-01","0.617406","61.7406005859375","62.64586492774102","-0.9052643418035209"
"1965-10-01","0.612544","61.254398345947266","62.367215942101325","-1.112817596154058"
"1966-01-01","0.612666","61.2666015625","62.07480672498019","-0.8082051624801909"
"1966-04-01","0.622438","62.24380111694336","61.93780791315756","0.3059932037857989"
"1966-07-01","0.624535","62.4535026550293","61.90946107546536","0.5440415795639352"
"1966-10-01","0.624090","62.409000396728516","61.93091115824246","0.4780892384860594"
"1967-01-01","0.622051","62.205101013183594","61.94396480851183","0.2611362046717652"
"1967-04-01","0.625869","62.58689880371094","62.01148750535178","0.5754112983591583"
"1967-07-01","0.625327","62.53269958496094","62.09365102983826","0.43904855512267166"
"1967-10-01","0.625464","62.54640197753906","62.17285414806353","0.37354782947553083"
"1968-01-01","0.623382","62.33819580078125","62.20687204431914","0.13132375646210645"
"1968-04-01","0.621341","62.134098052978516","62.19858253961816","-0.06448448663964156"
"1968-07-01","0.627142","62.714202880859375","62.23005153009877","0.4841513507606083"
"1968-10-01","0.632119","63.21189880371094","62.350747550572684","0.8611512531382521"
"1969-01-01","0.626608","62.66080093383789","62.42441399642693","0.23638693741095992"
"1969-04-01","0.635242","63.524200439453125","62.57902529595718","0.9451751434959447"
"1969-07-01","0.640106","64.01060485839844","62.84244114636653","1.1681637120319028"
"1969-10-01","0.647808","64.78079986572266","63.20773948477528","1.573060380947374"
"1970-01-01","0.650897","65.08970642089844","63.624161953655864","1.4655444672425704"
"1970-04-01","0.643331","64.33309936523438","63.92290180995121","0.41019755528316426"
"1970-07-01","0.639544","63.95439910888672","64.06355457883191","-0.10915546994519386"
"1970-10-01","0.643339","64.33390045166016","64.17273645741577","0.1611639942443866"
"1971-01-01","0.630137","63.013702392578125","64.07109793519663","-1.057395542618512"
"1971-04-01","0.629349","62.934898376464844","63.83626663677522","-0.9013682603103739"
"1971-07-01","0.626889","62.688899993896484","63.56908438979424","-0.8801843958977603"
"1971-10-01","0.633150","63.314998626708984","63.3821704066379","-0.06717177992891389"
"1972-01-01","0.635167","63.516700744628906","63.281372824427116","0.23532792020178983"
"1972-04-01","0.624503","62.45030212402344","63.10724589842183","-0.6569437743983959"
"1972-07-01","0.623760","62.375999450683594","62.89265248667454","-0.5166530359909465"
"1972-10-01","0.622744","62.2744026184082","62.71475333804909","-0.4403507196408914"
"1973-01-01","0.622984","62.29840087890625","62.56169337805094","-0.26329249914469144"
"1973-04-01","0.620535","62.05350112915039","62.40012561355981","-0.3466244844094145"
"1973-07-01","0.627871","62.7870979309082","62.357180871394156","0.42991705951404835"
"1973-10-01","0.624153","62.41530227661133","62.34861927073227","0.06668300587905944"
"1974-01-01","0.630823","63.08230209350586","62.41651069740793","0.6657913960979296"
"1974-04-01","0.631954","63.19540023803711","62.55245762215794","0.6429426158791718"
"1974-07-01","0.637297","63.729698181152344","62.76472298242471","0.9649751987276327"
