run,model,data_spec,quarter,N_total_mean,N_total_q05,N_total_q50,N_total_q95,Nbar_mean,Nbar_q05,Nbar_q50,Nbar_q95,Nhat_mean,Nhat_q05,Nhat_q50,Nhat_q95
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,1982Q1,3.3697887343042203,-0.9323374536531848,3.5248846475467523,6.613435974876984,1.3547856286379447,0.0631372374914335,1.3260275385644675,2.658584064150407,2.015003105666278,-2.4752635381311543,2.2657967630289892,4.748700721908555
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,1982Q2,2.365630644361902,0.03617878252879339,2.241443610109379,5.046044586603853,1.3224725335409149,0.08595575770409704,1.2934849344748762,2.593966620572657,1.0431581108209864,-0.20477199402210328,0.96888747606603,2.588069211224508
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,1982Q3,-0.21497175056751278,-2.2411724421368127,-0.5827206626552435,4.4514764027018865,1.2932055911686482,0.08472932228188382,1.2793122122659,2.487967565547989,-1.5081773417361604,-3.5437164276147097,-1.7408109904628253,1.976818895013149
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,1982Q4,-0.19942247364767898,-0.3219887246189036,-0.19876252342908157,-0.0763074579625265,1.2614823969983338,0.08733899341740771,1.2409906595021036,2.408745563642626,-1.460904870646016,-2.628087969764619,-1.43184955088861,-0.2701016643823585
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,1983Q1,2.18897744411405,-0.37904018987640165,2.289826703508594,4.203793594809602,1.2487247393738357,0.07149489869195218,1.2359034608964685,2.3860111667473456,0.9402527047402148,-1.7754550336626784,1.13163539431083,2.4658013298263883
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,1983Q2,2.854675210284378,0.42135031531709716,2.8610289173110055,4.938877151122479,1.2346770849178823,0.05207623633018935,1.229367242972272,2.307797114575657,1.6199981253664892,0.36267252082195356,1.630153429228742,2.6870022630499166
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,1983Q3,0.8163114833459953,-0.45315192394679826,0.6069900494422992,3.604660054964664,1.2194804641165637,0.009007241849991967,1.226253737343249,2.2400614855974794,-0.4031689807705666,-1.5066068205733154,-0.5373294889847062,1.4052498135422267
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,1983Q4,-0.36926380868544295,-0.4885925030399937,-0.3671569420909685,-0.2562473867872091,1.2131974015004487,-0.02708224447143535,1.235028610422792,2.1917694397542364,-1.5824612101858953,-2.5735033743169007,-1.6019263289975432,-0.33959954506769685
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,1984Q1,1.0761895926983844,-0.3553294079411923,1.1142674174209362,2.391524213067089,1.1296699994405535,-0.03340289781021365,1.1538500821487379,2.0944827735729046,-0.053480406742167454,-1.143902529955344,0.026123683064553437,0.7886515525960834
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,1984Q2,2.47925519188366,0.14722340898245376,2.5130754547187957,4.359158269264782,1.0379177689851584,-0.09003572970071798,1.0542189408975111,2.0005784687518076,1.4413374228984999,0.24605025870906463,1.472437363115532,2.357850254315653
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,1984Q3,1.373725333279157,-0.06458818554525768,1.3545360194740044,2.6629702918147578,0.9510256330093909,-0.10949260403549889,0.9609954164753495,1.8537377811907356,0.4226997002697693,-0.27164358477937756,0.38305759562167196,1.1159183260716876
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,1984Q4,-0.34326441070658853,-0.45673144444565594,-0.34500484552147215,-0.2165061480678237,0.8631166028378616,-0.13734650900685996,0.8721263616523676,1.7414969052745275,-1.2063810135444517,-2.0728294498175552,-1.2129260364878784,-0.20941413906401696
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,1985Q1,0.19191346887768568,-0.7349300267313742,0.12901111988383238,1.3494869786211328,0.8879696772752088,0.01795099428268994,0.8864973201191049,1.7432511481768043,-0.69605620839752,-1.3718199514712526,-0.7033702781048784,0.08247254409264593
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,1985Q2,1.776693959236091,0.269890569141586,1.7337353306533125,3.4080249534642872,0.9161042891783384,0.1490741614978924,0.8952764568572282,1.7604721332262834,0.8605896700577449,0.07935228749001341,0.8441624668234631,1.6830369005858083
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,1985Q3,1.7894563547550915,0.4622491126068066,1.7883994233258647,2.8402038084722347,0.9396651674734403,0.24504764566846376,0.9084163343880449,1.7477142591815258,0.8497911872816488,-0.036311159703080714,0.876768332763499,1.5566511948047752
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,1985Q4,0.4704892437593528,0.3618596957303312,0.46725914202557023,0.5919046844283639,0.9695969340839238,0.3780267495357348,0.9177238282162732,1.7223966470937833,-0.499107690324571,-1.2567217195254508,-0.44439649288619804,0.08328659990126694
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,1986Q1,0.21631710454914851,-0.7232918321913336,0.14562264365226407,1.409678561872317,1.0990508102565268,0.5087979943310186,1.0435889248504062,1.8598730549456,-0.8827337057073764,-1.601531603815406,-0.9164111463621574,0.02090092826689763
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,1986Q2,1.3337490904561031,0.25080621028235045,1.215173957464087,2.786015281323121,1.2208237205971337,0.639430787159405,1.1696783234327683,1.9626833969540456,0.11292536985897189,-0.4184780826541994,0.0492632033750579,0.8612867740962641
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,1986Q3,2.142005965769853,1.2518003606383017,2.0985976455561617,3.0664961136858837,1.3472693012349815,0.766595436516767,1.3003407164564704,2.089654723937411,0.7947366645348686,-0.015547077795926456,0.8140483321371348,1.4672979929323007
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,1986Q4,1.6831808752776032,1.5570033573651392,1.6875894534358307,1.7969574444486633,1.4715908498931574,0.9115434485563616,1.4276609801942532,2.199680181106299,0.21159002538444896,-0.5141307831157708,0.2514713502791175,0.7580486643770307
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,1987Q1,0.8455501369939065,-0.0738595196419078,0.7774960521628371,1.9558051918115589,1.456386170112321,0.8703530654314661,1.4122313793362777,2.182824632391592,-0.6108360331184176,-1.225451284546214,-0.607667466179816,0.07719597790747446
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,1987Q2,1.0717384479040937,-0.058883828483377386,1.0034158142617544,2.44230942676784,1.4423933409072347,0.8509602061851022,1.4100912334716686,2.144296065125265,-0.3706548930031445,-0.9638389909198227,-0.40516017819433003,0.3193923985180558
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,1987Q3,1.8265509741692092,1.09457504122276,1.7294187941352277,2.857544491174988,1.4244002725648328,0.8438633205280823,1.3983374385782819,2.1020264275493217,0.4021507016043764,-0.14650360283742994,0.36701414329983795,0.9814539162939526
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,1987Q4,1.855542377705184,1.7396327752286493,1.8567093107488999,1.9732526749226262,1.406629108600448,0.8320679381276751,1.3790176469948308,2.028388595382553,0.4489132691047369,-0.18087266446750325,0.4797510997206154,1.0234195406051836
hsa_full_output_gap_hp_baseline_annual_q4_20260702_194658,hsa_full,output_gap_hp,1988Q1,1.184363676067446,0.4449065465350565,1.1795260918711188,2.0287568712621864,1.3830682194448047,0.8271013005364543,1.3492732174313309,2.0178207359952895,-0.1987045433773555,-0.7481423932023623,-0.14069478456735363,0.3065210660798702
