run,model,data_spec,prior_spec,constraint_spec,n_transform,log_marginal_likelihood,bayes_factor_vs_baseline,sddr_delta_bf01,sddr_theta_bf01,sddr_theta0_bf01,sddr_gamma_bf01,predictive_score,posterior_predictive_rmse,notes,log_likelihood,log_prior,log_posterior_ordinate,n_draws,method
ces_output_gap_bn_baseline_annual_q4_20260702_132557,ces,output_gap_bn,baseline,unrestricted,log100_centered10,-245.40977810975167,1.0,,,,,-120.64780934348028,0.6397058018606415,SDDR uses run-specific saved priors and physical-unit posterior draws. Chib prior and ordinate terms use the run's saved priors (physical units); the AR(2) stationarity truncation and any hard coefficient constraints are not reflected in the prior normalization.,-227.46145515635737,-5.70205120836058,12.24627174503372,40,"Chib 1995, Rao-Blackwellized Gibbs ordinate"
hsa_dynamic_output_gap_bn_baseline_annual_q4_20260702_132600,hsa_dynamic,output_gap_bn,baseline,unrestricted,log100_centered10,1041.5820644025673,inf,,1.1548726091240227,,,-119.78207443429329,0.6355458181180088,SDDR uses run-specific saved priors and physical-unit posterior draws. Chib prior and ordinate terms use the run's saved priors (physical units); the AR(2) stationarity truncation and any hard coefficient constraints are not reflected in the prior normalization.,-189.87831858812422,5.097433127617559,-1226.362949863074,40,"Chib 1995, Rao-Blackwellized Gibbs ordinate"
hsa_full_output_gap_bn_baseline_annual_q4_20260702_132603,hsa_full,output_gap_bn,baseline,unrestricted,log100_centered10,-126.28231347038684,5.450050619798827e+51,0.452609820185291,,1.3557423693783637,0.8684185367426127,-119.31113829006676,0.6320488511245246,SDDR uses run-specific saved priors and physical-unit posterior draws. HSA full Chib is conditional on posterior mean latent states because the full observation equation is nonlinear in Nhat and Nbar. Chib prior and ordinate terms use the run's saved priors (physical units); the AR(2) stationarity truncation and any hard coefficient constraints are not reflected in the prior normalization.,-119.33193990929321,6.266919858398678,13.217293419492313,40,"Conditional Chib 1995 for HSA full inflation equation, conditioned on posterior mean latent states"
hsa_steady_output_gap_bn_baseline_annual_q4_20260702_132557,hsa_steady,output_gap_bn,baseline,unrestricted,log100_centered10,1181.9829409594788,inf,0.5112661612318248,,,,-119.29103844712205,0.631964739516814,SDDR uses run-specific saved priors and physical-unit posterior draws. Chib prior and ordinate terms use the run's saved priors (physical units); the AR(2) stationarity truncation and any hard coefficient constraints are not reflected in the prior normalization.,-198.25791368220064,7.136655333785577,-1373.1041993078939,40,"Chib 1995, Rao-Blackwellized Gibbs ordinate"
