run,model,data_spec,prior_spec,constraint_spec,n_transform,sample_start,sample_end,parameter,unit,posterior_mean,posterior_sd,ci_2.5,ci_97.5,p_gt_0,p_lt_0
hsa_steady_output_gap_bn_end_2019_baseline_20260622_205848,hsa_steady,output_gap_bn_end_2019,baseline,unrestricted,log100_centered10,1982-03-31,2012-12-31,alpha,share,0.6753351394229281,0.06312554842431164,0.5656894070544476,0.800955910585154,1.0,0.0
hsa_steady_output_gap_bn_end_2019_baseline_20260622_205848,hsa_steady,output_gap_bn_end_2019,baseline,unrestricted,log100_centered10,1982-03-31,2012-12-31,kappa_0,inflation points per x point at average Nbar,0.0541878550371712,0.053779001936782395,-0.04245419469018114,0.13560592938787114,0.85,0.15
hsa_steady_output_gap_bn_end_2019_baseline_20260622_205848,hsa_steady,output_gap_bn_end_2019,baseline,unrestricted,log100_centered10,1982-03-31,2012-12-31,delta,change in kappa_t per +10 log-point Nbar deviation,-0.020600094455879136,0.018656081292812973,-0.04992204663016573,0.01592731217293961,0.2,0.8
hsa_steady_output_gap_bn_end_2019_baseline_20260622_205848,hsa_steady,output_gap_bn_end_2019,baseline,unrestricted,log100_centered10,1982-03-31,2012-12-31,rho_1,AR(2) coefficient,0.8087463119185048,0.1662967673773172,0.44297480188630844,1.0787702912350998,1.0,0.0
hsa_steady_output_gap_bn_end_2019_baseline_20260622_205848,hsa_steady,output_gap_bn_end_2019,baseline,unrestricted,log100_centered10,1982-03-31,2012-12-31,rho_2,AR(2) coefficient,-0.045689408325522485,0.16618372969629777,-0.31347150864950457,0.22348264200323567,0.425,0.575
