DATE,HHI,N
2003-01-01,0.14505762530152774,6.893812013820883
2003-04-01,0.14501158765682864,6.896000631111701
2003-07-01,0.14523051780954127,6.885605140590517
2003-10-01,0.14564490569849448,6.866014263967057
2004-01-01,0.14617408518119102,6.841157916332732
2004-04-01,0.14673328618222303,6.815086242654814
2004-07-01,0.1472551189716555,6.790935398262696
2004-10-01,0.14767144930432177,6.771789704177664
2005-01-01,0.1479020153725111,6.7612330871987485
2005-04-01,0.14791109989414136,6.760817820404898
2005-07-01,0.1478080082111947,6.765533289449076
2005-10-01,0.1477338540798057,6.768929208736414
2006-01-01,0.14783662866214461,6.764223515170448
2006-04-01,0.1482232242521341,6.746581077597913
2006-07-01,0.1489074611348855,6.715580215917895
2006-10-01,0.1498763490543178,6.672166798229003
2007-01-01,0.15110087744234083,6.618095254818053
2007-04-01,0.15250796697510854,6.557034493569861
2007-07-01,0.15403691693908,6.491950240704243
2007-10-01,0.1555676360620543,6.428072221918385
2008-01-01,0.15695804195804194,6.371129427489419
2008-04-01,0.15809593973103073,6.32527313289199
2008-07-01,0.15899484101318698,6.289512248495285
2008-10-01,0.15968232011365946,6.262434058374247
2009-01-01,0.1601691376659284,6.2434000368144735
2009-04-01,0.1604844582449159,6.2311329765895245
2009-07-01,0.16072494820524424,6.221809440081508
2009-10-01,0.1609864244938111,6.211703894563132
2010-01-01,0.16136602096055258,6.19709151931347
2010-04-01,0.16192101487162658,6.175850619469098
2010-07-01,0.16262625673585535,6.149068545703807
2010-10-01,0.16341630921650416,6.119340259209608
2011-01-01,0.16421272910953963,6.089661900283873
2011-04-01,0.1649396164796491,6.0628248163980905
2011-07-01,0.16560548378583198,6.038447381931158
2011-10-01,0.1662020209364104,6.0167740101223215
2012-01-01,0.16671539503856578,5.998246291343838
2012-04-01,0.1671353791586916,5.983173670551946
2012-07-01,0.16746208996410727,5.97150077497739
2012-10-01,0.16769153293267824,5.963330303632336
2013-01-01,0.16781346986726517,5.958997217511601
