parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,ess_bulk,ess_tail,r_hat,warning
alpha,0.6508314492657581,0.05801929171129855,0.5301028463900259,0.7660549077798323,,,,,
kappa_0,0.24700360510951203,0.1894355605224745,-0.11782079971192642,0.6065830882258451,,,,,
delta,-0.0008037781184196026,0.0009365985586740854,-0.002601666656999794,0.0010254658361255197,,,,,
theta_0,0.35307851732698614,0.12406539644486532,0.10900314201013231,0.591676319740624,,,,,
gamma,-0.0016695576632533916,0.0005878917658840301,-0.002784186667496765,-0.000514065697343769,,,,,
kappa_t_mean,0.08144960005536576,0.04378311613640286,-0.0056180281960853005,0.1655718138149641,,,,,
kappa_t_start,0.0705170966629309,0.04790248468148337,-0.022320799804195792,0.1635831223653656,,,,,
kappa_t_mid,0.08009635412692097,0.04421736489620074,-0.007589711686225571,0.16505025631763676,,,,,
kappa_t_end,0.09803089185402512,0.04446272786171134,0.009865265375583375,0.18417721510653506,,,,,
theta_t_mean,0.00922811540496565,0.007204321247397343,-0.004521348764827416,0.023650531034606313,,,,,
theta_t_start,-0.01357494716031195,0.009544668600206791,-0.031988729787735856,0.0055141063246178,,,,,
theta_t_mid,0.006465194229250344,0.007145869445978903,-0.006929497681425059,0.020730504151515533,,,,,
theta_t_end,0.04370305557507334,0.017436194740601565,0.011255393809104257,0.08168282432285122,,,,,
phi_1,0.9148559243347409,0.03365979029728543,0.8500655707715644,0.9815360813295416,,,,,
rho_1,1.8052030590551928,0.048872939958435016,1.7057699397117145,1.8947393910235035,,,,,
rho_2,-0.8211144516992903,0.04769388624995972,-0.9091104623915955,-0.7236285602437073,,,,,
n,-0.2453464954858778,0.04165519876670881,-0.3279638432691708,-0.16615358456595655,,,,,
lambda_ez,0.018437754972368638,0.11399174478628399,-0.2076064510218963,0.24093988184461423,,,,,
rho,0.016765328819501914,0.10106800685916613,-0.1818393428400283,0.21483486128821722,,,,,
sigma_e,0.64378361890865,0.042486417708531704,0.5674207774364145,0.7310834938673965,,,,,
sigma_zeta,0.5780910456586403,0.03698082871792481,0.5120209832332192,0.6575002952512324,,,,,
sigma_u,0.44275187064223515,0.043070836440541466,0.3662072805015374,0.5333968455940744,,,,,
sigma_eps,0.3904558449238783,0.04040127983450115,0.3202254427523182,0.47680534489090953,,,,,
